window,source,target,source_family,target_family,any_lagged_graph_selected,any_lagged_raw_p05,any_lagged_graph_selected_and_raw_p05,any_lagged_window_fdr_q05,any_lagged_supported,supported_taus,graph_selected_taus,raw_p05_taus,graph_raw_p05_taus,best_lagged_tau,best_lagged_layer,best_lagged_val,best_lagged_abs_val,best_lagged_p,best_lagged_q,min_lagged_p,min_lagged_q,max_lagged_abs_val,n_lagged_tests,n_lagged_graph_selected,n_lagged_raw_p05,n_lagged_graph_raw_p05,n_lagged_supported,lead_lag_label,lead_lag_group,direction_label,same_day_coupling_flag,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,lag0_signed_r,lag0_abs_r,evidence_tier,recommended_usage,failure_reason,risk_note,suggested_reverse_direction,pair_phi_risk,v1_lead_lag_yes,v1_available,tau0_graph_selected_bool,tau0_raw_p05,tau0_q05,tau0_supported_bool,tau0_val,abs_tau0_val,tau0_p,tau0_q,tau0_graph_entry,tau0_abs_ge_best_lagged_abs,lagged_layer_pair,tau0_layer_pair,tau0_lagged_joint_class,v1_to_pcmci_fate
S1,Je_axis_lat,P_spread_lat,Je,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0478444049503768,0.0478444049503768,0.0613470058736626,0.5761612552511544,0.0613470058736626,0.5761612552511544,0.0478444049503768,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,-0.161950228154437,0.161950228154437,-0.1352433173545405,0.1352433173545405,Tier3_surrogate_or_persistence_sensitive_yes,do not use as strict pathway entry; retain in risk pool,,same_day_coupling_present,,none,True,True,False,False,False,False,0.0067187178930222,0.0067187178930222,0.7936616327446746,0.95346184035288,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,Je_meridional_width,V_NS_diff,Je,V,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,0.049721963253993,0.049721963253993,0.0520659536404787,0.5761612552511544,0.0520659536404787,0.5761612552511544,0.049721963253993,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_moderate,False,5,0.1086483612385078,0.1086483612385078,0.0391466672810922,0.0391466672810922,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,,,,none,True,True,False,False,False,False,0.0100338785100419,0.0100338785100419,0.6962665832798515,0.8889984490773356,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,Je_strength,H_west_extent_lon,Je,H,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0366620672668469,0.0366620672668469,0.1518906538134919,0.5764082432363051,0.1518906538134919,0.5764082432363051,0.0366620672668469,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.2936585544529848,0.2936585544529848,0.2434041056877285,0.2434041056877285,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0493843596374044,0.0493843596374044,0.0546342614933982,0.5667458310651592,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,Jw_axis_lat,Je_axis_lat,Jw,Je,True,True,True,False,False,,1,1,1,1,L3_graph_selected_raw_p_lost_by_fdr,0.0733770237334108,0.0733770237334108,0.0041812450640387,0.5761612552511544,0.0041812450640387,0.5761612552511544,0.0733770237334108,5,1,1,1,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,3,0.3546741189457124,0.3546741189457124,0.2001879685557387,0.2001879685557387,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0108477735498499,0.0108477735498499,0.6722908232678102,0.8742594735702358,,False,lagged_L3_graph_raw_p05_lost_by_fdr,tau0_L0_none,lagged_pre_fdr_signal_only,V1_yes_graph_raw_p05_lost_by_fdr
S1,P_main_band_share,H_west_extent_lon,P,H,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0408167394853192,0.0408167394853192,0.1106243284860919,0.5761612552511544,0.1106243284860919,0.5761612552511544,0.0408167394853192,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,-0.2519175624434485,0.2519175624434485,-0.2157199826061608,0.2157199826061608,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0285222123382211,0.0285222123382211,0.2678568810602054,0.763378462691161,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_main_band_share,Je_axis_lat,P,Je,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.048365751490904,0.048365751490904,0.0588196140510206,0.5761612552511544,0.0588196140510206,0.5761612552511544,0.048365751490904,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.3704719947253482,0.3704719947253482,0.3533360578055778,0.3533360578055778,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0074832611607309,0.0074832611607309,0.7710248253236515,0.9372737507178526,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_main_minus_south,H_west_extent_lon,P,H,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0232237478634272,0.0232237478634272,0.3641505513052985,0.6842099891045437,0.3641505513052985,0.6842099891045437,0.0232237478634272,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,-0.2681618665138968,0.2681618665138968,-0.2046618002294489,0.2046618002294489,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0110742041001338,0.0110742041001338,0.6665839572238412,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_main_minus_south,Je_axis_lat,P,Je,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0461798400477201,0.0461798400477201,0.0710386602672013,0.5761612552511544,0.0710386602672013,0.5761612552511544,0.0461798400477201,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.375486438084569,0.375486438084569,0.3446590238706156,0.3446590238706156,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0107840842855745,0.0107840842855745,0.6744070452876351,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_north_band_share_35_45,H_west_extent_lon,P,H,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,-0.037287902333805,0.037287902333805,0.1450164971626178,0.5764082432363051,0.1450164971626178,0.5764082432363051,0.037287902333805,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,3,-0.1714689018827039,0.1714689018827039,-0.0983638877213356,0.0983638877213356,Tier3_surrogate_or_persistence_sensitive_yes,do not use as strict pathway entry; retain in risk pool,,,,none,True,True,False,False,False,False,0.0219561205456674,0.0219561205456674,0.392951014884084,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_north_band_share_35_45,Je_axis_lat,P,Je,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0492312264296821,0.0492312264296821,0.0543517310662253,0.5761612552511544,0.0543517310662253,0.5761612552511544,0.0492312264296821,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,4,0.2908071224470429,0.2908071224470429,0.1874149758984875,0.1874149758984875,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.01348983827052,0.01348983827052,0.5993407576823585,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_south_band_share_18_24,H_west_extent_lon,P,H,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0456933166736477,0.0456933166736477,0.0751178486772841,0.5761612552511544,0.0751178486772841,0.5761612552511544,0.0456933166736477,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,2,0.2330286468117089,0.2330286468117089,0.1297776277448424,0.1297776277448424,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,0.0417500735764678,0.0417500735764678,0.104060589043992,0.5882161294560386,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_south_band_share_18_24,Je_axis_lat,P,Je,False,False,False,False,False,,,,,3,L0_not_selected_not_raw_p05,-0.0461668070789088,0.0461668070789088,0.0711184735857262,0.5761612552511544,0.0711184735857262,0.5761612552511544,0.0461668070789088,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,-0.2823809458831869,0.2823809458831869,-0.23412764945633,0.23412764945633,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0226196365878627,0.0226196365878627,0.3781754713540564,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_total_centroid_lat_10_50,H_west_extent_lon,P,H,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0411644280399331,0.0411644280399331,0.1079638251333253,0.5761612552511544,0.1079638251333253,0.5761612552511544,0.0411644280399331,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,-0.2557062928080154,0.2557062928080154,-0.2145547499701936,0.2145547499701936,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0287962385938355,0.0287962385938355,0.2629685359492199,0.763378462691161,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,False,False,False,False,,,,,4,L0_not_selected_not_raw_p05,0.0311926176334694,0.0311926176334694,0.2228418269767615,0.6059386321953635,0.2228418269767615,0.6059386321953635,0.0311926176334694,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.3930741197511681,0.3930741197511681,0.3334061434980996,0.3334061434980996,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0202782871616808,0.0202782871616808,0.4301224690330332,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,Je_axis_lat,V,Je,True,True,True,True,True,1,1,1,1,1,L4_supported_graph_and_window_fdr,0.101442277958424,0.101442277958424,7.683031058162469e-05,0.0394395594319006,7.683031058162469e-05,0.0394395594319006,0.101442277958424,5,1,1,1,1,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.5351567575785658,0.5351567575785658,0.4043788377551237,0.4043788377551237,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0281625957102504,0.0281625957102504,0.2731455943179544,0.763378462691161,,False,lagged_L4_supported,tau0_L0_none,lagged_supported_only,V1_yes_and_PCMCI_lagged_supported
S1,V_NS_diff,P_main_band_share,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0487246419874096,0.0487246419874096,0.0568840009482035,0.5761612552511544,0.0568840009482035,0.5761612552511544,0.0487246419874096,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.7609491460591702,0.7609491460591702,0.6711735016997612,0.6711735016997612,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0132898405967732,0.0132898405967732,0.605839537344064,0.8742594735702358,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_main_minus_south,V,P,False,False,False,False,False,,,,,2,L0_not_selected_not_raw_p05,0.0412402237796624,0.0412402237796624,0.1069706711962912,0.5761612552511544,0.1069706711962912,0.5761612552511544,0.0412402237796624,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.7428674904810201,0.7428674904810201,0.6833742011652862,0.6833742011652862,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0012151923353516,0.0012151923353516,0.9623309912622892,0.9791675942444572,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_north_minus_main_35_45,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,0.0487951548628033,0.0487951548628033,0.0567691445200519,0.5761612552511544,0.0567691445200519,0.5761612552511544,0.0487951548628033,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,-0.585180645608301,0.585180645608301,-0.4530659871886497,0.4530659871886497,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,-0.0278818804193109,0.0278818804193109,0.2784338660469153,0.763378462691161,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_spread_lat,V,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,-0.0316148139794572,0.0316148139794572,0.2169406106620739,0.6025810347862894,0.2169406106620739,0.6025810347862894,0.0316148139794572,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,4,-0.380750464179405,0.380750464179405,-0.1317780922152637,0.1317780922152637,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,0.0448767931500898,0.0448767931500898,0.0811822981277404,0.5727981489483928,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_NS_diff,P_total_centroid_lat_10_50,V,P,True,True,True,True,True,1,1,1,1,1,L4_supported_graph_and_window_fdr,0.1084251523862328,0.1084251523862328,2.434094754224365e-05,0.0187425296075276,2.434094754224365e-05,0.0187425296075276,0.1084251523862328,5,1,1,1,1,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.7085268180583004,0.7085268180583004,0.672254583555458,0.672254583555458,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,True,True,True,True,0.1883695244475511,0.1883695244475511,1.6135217118252758e-13,2.4848234362109243e-11,x-x,True,lagged_L4_supported,tau0_L4_supported,both_lagged_and_tau0_supported,V1_yes_and_PCMCI_lagged_supported
S1,V_pos_centroid_lat,Je_axis_lat,V,Je,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0499651938446213,0.0499651938446213,0.0508500780343257,0.5761612552511544,0.0508500780343257,0.5761612552511544,0.0499651938446213,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,5,0.2406766182946069,0.2406766182946069,0.085048686404067,0.085048686404067,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,-0.001555559661555,0.001555559661555,0.9516960475812593,0.9791675942444572,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_main_band_share,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0463295093632856,0.0463295093632856,0.0705880155884789,0.5761612552511544,0.0705880155884789,0.5761612552511544,0.0463295093632856,5,0,0,0,0,lead_lag_yes_clear,lead_lag_yes,clear_X_leads_Y_strong,False,3,0.3243999989894233,0.3243999989894233,0.0976895981723551,0.0976895981723551,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,,,,none,True,True,False,False,False,False,-0.0220367969627386,0.0220367969627386,0.3916839602553349,0.7714586257218272,,False,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_main_minus_south,V,P,False,False,False,False,False,,,,,5,L0_not_selected_not_raw_p05,-0.0359858433553404,0.0359858433553404,0.159730694126113,0.5787888681275624,0.159730694126113,0.5787888681275624,0.0359858433553404,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,2,0.4407617881104784,0.4407617881104784,0.2694653199955719,0.2694653199955719,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,False,False,False,False,0.0404952332739532,0.0404952332739532,0.1147718212680016,0.5882161294560386,,True,lagged_L0_none,tau0_L0_none,no_pcmci_signal,V1_yes_no_PCMCI_lagged_or_tau0_signal
S1,V_pos_centroid_lat,P_north_band_share_35_45,V,P,False,False,False,False,False,,,,,1,L0_not_selected_not_raw_p05,0.0362732538836958,0.0362732538836958,0.1581965763225218,0.5787888681275624,0.1581965763225218,0.5787888681275624,0.0362732538836958,5,0,0,0,0,lead_lag_yes_with_same_day_coupling,lead_lag_yes,X_leads_Y_with_same_day_component,True,1,0.3294238186962647,0.3294238186962647,0.3125064286737881,0.3125064286737881,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",,same_day_coupling_present,,none,True,True,True,True,True,True,0.0987389021063615,0.0987389021063615,0.000119618815439,0.0046053243944044,-->,True,lagged_L0_none,tau0_L4_supported,tau0_supported_only,V1_yes_only_tau0_supported_in_PCMCI
