window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window,pcmci_plus_supported,q_within_family_edge_window,pcmci_plus_supported_family_fdr,support_rule,v2a_pcmci_graph_selected,v2a_pcmci_plus_supported,v2a_val_matrix,v2a_p_matrix,v2a_q_within_window,lead_lag_label,lead_lag_group,same_day_coupling_flag,positive_peak_lag,positive_peak_abs_r,lag0_abs_r,evidence_tier,recommended_usage,pair_phi_risk,v1_lead_lag_yes
S3,V_strength,P_main_minus_south,V,P,False,1,,False,-0.027698035112658878,0.4761426063970997,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6249371708961934,False,0.6249371708961934,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0693579180343633,0.0743161872330735,0.6421488325647786,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3726683421596655,0.2842465662666281,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_strength,P_main_minus_south,V,P,False,2,,False,-0.07470863156226457,0.053430212891710974,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.395771571451133,False,0.395771571451133,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0747086315622646,0.0534302128917107,0.6421488325647786,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3726683421596655,0.2842465662666281,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_strength,P_main_minus_south,V,P,False,3,,False,0.041612472256430305,0.28068374584528927,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5487823902406054,False,0.5487823902406054,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0416124722564303,0.2806837458452892,0.722219846961919,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3726683421596655,0.2842465662666281,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_strength,P_main_minus_south,V,P,False,4,,False,-0.03019553517015605,0.4338355775740298,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6058331833305123,False,0.6058331833305123,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.030195535170156,0.4338355775740298,0.7928366965417635,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3726683421596655,0.2842465662666281,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_strength,P_main_minus_south,V,P,False,5,,False,0.03932051134604238,0.3084119172382949,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5487823902406054,False,0.5487823902406054,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0393205113460423,0.3084119172382947,0.7339595308305057,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3726683421596655,0.2842465662666281,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_strength,P_spread_lat,V,P,False,1,,False,0.03301575306582224,0.39282483838269205,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.589237257574038,False,0.589237257574038,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0584405321293347,0.1301717428657973,0.6434560454256681,lead_lag_yes_clear,lead_lag_yes,False,4,0.3771601831691562,0.1822035537887614,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_spread_lat,V,P,False,2,,False,0.023920995591446798,0.5358918488045951,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.6636983892745073,False,0.6636983892745073,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0675715890473038,0.0800500633462072,0.6421488325647786,lead_lag_yes_clear,lead_lag_yes,False,4,0.3771601831691562,0.1822035537887614,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_spread_lat,V,P,False,3,,False,0.020652345016201445,0.5930438833689572,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.7240652064388431,False,0.7240652064388431,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0571681975317364,0.138760944865212,0.6434560454256681,lead_lag_yes_clear,lead_lag_yes,False,4,0.3771601831691562,0.1822035537887614,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_spread_lat,V,P,False,4,,False,0.00299710671258812,0.9381864811228586,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9654980819060331,False,0.9654980819060331,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0616213686340645,0.1104996367725106,0.6421488325647786,lead_lag_yes_clear,lead_lag_yes,False,4,0.3771601831691562,0.1822035537887614,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_spread_lat,V,P,False,5,,False,0.053520325657722696,0.16517231381958863,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0535203256577226,0.1651723138195886,0.6543117037130223,lead_lag_yes_clear,lead_lag_yes,False,4,0.3771601831691562,0.1822035537887614,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_north_band_share_35_45,V,P,False,1,-->,True,0.08575585008394887,0.026553659699565586,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.395771571451133,False,0.395771571451133,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0731406491709878,0.058843386944794,0.6421488325647786,lead_lag_yes_clear,lead_lag_yes,False,3,0.3382241000092865,0.1682098876511718,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_north_band_share_35_45,V,P,False,2,,False,-0.042293842572520855,0.2735909123347677,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5487823902406054,False,0.5487823902406054,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0422938425725208,0.2735909123347677,0.7196962192588865,lead_lag_yes_clear,lead_lag_yes,False,3,0.3382241000092865,0.1682098876511718,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_north_band_share_35_45,V,P,False,3,,False,-0.03544749299274545,0.3588903003539387,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5712033824295148,False,0.5712033824295148,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0354474929927454,0.3588903003539387,0.7519606293130144,lead_lag_yes_clear,lead_lag_yes,False,3,0.3382241000092865,0.1682098876511718,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_north_band_share_35_45,V,P,False,4,,False,0.06926885126446983,0.0723126035653655,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.395771571451133,False,0.395771571451133,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0692688512644698,0.0723126035653655,0.6421488325647786,lead_lag_yes_clear,lead_lag_yes,False,3,0.3382241000092865,0.1682098876511718,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_north_band_share_35_45,V,P,False,5,,False,0.007502404851990881,0.8458509781585766,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.9360800419907117,False,0.9360800419907117,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0075024048519908,0.8458509781585766,0.9592124494581796,lead_lag_yes_clear,lead_lag_yes,False,3,0.3382241000092865,0.1682098876511718,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,none,True
S3,V_strength,P_north_minus_main_35_45,V,P,False,1,,False,-0.05314986391928973,0.1678054721281553,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.443327985091685,False,0.443327985091685,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0531498639192897,0.1678054721281553,0.6555031415793608,lead_lag_no_not_supported,lead_lag_no,False,1,0.0660865040122774,0.0901076883398308,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_strength,P_north_minus_main_35_45,V,P,False,2,,False,-0.01636884206889679,0.6711901111708655,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.8100570307234584,False,0.8100570307234584,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0163688420688967,0.6711901111708655,0.9045656067165264,lead_lag_no_not_supported,lead_lag_no,False,1,0.0660865040122774,0.0901076883398308,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_strength,P_north_minus_main_35_45,V,P,False,3,,False,0.0151910491064822,0.693605947401258,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.8182991514284506,False,0.8182991514284506,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0151910491064822,0.693605947401258,0.9114179512753858,lead_lag_no_not_supported,lead_lag_no,False,1,0.0660865040122774,0.0901076883398308,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_strength,P_north_minus_main_35_45,V,P,False,4,,False,0.037437226496970635,0.3314559572754775,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.5613367018375022,False,0.5613367018375022,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0374372264969706,0.3314559572754775,0.734708016280714,lead_lag_no_not_supported,lead_lag_no,False,1,0.0660865040122774,0.0901076883398308,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_strength,P_north_minus_main_35_45,V,P,False,5,,False,0.05124865814929541,0.18355603932866868,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.4503387727264347,False,0.4503387727264347,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.0512486581492954,0.1835560393286686,0.6555477667090052,lead_lag_no_not_supported,lead_lag_no,False,1,0.0660865040122774,0.0901076883398308,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_strength,P_total_centroid_lat_10_50,V,P,False,1,-->,True,0.1704513330515585,9.886434196713865e-06,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.0008364086059129686,True,0.0008364086059129686,True,graph_selected_and_variant_window_BH_q_le_alpha,False,False,0.042958389542749,0.2682703006473846,0.7135341329826812,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.4448482816617275,0.2950997876348205,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_strength,P_total_centroid_lat_10_50,V,P,False,2,-->,True,-0.10776517186135537,0.005404476105100436,lagged_direct_edge_control,source(t-tau)->target(t),c1_targeted_no_same_family_controls,targeted sensitivity: exclude other source-family and target-family variables from conditioning pool for this concrete source-target test,source_target_plus_other_families,source variable + target variable + variables from families other than source_family and target_family,12,H_strength;H_centroid_lat;H_west_extent_lon;H_zonal_width;Je_strength;Je_axis_lat;Je_meridional_width;Jw_strength;Jw_axis_lat;Jw_meridional_width,0.09457833183925764,False,0.09457833183925764,False,graph_selected_and_variant_window_BH_q_le_alpha,False,False,-0.0150818684435603,0.6978565754648549,0.9133433158230008,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.4448482816617275,0.2950997876348205,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
