window_id,target_name,object_A,object_B,quantile_scheme,fraction_each_tail,high_n,low_n,high_P_A_earlier,high_P_B_earlier,low_P_A_earlier,low_P_B_earlier,high_delta_median,low_delta_median,high_dominant_direction,low_dominant_direction,high_dominant_probability,low_dominant_probability,high_order_level,low_order_level,high_low_reversal_flag
W081,W081_V_vs_Je_delta_peak,V,Je,tercile,0.3333333333333333,330,330,0.7696969696969697,0.16666666666666666,0.21212121212121213,0.7242424242424242,3.0,-4.0,V_earlier,Je_earlier,0.7696969696969697,0.7242424242424242,weak_or_none,weak_or_none,True
W081,W081_V_vs_Je_delta_peak,V,Je,quartile,0.25,247,247,0.7692307692307693,0.17408906882591094,0.17408906882591094,0.7611336032388664,4.0,-4.0,V_earlier,Je_earlier,0.7692307692307693,0.7611336032388664,weak_or_none,weak_or_none,True
W081,W081_V_vs_Je_delta_peak,V,Je,quintile,0.2,198,198,0.797979797979798,0.14646464646464646,0.16161616161616163,0.7727272727272727,4.0,-4.0,V_earlier,Je_earlier,0.797979797979798,0.7727272727272727,weak_or_none,weak_or_none,True
W081,W081_V_vs_Je_delta_peak,V,Je,decile,0.1,99,99,0.8282828282828283,0.12121212121212122,0.1111111111111111,0.8585858585858586,4.0,-6.0,V_earlier,Je_earlier,0.8282828282828283,0.8585858585858586,weak_or_none,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,tercile,0.3333333333333333,333,333,0.9279279279279279,0.04804804804804805,0.3183183183183183,0.5495495495495496,5.0,-1.0,V_earlier,Jw_earlier,0.9279279279279279,0.5495495495495496,usable_90,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,quartile,0.25,249,249,0.9437751004016064,0.03614457831325301,0.24096385542168675,0.6265060240963856,5.0,-2.0,V_earlier,Jw_earlier,0.9437751004016064,0.6265060240963856,usable_90,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,quintile,0.2,199,199,0.964824120603015,0.02512562814070352,0.20603015075376885,0.6633165829145728,5.0,-2.0,V_earlier,Jw_earlier,0.964824120603015,0.6633165829145728,credible_95,weak_or_none,True
W081,W081_V_vs_Jw_delta_peak,V,Jw,decile,0.1,99,99,0.9494949494949495,0.030303030303030304,0.08080808080808081,0.8080808080808081,6.0,-4.0,V_earlier,Jw_earlier,0.9494949494949495,0.8080808080808081,usable_90,weak_or_none,True
W081,W081_H_vs_Je_delta_peak,H,Je,tercile,0.3333333333333333,330,330,0.8606060606060606,0.10909090909090909,0.4303030303030303,0.4666666666666667,5.0,0.0,H_earlier,Je_earlier,0.8606060606060606,0.4666666666666667,weak_or_none,weak_or_none,True
W081,W081_H_vs_Je_delta_peak,H,Je,quartile,0.25,247,247,0.8906882591093117,0.08906882591093117,0.3967611336032389,0.5101214574898786,5.0,-1.0,H_earlier,Je_earlier,0.8906882591093117,0.5101214574898786,weak_or_none,weak_or_none,True
W081,W081_H_vs_Je_delta_peak,H,Je,quintile,0.2,198,198,0.898989898989899,0.08080808080808081,0.3787878787878788,0.5303030303030303,5.0,-1.0,H_earlier,Je_earlier,0.898989898989899,0.5303030303030303,weak_or_none,weak_or_none,True
W081,W081_H_vs_Je_delta_peak,H,Je,decile,0.1,99,99,0.8787878787878788,0.10101010101010101,0.3333333333333333,0.5959595959595959,5.0,-1.0,H_earlier,Je_earlier,0.8787878787878788,0.5959595959595959,weak_or_none,weak_or_none,True
W081,W081_H_vs_Jw_delta_peak,H,Jw,tercile,0.3333333333333333,333,333,0.96996996996997,0.015015015015015015,0.5495495495495496,0.36036036036036034,7.0,1.0,H_earlier,H_earlier,0.96996996996997,0.5495495495495496,credible_95,weak_or_none,False
W081,W081_H_vs_Jw_delta_peak,H,Jw,quartile,0.25,249,249,0.9839357429718876,0.008032128514056224,0.4738955823293173,0.42570281124497994,7.0,0.0,H_earlier,H_earlier,0.9839357429718876,0.4738955823293173,credible_95,weak_or_none,False
W081,W081_H_vs_Jw_delta_peak,H,Jw,quintile,0.2,199,199,0.9798994974874372,0.010050251256281407,0.40703517587939697,0.4824120603015075,8.0,0.0,H_earlier,Jw_earlier,0.9798994974874372,0.4824120603015075,credible_95,weak_or_none,True
W081,W081_H_vs_Jw_delta_peak,H,Jw,decile,0.1,99,99,0.9797979797979798,0.010101010101010102,0.24242424242424243,0.696969696969697,8.0,-2.0,H_earlier,Jw_earlier,0.9797979797979798,0.696969696969697,credible_95,weak_or_none,True
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,tercile,0.3333333333333333,330,330,0.7757575757575758,0.1696969696969697,0.24848484848484848,0.6515151515151515,5.0,-2.0,Je_earlier,Jw_earlier,0.7757575757575758,0.6515151515151515,weak_or_none,weak_or_none,True
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,quartile,0.25,247,247,0.7935222672064778,0.1659919028340081,0.20242914979757085,0.708502024291498,5.0,-2.0,Je_earlier,Jw_earlier,0.7935222672064778,0.708502024291498,weak_or_none,weak_or_none,True
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,quintile,0.2,198,198,0.7676767676767676,0.18181818181818182,0.16666666666666666,0.7575757575757576,6.0,-3.0,Je_earlier,Jw_earlier,0.7676767676767676,0.7575757575757576,weak_or_none,weak_or_none,True
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,decile,0.1,99,99,0.797979797979798,0.16161616161616163,0.1111111111111111,0.8282828282828283,7.0,-4.0,Je_earlier,Jw_earlier,0.797979797979798,0.8282828282828283,weak_or_none,weak_or_none,True
