window_id,target_name,feature_col,targeted_svd_coefficient
W160,W160_V_earlier_minus_Je_earlier,93,0.0017552984163181765
W160,W160_V_earlier_minus_Je_earlier,94,0.00498079800134515
W160,W160_V_earlier_minus_Je_earlier,95,-0.014516252041959691
W160,W160_V_earlier_minus_Je_earlier,96,-0.019846294970301062
W160,W160_V_earlier_minus_Je_earlier,97,-0.006599294581386394
W160,W160_V_earlier_minus_Je_earlier,98,-0.008267167235333599
W160,W160_V_earlier_minus_Je_earlier,99,-0.009875022247857886
W160,W160_V_earlier_minus_Je_earlier,100,-0.008624372653246346
W160,W160_V_earlier_minus_Je_earlier,101,0.008157033168528853
W160,W160_V_earlier_minus_Je_earlier,102,0.00168532557845034
W160,W160_V_earlier_minus_Je_earlier,103,-0.015054386979876105
W160,W160_V_earlier_minus_Je_earlier,104,0.029043817536331694
W160,W160_V_earlier_minus_Je_earlier,105,0.014598386016081061
W160,W160_V_earlier_minus_Je_earlier,106,0.004040603990953895
W160,W160_V_earlier_minus_Je_earlier,107,0.0055265966202746215
W160,W160_V_earlier_minus_Je_earlier,108,-0.01360793066653799
W160,W160_V_earlier_minus_Je_earlier,109,-0.017603374248484863
W160,W160_V_earlier_minus_Je_earlier,110,-0.004776867217740426
W160,W160_V_earlier_minus_Je_earlier,111,-0.005403620703536635
W160,W160_V_earlier_minus_Je_earlier,112,-0.0087706615090993
W160,W160_V_earlier_minus_Je_earlier,113,-0.009448413717295759
W160,W160_V_earlier_minus_Je_earlier,114,0.006384132495188105
W160,W160_V_earlier_minus_Je_earlier,115,0.001111240411919966
W160,W160_V_earlier_minus_Je_earlier,116,-0.010251830744177038
W160,W160_V_earlier_minus_Je_earlier,117,0.029975284073798996
W160,W160_V_earlier_minus_Je_earlier,118,0.019771666099442347
W160,W160_V_earlier_minus_Je_earlier,119,0.007315546567148447
W160,W160_V_earlier_minus_Je_earlier,120,0.004792562243016016
W160,W160_V_earlier_minus_Je_earlier,121,-0.013630415907060498
W160,W160_V_earlier_minus_Je_earlier,122,-0.0180917786856993
W160,W160_V_earlier_minus_Je_earlier,123,-0.00478624155200769
W160,W160_V_earlier_minus_Je_earlier,124,-0.0037564639956885943
W160,W160_V_earlier_minus_Je_earlier,125,-0.005050678737685781
W160,W160_V_earlier_minus_Je_earlier,126,-0.012799687075852434
W160,W160_V_earlier_minus_Je_earlier,127,0.0037999942560462577
W160,W160_V_earlier_minus_Je_earlier,128,0.0016607325246678932
W160,W160_V_earlier_minus_Je_earlier,129,-0.005755131739946095
W160,W160_V_earlier_minus_Je_earlier,130,0.028469814706464636
W160,W160_V_earlier_minus_Je_earlier,131,0.019615415323692455
W160,W160_V_earlier_minus_Je_earlier,132,0.010386414570986064
W160,W160_V_earlier_minus_Je_earlier,133,0.005826973356057072
W160,W160_V_earlier_minus_Je_earlier,134,-0.011019322816727656
W160,W160_V_earlier_minus_Je_earlier,135,-0.020435206234945928
W160,W160_V_earlier_minus_Je_earlier,136,-0.006162910837268365
W160,W160_V_earlier_minus_Je_earlier,137,-0.0036172910749717973
W160,W160_V_earlier_minus_Je_earlier,138,0.0009513433293917246
W160,W160_V_earlier_minus_Je_earlier,139,-0.0043244073803159555
W160,W160_V_earlier_minus_Je_earlier,140,0.0022561671180187557
W160,W160_V_earlier_minus_Je_earlier,141,0.0005027993136572537
W160,W160_V_earlier_minus_Je_earlier,142,-0.006729532661569081
W160,W160_V_earlier_minus_Je_earlier,143,0.027704653889419218
W160,W160_V_earlier_minus_Je_earlier,144,0.016950855808907317
W160,W160_V_earlier_minus_Je_earlier,145,0.010258091531168499
W160,W160_V_earlier_minus_Je_earlier,146,0.009701126448628273
W160,W160_V_earlier_minus_Je_earlier,147,-0.008609538356423063
W160,W160_V_earlier_minus_Je_earlier,148,-0.01759475107402421
W160,W160_V_earlier_minus_Je_earlier,149,-0.007475125469756078
W160,W160_V_earlier_minus_Je_earlier,150,-0.004780138473935466
W160,W160_V_earlier_minus_Je_earlier,151,0.0022695548451273774
W160,W160_V_earlier_minus_Je_earlier,152,-0.006962559711825927
W160,W160_V_earlier_minus_Je_earlier,153,0.0012465726089652943
W160,W160_V_earlier_minus_Je_earlier,154,0.0024609966168572662
W160,W160_V_earlier_minus_Je_earlier,155,0.0007421861883354929
W160,W160_V_earlier_minus_Je_earlier,156,0.02600090329263547
W160,W160_V_earlier_minus_Je_earlier,157,0.015140570388702602
W160,W160_V_earlier_minus_Je_earlier,158,0.009419811564302065
W160,W160_V_earlier_minus_Je_earlier,159,0.012032274989170276
W160,W160_V_earlier_minus_Je_earlier,160,-0.008218598218970495
W160,W160_V_earlier_minus_Je_earlier,161,-0.013970961478760488
W160,W160_V_earlier_minus_Je_earlier,162,-0.006779880383166918
W160,W160_V_earlier_minus_Je_earlier,163,-0.004660455698649154
W160,W160_V_earlier_minus_Je_earlier,164,0.003869351650927876
W160,W160_V_earlier_minus_Je_earlier,165,-0.010833441075686673
W160,W160_V_earlier_minus_Je_earlier,166,-0.005126672714090393
W160,W160_V_earlier_minus_Je_earlier,167,0.0038585094552385816
W160,W160_V_earlier_minus_Je_earlier,168,0.010504193894805353
W160,W160_V_earlier_minus_Je_earlier,169,0.020692873397989565
W160,W160_V_earlier_minus_Je_earlier,170,0.01559210172626051
W160,W160_V_earlier_minus_Je_earlier,171,0.009230108232434434
W160,W160_V_earlier_minus_Je_earlier,172,0.013718529532431356
W160,W160_V_earlier_minus_Je_earlier,173,-0.007187562810730592
W160,W160_V_earlier_minus_Je_earlier,174,-0.008649221377288857
W160,W160_V_earlier_minus_Je_earlier,175,-0.002198181599213809
W160,W160_V_earlier_minus_Je_earlier,176,-0.0010458460415143987
W160,W160_V_earlier_minus_Je_earlier,177,0.003082653412005779
W160,W160_V_earlier_minus_Je_earlier,178,-0.011736794934000915
W160,W160_V_earlier_minus_Je_earlier,179,-0.01091129536358406
W160,W160_V_earlier_minus_Je_earlier,180,-0.003669378142614676
W160,W160_V_earlier_minus_Je_earlier,181,0.014676964854415272
W160,W160_V_earlier_minus_Je_earlier,182,0.012798557302774214
W160,W160_V_earlier_minus_Je_earlier,183,0.012974966828483061
W160,W160_V_earlier_minus_Je_earlier,184,0.011172981013896752
W160,W160_V_earlier_minus_Je_earlier,185,0.017746661943433797
W160,W160_V_earlier_minus_Je_earlier,186,-0.005240130643062944
W160,W160_V_earlier_minus_Je_earlier,187,-0.0031249242012841576
W160,W160_V_earlier_minus_Je_earlier,188,0.0027083335944429812
W160,W160_V_earlier_minus_Je_earlier,189,0.007558891091638899
W160,W160_V_earlier_minus_Je_earlier,190,0.009938712971688406
W160,W160_V_earlier_minus_Je_earlier,191,-0.006780197493569233
W160,W160_V_earlier_minus_Je_earlier,192,-0.014186541314459003
W160,W160_V_earlier_minus_Je_earlier,193,-0.006624812445958545
W160,W160_V_earlier_minus_Je_earlier,194,0.017198075797809607
W160,W160_V_earlier_minus_Je_earlier,195,0.004029219806397298
W160,W160_V_earlier_minus_Je_earlier,196,0.007316736385614723
W160,W160_V_earlier_minus_Je_earlier,197,0.010716163802857597
W160,W160_V_earlier_minus_Je_earlier,198,0.019762161855269026
W160,W160_V_earlier_minus_Je_earlier,199,0.0024831268139194596
W160,W160_V_earlier_minus_Je_earlier,200,-0.0015221782781148286
W160,W160_V_earlier_minus_Je_earlier,201,0.007888247890387669
W160,W160_V_earlier_minus_Je_earlier,202,0.014096528409820185
W160,W160_V_earlier_minus_Je_earlier,203,0.016202723869454684
W160,W160_V_earlier_minus_Je_earlier,204,-0.0010600099775367625
W160,W160_V_earlier_minus_Je_earlier,205,-0.01514366722173026
W160,W160_V_earlier_minus_Je_earlier,206,-0.009901708000732829
W160,W160_V_earlier_minus_Je_earlier,207,0.017110713222999945
W160,W160_V_earlier_minus_Je_earlier,208,0.0009768063908951066
W160,W160_V_earlier_minus_Je_earlier,209,0.0031413202271198303
W160,W160_V_earlier_minus_Je_earlier,210,0.007296271836567035
W160,W160_V_earlier_minus_Je_earlier,211,0.020042399124961537
W160,W160_V_earlier_minus_Je_earlier,212,0.00602004642733289
W160,W160_V_earlier_minus_Je_earlier,213,0.0004068426621062446
W160,W160_V_earlier_minus_Je_earlier,214,0.006203691284411198
W160,W160_V_earlier_minus_Je_earlier,215,0.012309993532711587
W160,W160_V_earlier_minus_Je_earlier,216,0.01638996449287616
W160,W160_V_earlier_minus_Je_earlier,217,0.004414732566516034
W160,W160_V_earlier_minus_Je_earlier,218,-0.010745211726269585
W160,W160_V_earlier_minus_Je_earlier,219,-0.006359023876732357
W160,W160_V_earlier_minus_Je_earlier,220,0.020580286869177778
W160,W160_V_earlier_minus_Je_earlier,221,0.0008872632916243952
W160,W160_V_earlier_minus_Je_earlier,222,0.006184276280101611
W160,W160_V_earlier_minus_Je_earlier,223,0.006401097761904367
W160,W160_V_earlier_minus_Je_earlier,224,0.019442925526952416
W160,W160_V_earlier_minus_Je_earlier,225,0.008102393539803516
W160,W160_V_earlier_minus_Je_earlier,226,0.000815808043426395
W160,W160_V_earlier_minus_Je_earlier,227,0.0069381039778868775
W160,W160_V_earlier_minus_Je_earlier,228,0.011768027210601405
W160,W160_V_earlier_minus_Je_earlier,229,0.012965271382974463
W160,W160_V_earlier_minus_Je_earlier,230,0.0054955192071796995
W160,W160_V_earlier_minus_Je_earlier,231,-0.012116533792634656
W160,W160_V_earlier_minus_Je_earlier,232,-0.006762805587476791
W160,W160_V_earlier_minus_Je_earlier,233,0.021368469876607385
W160,W160_V_earlier_minus_Je_earlier,234,0.0006748802690672507
W160,W160_V_earlier_minus_Je_earlier,235,0.00746831951449951
W160,W160_V_earlier_minus_Je_earlier,236,0.009485565784558565
W160,W160_V_earlier_minus_Je_earlier,237,0.019071314157896285
W160,W160_V_earlier_minus_Je_earlier,238,0.010640732912744599
W160,W160_V_earlier_minus_Je_earlier,239,0.0032846936995946136
W160,W160_V_earlier_minus_Je_earlier,240,0.007882842165556885
W160,W160_V_earlier_minus_Je_earlier,241,0.012235312883011483
W160,W160_V_earlier_minus_Je_earlier,242,0.012761637368112852
W160,W160_V_earlier_minus_Je_earlier,243,0.006944998275752314
W160,W160_V_earlier_minus_Je_earlier,244,-0.011201058179955956
W160,W160_V_earlier_minus_Je_earlier,245,-0.011579560264710903
W160,W160_V_earlier_minus_Je_earlier,246,0.014811587858152661
W160,W160_V_earlier_minus_Je_earlier,247,0.0005490926096138672
W160,W160_V_earlier_minus_Je_earlier,248,0.006839330757197112
W160,W160_V_earlier_minus_Je_earlier,249,0.01107495395416765
W160,W160_V_earlier_minus_Je_earlier,250,0.02172317441225593
W160,W160_V_earlier_minus_Je_earlier,251,0.007197071772948758
W160,W160_V_earlier_minus_Je_earlier,252,0.005142232971670176
W160,W160_V_earlier_minus_Je_earlier,253,0.0062363004716352215
W160,W160_V_earlier_minus_Je_earlier,254,0.012154709100105774
W160,W160_V_earlier_minus_Je_earlier,255,0.012505968915258929
W160,W160_V_earlier_minus_Je_earlier,256,0.00398774282480339
W160,W160_V_earlier_minus_Je_earlier,257,-0.010156268068236324
W160,W160_V_earlier_minus_Je_earlier,258,-0.013434644237202411
W160,W160_V_earlier_minus_Je_earlier,259,0.01421540426445037
W160,W160_V_earlier_minus_Je_earlier,260,0.0005579252139622971
W160,W160_V_earlier_minus_Je_earlier,261,0.009325940802260775
W160,W160_V_earlier_minus_Je_earlier,262,0.011458396006865745
W160,W160_V_earlier_minus_Je_earlier,263,0.023731904317896544
W160,W160_V_earlier_minus_Je_earlier,264,0.008764478508416189
W160,W160_V_earlier_minus_Je_earlier,265,0.0024231685475543784
W160,W160_V_earlier_minus_Je_earlier,266,0.005971244209209834
W160,W160_V_earlier_minus_Je_earlier,267,0.013350618945435858
W160,W160_V_earlier_minus_Je_earlier,268,0.016693639850260147
W160,W160_V_earlier_minus_Je_earlier,269,0.00860603723691967
W160,W160_V_earlier_minus_Je_earlier,270,-0.010470492500426663
W160,W160_V_earlier_minus_Je_earlier,271,-0.02016233910674147
W160,W160_V_earlier_minus_Je_earlier,272,0.006200290215845293
W160,W160_V_earlier_minus_Je_earlier,273,-0.0024488843974102225
W160,W160_V_earlier_minus_Je_earlier,274,0.010054657816166377
W160,W160_V_earlier_minus_Je_earlier,275,0.01488215449467198
W160,W160_V_earlier_minus_Je_earlier,276,0.025550657445388456
W160,W160_V_earlier_minus_Je_earlier,277,0.012890482385499115
W160,W160_V_earlier_minus_Je_earlier,278,-0.0014486237183755411
W160,W160_V_earlier_minus_Je_earlier,279,0.003823535735668581
W160,W160_V_earlier_minus_Je_earlier,280,0.014968345937255007
W160,W160_V_earlier_minus_Je_earlier,281,0.019756954933825156
W160,W160_V_earlier_minus_Je_earlier,282,0.017782249082747715
W160,W160_V_earlier_minus_Je_earlier,283,0.0004882891602339401
W160,W160_V_earlier_minus_Je_earlier,284,-0.019875004109722483
W160,W160_V_earlier_minus_Je_earlier,285,0.0019653532385508726
W160,W160_V_earlier_minus_Je_earlier,286,-0.005953510113187875
W160,W160_V_earlier_minus_Je_earlier,287,0.006741346759278545
W160,W160_V_earlier_minus_Je_earlier,288,0.018170126468359544
W160,W160_V_earlier_minus_Je_earlier,289,0.02623724974373413
W160,W160_V_earlier_minus_Je_earlier,290,0.014447753954760481
W160,W160_V_earlier_minus_Je_earlier,291,-0.0031050065028062662
W160,W160_V_earlier_minus_Je_earlier,292,-0.0005289544684781383
W160,W160_V_earlier_minus_Je_earlier,293,0.012518180520881756
W160,W160_V_earlier_minus_Je_earlier,294,0.022283952649807023
W160,W160_V_earlier_minus_Je_earlier,295,0.018510715177862055
W160,W160_V_earlier_minus_Je_earlier,296,0.002400883525774878
W160,W160_V_earlier_minus_Je_earlier,297,-0.016282618408744017
W160,W160_V_earlier_minus_Je_earlier,298,-0.004283476247489738
W160,W160_V_earlier_minus_Je_earlier,299,-0.008321148141190301
W160,W160_V_earlier_minus_Je_earlier,300,0.0033491757363283132
W160,W160_V_earlier_minus_Je_earlier,301,0.016503685443778122
W160,W160_V_earlier_minus_Je_earlier,302,0.025075408825519094
W160,W160_V_earlier_minus_Je_earlier,303,0.016985974729161683
W160,W160_V_earlier_minus_Je_earlier,304,-0.0018423270396015657
W160,W160_V_earlier_minus_Je_earlier,305,-0.0005597376246010609
W160,W160_V_earlier_minus_Je_earlier,306,0.009603841980381087
W160,W160_V_earlier_minus_Je_earlier,307,0.018653070573460807
W160,W160_V_earlier_minus_Je_earlier,308,0.01360407610305869
W160,W160_V_earlier_minus_Je_earlier,309,-0.004114252254288511
W160,W160_V_earlier_minus_Je_earlier,310,-0.020346503665580568
W160,W160_V_earlier_minus_Je_earlier,311,-0.006813406375625292
W160,W160_V_earlier_minus_Je_earlier,312,-0.011344161570936866
W160,W160_V_earlier_minus_Je_earlier,313,0.0011364002462868322
W160,W160_V_earlier_minus_Je_earlier,314,0.015619222553880785
W160,W160_V_earlier_minus_Je_earlier,315,0.02341842711218388
W160,W160_V_earlier_minus_Je_earlier,316,0.01656224639713334
W160,W160_V_earlier_minus_Je_earlier,317,0.001182642492077173
W160,W160_V_earlier_minus_Je_earlier,318,-0.002017360925590477
W160,W160_V_earlier_minus_Je_earlier,319,0.004990569066957292
W160,W160_V_earlier_minus_Je_earlier,320,0.014085926281006855
W160,W160_V_earlier_minus_Je_earlier,321,0.0117635479676759
W160,W160_V_earlier_minus_Je_earlier,322,-0.002671072779413658
W160,W160_V_earlier_minus_Je_earlier,323,-0.019882324800672768
W160,W160_V_earlier_minus_Je_earlier,324,-0.010172622809185156
W160,W160_V_earlier_minus_Je_earlier,325,-0.014886810362193924
W160,W160_V_earlier_minus_Je_earlier,326,-0.004183312579454671
W160,W160_V_earlier_minus_Je_earlier,327,0.013656321416035112
W160,W160_V_earlier_minus_Je_earlier,328,0.01869829427064988
W160,W160_V_earlier_minus_Je_earlier,329,0.015260957251621668
W160,W160_V_earlier_minus_Je_earlier,330,0.0065195943249517305
W160,W160_V_earlier_minus_Je_earlier,331,0.0017014199657337345
W160,W160_V_earlier_minus_Je_earlier,332,0.010977458022790118
W160,W160_V_earlier_minus_Je_earlier,333,0.014649511786223254
W160,W160_V_earlier_minus_Je_earlier,334,0.00866382776342112
W160,W160_V_earlier_minus_Je_earlier,335,-0.008948567614535887
W160,W160_V_earlier_minus_Je_earlier,336,-0.021872913083695752
W160,W160_V_earlier_minus_Je_earlier,337,-0.011745433068252757
W160,W160_V_earlier_minus_Je_earlier,338,-0.018511519356263172
W160,W160_V_earlier_minus_Je_earlier,339,-0.012081320123146585
W160,W160_V_earlier_minus_Je_earlier,340,0.007219255108285789
W160,W160_V_earlier_minus_Je_earlier,341,0.013549908556348784
W160,W160_V_earlier_minus_Je_earlier,342,0.011612130036903697
W160,W160_V_earlier_minus_Je_earlier,343,0.010124708764766002
W160,W160_V_earlier_minus_Je_earlier,344,0.003441866739030059
W160,W160_V_earlier_minus_Je_earlier,345,0.014087162343528982
W160,W160_V_earlier_minus_Je_earlier,346,0.021476554699877838
W160,W160_V_earlier_minus_Je_earlier,347,0.012039671464955302
W160,W160_V_earlier_minus_Je_earlier,348,-0.004033022357165551
W160,W160_V_earlier_minus_Je_earlier,349,-0.025250485181049234
W160,W160_V_earlier_minus_Je_earlier,350,-0.016125763956330322
W160,W160_V_earlier_minus_Je_earlier,351,-0.022775710965890077
W160,W160_V_earlier_minus_Je_earlier,352,-0.01571190363965137
W160,W160_V_earlier_minus_Je_earlier,353,-0.006206975514873423
W160,W160_V_earlier_minus_Je_earlier,354,0.01057808841679953
W160,W160_V_earlier_minus_Je_earlier,355,0.011254428421709414
W160,W160_V_earlier_minus_Je_earlier,356,0.010281348523779495
W160,W160_V_earlier_minus_Je_earlier,357,0.0019906515905289885
W160,W160_V_earlier_minus_Je_earlier,358,0.01359487155770016
W160,W160_V_earlier_minus_Je_earlier,359,0.025880560589576388
W160,W160_V_earlier_minus_Je_earlier,360,0.017288423090928016
W160,W160_V_earlier_minus_Je_earlier,361,0.00015142948777373364
W160,W160_V_earlier_minus_Je_earlier,362,-0.02161481419232881
W160,W160_V_earlier_minus_Je_earlier,363,-0.01122265821683078
W160,W160_V_earlier_minus_Je_earlier,364,-0.024924679510912595
W160,W160_V_earlier_minus_Je_earlier,365,-0.01595349409194446
W160,W160_V_earlier_minus_Je_earlier,366,-0.011390399083463095
W160,W160_V_earlier_minus_Je_earlier,367,0.0014040613979769275
W160,W160_V_earlier_minus_Je_earlier,368,0.013414319385931232
W160,W160_V_earlier_minus_Je_earlier,369,0.010103117485693298
W160,W160_V_earlier_minus_Je_earlier,370,0.0020367538459874455
W160,W160_V_earlier_minus_Je_earlier,371,0.007964270069637739
W160,W160_V_earlier_minus_Je_earlier,372,0.025339269145831535
W160,W160_V_earlier_minus_Je_earlier,373,0.02263446238765799
W160,W160_V_earlier_minus_Je_earlier,374,0.005616438636536842
W160,W160_V_earlier_minus_Je_earlier,375,-0.01910076803378226
W160,W160_V_earlier_minus_Je_earlier,376,-0.013743610139331409
W160,W160_V_earlier_minus_Je_earlier,377,-0.024773504097696603
W160,W160_V_earlier_minus_Je_earlier,378,-0.01889667110127636
W160,W160_V_earlier_minus_Je_earlier,379,-0.012959648117801521
W160,W160_V_earlier_minus_Je_earlier,380,-0.0024004329316058884
W160,W160_V_earlier_minus_Je_earlier,381,0.013121409902375696
W160,W160_V_earlier_minus_Je_earlier,382,0.013980116303819597
W160,W160_V_earlier_minus_Je_earlier,383,0.0036199198284701454
W160,W160_V_earlier_minus_Je_earlier,384,0.005291853550491291
W160,W160_V_earlier_minus_Je_earlier,385,0.022986593077065035
W160,W160_V_earlier_minus_Je_earlier,386,0.017248342695090714
W160,W160_V_earlier_minus_Je_earlier,387,0.003576885386211152
W160,W160_V_earlier_minus_Je_earlier,388,-0.02032890295680272
W160,W160_V_earlier_minus_Je_earlier,389,-0.012290417157020402
W160,W160_V_earlier_minus_Je_earlier,390,-0.02368924668934411
W160,W160_V_earlier_minus_Je_earlier,391,-0.022667323471114078
W160,W160_V_earlier_minus_Je_earlier,392,-0.018297525204994336
W160,W160_V_earlier_minus_Je_earlier,393,-0.00425215459372401
W160,W160_V_earlier_minus_Je_earlier,394,0.011050952414790087
W160,W160_V_earlier_minus_Je_earlier,395,0.020216293633339277
W160,W160_V_earlier_minus_Je_earlier,396,0.007531914415770303
W160,W160_V_earlier_minus_Je_earlier,397,0.004133168099760433
W160,W160_V_earlier_minus_Je_earlier,398,0.020266454956609607
W160,W160_V_earlier_minus_Je_earlier,399,0.006651096816818972
W160,W160_V_earlier_minus_Je_earlier,400,-0.006314555148628682
W160,W160_V_earlier_minus_Je_earlier,401,-0.025800753654181857
W160,W160_V_earlier_minus_Je_earlier,402,-0.021982887818622898
W160,W160_V_earlier_minus_Je_earlier,403,-0.02329189364802584
W160,W160_V_earlier_minus_Je_earlier,404,-0.02525108966398846
W160,W160_V_earlier_minus_Je_earlier,405,-0.02342016992675646
W160,W160_V_earlier_minus_Je_earlier,406,-0.003767859412042326
W160,W160_V_earlier_minus_Je_earlier,407,0.010462887211168745
W160,W160_V_earlier_minus_Je_earlier,408,0.022506535024064224
W160,W160_V_earlier_minus_Je_earlier,409,0.012274726273591215
W160,W160_V_earlier_minus_Je_earlier,410,0.005103034583354644
W160,W160_V_earlier_minus_Je_earlier,411,0.01782370906961606
W160,W160_V_earlier_minus_Je_earlier,412,0.004331984262087922
W160,W160_V_earlier_minus_Je_earlier,413,-0.006633371550854322
W160,W160_V_earlier_minus_Je_earlier,414,-0.025166517908694973
