window_id,target_name,object_A,object_B,quantile_scheme,fraction_each_tail,high_n,low_n,high_P_A_earlier,high_P_B_earlier,low_P_A_earlier,low_P_B_earlier,high_delta_median,low_delta_median,high_dominant_direction,low_dominant_direction,high_dominant_probability,low_dominant_probability,high_order_level,low_order_level,high_low_reversal_flag
W113,W113_V_vs_Je_delta_peak,V,Je,tercile,0.3333333333333333,333,333,0.32732732732732733,0.46546546546546547,0.012012012012012012,0.987987987987988,0.0,-7.0,Je_earlier,Je_earlier,0.46546546546546547,0.987987987987988,weak_or_none,credible_95,False
W113,W113_V_vs_Je_delta_peak,V,Je,quartile,0.25,249,249,0.3895582329317269,0.3815261044176707,0.012048192771084338,0.9879518072289156,0.0,-7.0,V_earlier,Je_earlier,0.3895582329317269,0.9879518072289156,weak_or_none,credible_95,True
W113,W113_V_vs_Je_delta_peak,V,Je,quintile,0.2,199,199,0.41708542713567837,0.33668341708542715,0.010050251256281407,0.9899497487437185,0.0,-7.0,V_earlier,Je_earlier,0.41708542713567837,0.9899497487437185,weak_or_none,credible_95,True
W113,W113_V_vs_Je_delta_peak,V,Je,decile,0.1,99,99,0.5050505050505051,0.23232323232323232,0.010101010101010102,0.98989898989899,1.0,-8.0,V_earlier,Je_earlier,0.5050505050505051,0.98989898989899,weak_or_none,credible_95,True
W113,W113_H_vs_Je_delta_peak,H,Je,tercile,0.3333333333333333,333,333,0.09309309309309309,0.7777777777777778,0.009009009009009009,0.990990990990991,-2.0,-6.0,Je_earlier,Je_earlier,0.7777777777777778,0.990990990990991,weak_or_none,strict_99,False
W113,W113_H_vs_Je_delta_peak,H,Je,quartile,0.25,249,249,0.10843373493975904,0.7389558232931727,0.012048192771084338,0.9879518072289156,-1.0,-7.0,Je_earlier,Je_earlier,0.7389558232931727,0.9879518072289156,weak_or_none,credible_95,False
W113,W113_H_vs_Je_delta_peak,H,Je,quintile,0.2,199,199,0.12060301507537688,0.7336683417085427,0.01507537688442211,0.9849246231155779,-1.0,-7.0,Je_earlier,Je_earlier,0.7336683417085427,0.9849246231155779,weak_or_none,credible_95,False
W113,W113_H_vs_Je_delta_peak,H,Je,decile,0.1,99,99,0.16161616161616163,0.6767676767676768,0.010101010101010102,0.98989898989899,-1.0,-7.0,Je_earlier,Je_earlier,0.6767676767676768,0.98989898989899,weak_or_none,credible_95,False
W113,W113_P_vs_V_delta_peak,P,V,tercile,0.3333333333333333,333,333,0.9159159159159159,0.06306306306306306,0.2042042042042042,0.6906906906906907,5.0,-2.0,P_earlier,V_earlier,0.9159159159159159,0.6906906906906907,usable_90,weak_or_none,True
W113,W113_P_vs_V_delta_peak,P,V,quartile,0.25,250,250,0.92,0.064,0.16,0.756,6.0,-2.0,P_earlier,V_earlier,0.92,0.756,usable_90,weak_or_none,True
W113,W113_P_vs_V_delta_peak,P,V,quintile,0.2,200,200,0.935,0.055,0.125,0.82,6.0,-3.0,P_earlier,V_earlier,0.935,0.82,usable_90,weak_or_none,True
W113,W113_P_vs_V_delta_peak,P,V,decile,0.1,100,100,0.92,0.07,0.03,0.94,8.0,-4.0,P_earlier,V_earlier,0.92,0.94,usable_90,usable_90,True
W113,W113_Jw_vs_H_delta_peak,Jw,H,tercile,0.3333333333333333,333,333,0.963963963963964,0.024024024024024024,0.93993993993994,0.042042042042042045,10.0,5.0,Jw_earlier,Jw_earlier,0.963963963963964,0.93993993993994,credible_95,usable_90,False
W113,W113_Jw_vs_H_delta_peak,Jw,H,quartile,0.25,250,250,0.972,0.02,0.936,0.044,10.0,4.0,Jw_earlier,Jw_earlier,0.972,0.936,credible_95,usable_90,False
W113,W113_Jw_vs_H_delta_peak,Jw,H,quintile,0.2,200,200,0.975,0.015,0.925,0.05,11.0,4.0,Jw_earlier,Jw_earlier,0.975,0.925,credible_95,usable_90,False
W113,W113_Jw_vs_H_delta_peak,Jw,H,decile,0.1,100,100,0.98,0.02,0.91,0.06,11.0,4.0,Jw_earlier,Jw_earlier,0.98,0.91,credible_95,usable_90,False
W113,W113_Jw_vs_V_delta_peak,Jw,V,tercile,0.3333333333333333,333,333,0.9669669669669669,0.024024024024024024,0.8288288288288288,0.11411411411411411,9.0,4.0,Jw_earlier,Jw_earlier,0.9669669669669669,0.8288288288288288,credible_95,weak_or_none,False
W113,W113_Jw_vs_V_delta_peak,Jw,V,quartile,0.25,250,250,0.968,0.024,0.788,0.14,10.0,3.0,Jw_earlier,Jw_earlier,0.968,0.788,credible_95,weak_or_none,False
W113,W113_Jw_vs_V_delta_peak,Jw,V,quintile,0.2,200,200,0.965,0.03,0.76,0.16,10.0,2.0,Jw_earlier,Jw_earlier,0.965,0.76,credible_95,weak_or_none,False
W113,W113_Jw_vs_V_delta_peak,Jw,V,decile,0.1,100,100,0.95,0.04,0.69,0.2,11.0,2.0,Jw_earlier,Jw_earlier,0.95,0.69,credible_95,weak_or_none,False
W160,W160_V_vs_Je_delta_peak,V,Je,tercile,0.3333333333333333,333,333,0.8288288288288288,0.0990990990990991,0.24924924924924924,0.5525525525525525,3.0,-1.0,V_earlier,Je_earlier,0.8288288288288288,0.5525525525525525,weak_or_none,weak_or_none,True
W160,W160_V_vs_Je_delta_peak,V,Je,quartile,0.25,249,249,0.8714859437751004,0.08032128514056225,0.22088353413654618,0.5903614457831325,5.0,-1.0,V_earlier,Je_earlier,0.8714859437751004,0.5903614457831325,weak_or_none,weak_or_none,True
W160,W160_V_vs_Je_delta_peak,V,Je,quintile,0.2,199,199,0.8844221105527639,0.07035175879396985,0.19095477386934673,0.6331658291457286,6.0,-1.0,V_earlier,Je_earlier,0.8844221105527639,0.6331658291457286,weak_or_none,weak_or_none,True
W160,W160_V_vs_Je_delta_peak,V,Je,decile,0.1,99,99,0.9090909090909091,0.04040404040404041,0.16161616161616163,0.696969696969697,8.0,-1.0,V_earlier,Je_earlier,0.9090909090909091,0.696969696969697,usable_90,weak_or_none,True
W160,W160_H_vs_Jw_delta_peak,H,Jw,tercile,0.3333333333333333,332,332,0.6716867469879518,0.2740963855421687,0.1927710843373494,0.7921686746987951,3.0,-5.0,H_earlier,Jw_earlier,0.6716867469879518,0.7921686746987951,weak_or_none,weak_or_none,True
W160,W160_H_vs_Jw_delta_peak,H,Jw,quartile,0.25,249,249,0.6987951807228916,0.26104417670682734,0.1646586345381526,0.8192771084337349,3.0,-5.0,H_earlier,Jw_earlier,0.6987951807228916,0.8192771084337349,weak_or_none,weak_or_none,True
W160,W160_H_vs_Jw_delta_peak,H,Jw,quintile,0.2,199,199,0.7085427135678392,0.2663316582914573,0.1658291457286432,0.8190954773869347,3.0,-5.0,H_earlier,Jw_earlier,0.7085427135678392,0.8190954773869347,weak_or_none,weak_or_none,True
W160,W160_H_vs_Jw_delta_peak,H,Jw,decile,0.1,99,99,0.7676767676767676,0.21212121212121213,0.18181818181818182,0.8080808080808081,4.0,-5.0,H_earlier,Jw_earlier,0.7676767676767676,0.8080808080808081,weak_or_none,weak_or_none,True
W160,W160_P_vs_V_delta_peak,P,V,tercile,0.3333333333333333,333,333,0.8978978978978979,0.07807807807807808,0.5555555555555556,0.3633633633633634,3.0,1.0,P_earlier,P_earlier,0.8978978978978979,0.5555555555555556,weak_or_none,weak_or_none,False
W160,W160_P_vs_V_delta_peak,P,V,quartile,0.25,249,249,0.9357429718875502,0.05220883534136546,0.5301204819277109,0.3895582329317269,4.0,1.0,P_earlier,P_earlier,0.9357429718875502,0.5301204819277109,usable_90,weak_or_none,False
W160,W160_P_vs_V_delta_peak,P,V,quintile,0.2,199,199,0.9396984924623115,0.04522613065326633,0.47738693467336685,0.4371859296482412,4.0,0.0,P_earlier,P_earlier,0.9396984924623115,0.47738693467336685,usable_90,weak_or_none,False
W160,W160_P_vs_V_delta_peak,P,V,decile,0.1,99,99,0.9494949494949495,0.04040404040404041,0.3939393939393939,0.5353535353535354,4.0,-1.0,P_earlier,V_earlier,0.9494949494949495,0.5353535353535354,usable_90,weak_or_none,True
W160,W160_Jw_vs_V_delta_peak,Jw,V,tercile,0.3333333333333333,332,332,0.8253012048192772,0.1566265060240964,0.5421686746987951,0.4186746987951807,9.0,2.0,Jw_earlier,Jw_earlier,0.8253012048192772,0.5421686746987951,weak_or_none,weak_or_none,False
W160,W160_Jw_vs_V_delta_peak,Jw,V,quartile,0.25,249,249,0.8514056224899599,0.13654618473895583,0.5020080321285141,0.46184738955823296,10.0,1.0,Jw_earlier,Jw_earlier,0.8514056224899599,0.5020080321285141,weak_or_none,weak_or_none,False
W160,W160_Jw_vs_V_delta_peak,Jw,V,quintile,0.2,199,199,0.8743718592964824,0.11557788944723618,0.4723618090452261,0.48743718592964824,10.0,0.0,Jw_earlier,V_earlier,0.8743718592964824,0.48743718592964824,weak_or_none,weak_or_none,True
W160,W160_Jw_vs_V_delta_peak,Jw,V,decile,0.1,99,99,0.9191919191919192,0.08080808080808081,0.3434343434343434,0.6161616161616161,11.0,-2.0,Jw_earlier,V_earlier,0.9191919191919192,0.6161616161616161,usable_90,weak_or_none,True
