window_id,target_name,score_group,n_bootstrap,n_valid_delta,object_A,object_B,P_A_earlier,P_B_earlier,P_same_day,dominant_order_direction,dominant_order_probability,delta_median,delta_q025,delta_q975,order_level
W113,W113_Jw_vs_V_delta_peak,high,334,334,Jw,V,0.9670658682634731,0.023952095808383235,0.008982035928143712,Jw_earlier,0.9670658682634731,9.0,0.0,18.0,credible_95
W113,W113_Jw_vs_V_delta_peak,mid,333,333,Jw,V,0.96996996996997,0.018018018018018018,0.012012012012012012,Jw_earlier,0.96996996996997,7.0,0.0,14.699999999999989,credible_95
W113,W113_Jw_vs_V_delta_peak,low,333,333,Jw,V,0.8288288288288288,0.11411411411411411,0.057057057057057055,Jw_earlier,0.8288288288288288,4.0,-3.0,12.0,weak_or_none
W160,W160_V_vs_Je_delta_peak,high,334,334,V,Je,0.8293413173652695,0.09880239520958084,0.0718562874251497,V_earlier,0.8293413173652695,3.0,-4.674999999999999,18.0,weak_or_none
W160,W160_V_vs_Je_delta_peak,mid,333,332,V,Je,0.5602409638554217,0.2620481927710843,0.17771084337349397,V_earlier,0.5602409638554217,1.0,-6.725,11.62499999999983,weak_or_none
W160,W160_V_vs_Je_delta_peak,low,333,333,V,Je,0.24924924924924924,0.5525525525525525,0.1981981981981982,Je_earlier,0.5525525525525525,-1.0,-6.0,3.0,weak_or_none
W160,W160_H_vs_Jw_delta_peak,high,334,333,H,Jw,0.6726726726726727,0.2732732732732733,0.05405405405405406,H_earlier,0.6726726726726727,3.0,-10.0,13.699999999999989,weak_or_none
W160,W160_H_vs_Jw_delta_peak,mid,333,333,H,Jw,0.4084084084084084,0.5255255255255256,0.06606606606606606,Jw_earlier,0.5255255255255256,-1.0,-17.0,11.0,weak_or_none
W160,W160_H_vs_Jw_delta_peak,low,333,332,H,Jw,0.1927710843373494,0.7921686746987951,0.015060240963855422,Jw_earlier,0.7921686746987951,-5.0,-22.0,10.0,weak_or_none
W160,W160_P_vs_V_delta_peak,high,334,334,P,V,0.8982035928143712,0.07784431137724551,0.023952095808383235,P_earlier,0.8982035928143712,3.0,-3.0,8.0,weak_or_none
W160,W160_P_vs_V_delta_peak,mid,333,333,P,V,0.7657657657657657,0.17717717717717718,0.057057057057057055,P_earlier,0.7657657657657657,3.0,-9.0,9.0,weak_or_none
W160,W160_P_vs_V_delta_peak,low,333,332,P,V,0.5542168674698795,0.3644578313253012,0.08132530120481928,P_earlier,0.5542168674698795,1.0,-15.725,9.0,weak_or_none
W160,W160_Jw_vs_V_delta_peak,high,334,333,Jw,V,0.8258258258258259,0.15615615615615616,0.018018018018018018,Jw_earlier,0.8258258258258259,9.0,-6.0,21.399999999999977,weak_or_none
W160,W160_Jw_vs_V_delta_peak,mid,333,333,Jw,V,0.7147147147147147,0.2672672672672673,0.018018018018018018,Jw_earlier,0.7147147147147147,5.0,-8.0,19.0,weak_or_none
W160,W160_Jw_vs_V_delta_peak,low,333,331,Jw,V,0.540785498489426,0.4199395770392749,0.03927492447129909,Jw_earlier,0.540785498489426,2.0,-15.5,15.0,weak_or_none
