window,source,target,source_object,target_object,source_family,target_family,family_direction,positive_peak_lag,positive_peak_signed_r,positive_peak_abs_r,negative_peak_lag,negative_peak_signed_r,negative_peak_abs_r,lag0_signed_r,lag0_abs_r,p_pos_surrogate,q_pos_within_window,q_pos_global,p_pos_audit_surrogate,q_pos_audit_within_window,T_pos_null95,T_pos_audit_null95,strength_excess,strength_ratio,statistical_support,strength_tier,same_day_coupling_flag,direction_label,pc1_lead_lag_label,pc1_lead_lag_group,pc1_evidence_tier,pc1_evidence_tier_reason,failure_reason,risk_note,suggested_reverse_direction,sample_status,pair_phi_risk,pc1_mode_stability_source,pc1_mode_stability_target,D_pos_0_obs_raw,D_pos_0_CI90_low,D_pos_0_CI90_high,P_D_pos_0_gt_0,P_D_pos_0_lt_0,lag_vs_tau0_label,D_pos_neg_obs_raw,D_pos_neg_CI90_low,D_pos_neg_CI90_high,P_D_pos_neg_gt_0,P_D_pos_neg_lt_0,direction_vs_reverse_label,bootstrap_peak_lag_mode,bootstrap_peak_lag_mode_fraction,bootstrap_peak_lag_entropy,peak_lag_stability_label,stability_judgement,interpretation_guardrail
S1,H_PC1,Je_PC1,H,Je,H,Je,H→Je,1,0.8215041226318793,0.8215041226318793,-1,0.6738479174570858,0.6738479174570858,0.7738144128188811,0.7738144128188811,0.000999000999000999,0.001998001998001998,0.003909134343916952,0.000999000999000999,0.00333000333000333,0.20037645238054172,0.4211110289568916,0.6211276702513376,4.0998037088296835,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.04768970981299803,0.03746426955602576,0.05858853676848723,1.0,0.0,stable_lag_dominant,0.14765620517479172,0.12342531851358396,0.1762152895132195,1.0,0.0,stable_forward_over_reverse,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,H_PC1,Jw_PC1,H,Jw,H,Jw,H→Jw,4,-0.08852853323134773,0.08852853323134773,-4,0.246205715934905,0.246205715934905,0.07236716495816155,0.07236716495816155,0.41858141858141856,0.4185814185814186,0.4956885220043114,0.5634365634365635,0.5634365634365635,0.19272338796895996,0.2535437824910485,-0.10419485473761224,0.45935542211205904,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.01616136827318594,-0.07222840725708288,0.17877610542227357,0.59,0.41,lag_tau0_close_uncertain,-0.1576771827035578,-0.2516418702669131,0.05441955867074242,0.129,0.871,mixed_forward_reverse_unstable,4.0,0.308,1.3894294995994776,peak_lag_unstable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Je_PC1,P_PC1,Je,P,Je,P,Je→P,1,0.3090251389078738,0.3090251389078738,-1,0.3406796541022512,0.3406796541022512,0.35142089767412515,0.35142089767412515,0.000999000999000999,0.001998001998001998,0.003909134343916952,0.007992007992007992,0.014530923621832713,0.18256148694614807,0.23547515549653855,0.12646365196172574,1.6927181306264774,supported,strong_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,-0.042395758766251346,-0.06172073860222818,-0.02567941989888622,0.0,1.0,stable_tau0_dominant,-0.03165451519437806,-0.06870349090207356,0.001748655699749337,0.057,0.943,mixed_forward_reverse_unstable,1.0,0.998,0.014427214860176138,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Je_PC1,V_PC1,Je,V,Je,V,Je→V,1,0.29724666396250454,0.29724666396250454,-2,0.5335344956017248,0.5335344956017248,0.4192485862665938,0.4192485862665938,0.001998001998001998,0.0036327309054581783,0.007192807192807193,0.016983016983016984,0.026127718435410747,0.18676648907929372,0.2595410790940558,0.11048017488321082,1.5915417451377227,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,V_PC1 -> Je_PC1,ok,minor,pc1_mode_unstable,pc1_mode_unstable,-0.12200192230408852,-0.1407501448922021,-0.1030411892454047,0.0,1.0,stable_tau0_dominant,-0.23628783163922062,-0.28785405728050567,-0.18529334448407747,0.0,1.0,reverse_competitive,1.0,0.995,0.03398107806185771,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Je_PC1,H_PC1,Je,H,Je,H,Je→H,1,0.6734858618753691,0.6734858618753691,-1,0.8214467203319311,0.8214467203319311,0.7738144128188811,0.7738144128188811,0.000999000999000999,0.001998001998001998,0.003909134343916952,0.000999000999000999,0.00333000333000333,0.19712336528249735,0.4182089501499645,0.4763624965928717,3.41657043501767,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,H_PC1 -> Je_PC1,ok,minor,pc1_mode_unstable,pc1_mode_unstable,-0.10032855094351112,-0.11946085924322952,-0.0844836166075652,0.0,1.0,stable_tau0_dominant,-0.14796085845656126,-0.1766188225712312,-0.1233361134011116,0.0,1.0,reverse_competitive,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Je_PC1,Jw_PC1,Je,Jw,Je,Jw,Je→Jw,3,-0.13339447680192545,0.13339447680192545,-5,0.33297494858729587,0.33297494858729587,-0.05804344828250244,0.05804344828250244,0.1968031968031968,0.20716125979283873,0.27460911181841413,0.41058941058941056,0.4321993795678005,0.1987584141114438,0.26259356257072214,-0.06536393730951834,0.6711387661159904,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.07535102851942302,-0.00553329613214181,0.12583661362571782,0.944,0.056,mixed_lag_tau0_unstable,-0.19958047178537053,-0.3730418118513612,0.012863743428476456,0.066,0.934,mixed_forward_reverse_unstable,2.0,0.443,1.2439846516994089,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Jw_PC1,P_PC1,Jw,P,Jw,P,Jw→P,5,0.2429093095594635,0.2429093095594635,-2,-0.19457961990498937,0.19457961990498937,-0.1183479440105059,0.1183479440105059,0.004995004995004995,0.007135721421435708,0.014048451548451548,0.026973026973026972,0.03853289567575281,0.18013423478166032,0.2169998041293658,0.06277507477780317,1.3484905290429245,supported,strong_above_null,False,bidirectional_close,PC1_ambiguous_bidirectional_close,PC1_lead_lag_ambiguous,PC1_Tier4a_ambiguous_bidirectional_close,bidirectional/feedback-like,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.12456136554895816,-0.061392998175887,0.29976982545666214,0.859,0.141,mixed_lag_tau0_unstable,0.04832968965447451,-0.1152822883853825,0.20424598083437812,0.671,0.329,mixed_forward_reverse_unstable,5.0,0.945,0.23394650293058428,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Jw_PC1,V_PC1,Jw,V,Jw,V,Jw→V,4,0.304232835550349,0.304232835550349,-4,-0.2315532897520819,0.2315532897520819,0.029783927854638525,0.029783927854638525,0.000999000999000999,0.001998001998001998,0.003909134343916952,0.004995004995004995,0.0111000111000111,0.17783876812057794,0.20740113417326286,0.12639406742977108,1.7107228011390272,supported,strong_above_null,False,bidirectional_close,PC1_ambiguous_bidirectional_close,PC1_lead_lag_ambiguous,PC1_Tier4a_ambiguous_bidirectional_close,bidirectional/feedback-like,positive_and_negative_supported_but_direction_difference_uncertain,bidirectional_or_feedback_like,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.2744489076957107,0.1513933711191531,0.3165954729758872,1.0,0.0,stable_lag_dominant,0.07267954579826708,-0.09335222936830839,0.2320146055777188,0.75,0.25,mixed_forward_reverse_unstable,4.0,0.815,0.5463727499824488,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Jw_PC1,H_PC1,Jw,H,Jw,H,Jw→H,4,0.25134955289506744,0.25134955289506744,-4,-0.0820190026088706,0.0820190026088706,0.07236716495816155,0.07236716495816155,0.01098901098901099,0.013736263736263738,0.025688597117168546,0.052947052947052944,0.06618381618381618,0.1972373989439928,0.25296988829788397,0.05411215395107463,1.2743503729048882,supported,strong_above_null,False,direction_uncertain,PC1_ambiguous_direction_uncertain,PC1_lead_lag_ambiguous,PC1_Tier4c_ambiguous_direction_uncertain,direction uncertain,direction_difference_not_stable,direction_uncertain,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.17898238793690624,0.07158779548380523,0.23057028670890375,0.989,0.011,stable_lag_dominant,0.16933055028619748,-0.05115347254616871,0.27036921866609953,0.882,0.118,mixed_forward_reverse_unstable,4.0,0.825,0.5779870421514477,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
S1,Jw_PC1,Je_PC1,Jw,Je,Jw,Je,Jw→Je,5,0.320626582258778,0.320626582258778,-2,-0.12622541104060456,0.12622541104060456,-0.05804344828250244,0.05804344828250244,0.002997002997002997,0.004610773841543072,0.009301043783802405,0.012987012987012988,0.021645021645021648,0.20113337180359342,0.2604946276914889,0.11949321045518457,1.5940993748758392,supported,strong_above_null,False,direction_uncertain,PC1_ambiguous_direction_uncertain,PC1_lead_lag_ambiguous,PC1_Tier4c_ambiguous_direction_uncertain,direction uncertain,direction_difference_not_stable,direction_uncertain,,ok,minor,pc1_mode_unstable,pc1_mode_unstable,0.2625831339762764,0.034731978975162434,0.39514138784330405,0.972,0.028,stable_lag_dominant,0.19440117121817432,-0.02776718194052766,0.3738149926543999,0.926,0.074,mixed_forward_reverse_unstable,5.0,0.994,0.03667793874813416,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,P_PC1,V_PC1,P,V,P,V,P→V,1,0.6912627603927481,0.6912627603927481,-1,0.7868887765409309,0.7868887765409309,0.7732333443067642,0.7732333443067642,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.00666000666000666,0.26879904575748875,0.4189130671795454,0.4224637146352594,2.5716711844892757,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,V_PC1 -> P_PC1,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,-0.08197058391401557,-0.11710015807116063,-0.062317813361633966,0.0,1.0,stable_tau0_dominant,-0.09562601614818234,-0.166909918246981,-0.05240963777590299,0.0,1.0,reverse_competitive,1.0,1.0,-1.000088900581841e-12,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,P_PC1,H_PC1,P,H,P,H,P→H,1,0.36825867927322553,0.36825867927322553,-2,0.4951688894238401,0.4951688894238401,0.44160767859445277,0.44160767859445277,0.005994005994005994,0.011988011988011988,0.01586648645472175,0.016983016983016984,0.03396603396603397,0.2631253670226926,0.308794089796082,0.1051333122505329,1.3995559737935337,supported,strong_above_null,True,reverse_dominant,PC1_no_reverse_dominant,PC1_lead_lag_no,PC1_Tier5b_no_reverse_dominant,reverse lag is stronger,reverse_lag_dominant,reverse_direction,H_PC1 -> P_PC1,ok,moderate,pc1_mode_unstable,pc1_mode_moderate,-0.07334899932122718,-0.10434468977332666,-0.04602742395095289,0.002,0.998,stable_tau0_dominant,-0.12691021015061466,-0.22995950951974914,-0.05982114084804385,0.0,1.0,reverse_competitive,1.0,0.995,0.03398107806185771,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,P_PC1,Je_PC1,P,Je,P,Je,P→Je,1,0.3260915382413237,0.3260915382413237,-1,0.2754049982214564,0.2754049982214564,0.3141155044015984,0.3141155044015984,0.016983016983016984,0.028305028305028308,0.03774003774003774,0.03596403596403597,0.059940059940059943,0.2733882231822389,0.30944638779110417,0.05270331505908482,1.192778293247669,supported,moderate_above_null,True,same_day_short_lag_mixed,PC1_ambiguous_coupled_or_feedback_like,PC1_lead_lag_ambiguous,PC1_Tier4c_ambiguous_direction_uncertain,direction uncertain,positive_support_with_same_day_or_uncertain_direction,same_day_short_lag_mixed,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.011976033839725508,-0.023421832210692987,0.06413646807852645,0.715,0.285,lag_tau0_close_uncertain,0.05068654001986733,-0.030079085214723106,0.12022081501466175,0.853,0.147,mixed_forward_reverse_unstable,1.0,0.84,0.5716154441385758,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,P_PC1,Jw_PC1,P,Jw,P,Jw,P→Jw,5,-0.07475828040964638,0.07475828040964638,-5,-0.23216430601688906,0.23216430601688906,-0.027145546675444825,0.027145546675444825,0.7022977022977023,0.7022977022977023,0.7392607392607393,0.7032967032967034,0.7032967032967034,0.2847661316641699,0.2927244645738316,-0.21000785125452354,0.2625251815332107,not_supported,not_supported,False,no_directional_signal,PC1_no_not_supported,PC1_lead_lag_no,PC1_Tier5a_no_not_supported,positive-lag not supported,positive_lag_not_supported,,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.04761273373420139,-0.050891735514664437,0.18812002326860136,0.754,0.246,mixed_lag_tau0_unstable,-0.15740602560724276,-0.3472940311094904,0.14115120476942047,0.252,0.748,mixed_forward_reverse_unstable,5.0,0.506,1.2978244353432526,peak_lag_moderate,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,V_PC1,P_PC1,V,P,V,P,V→P,1,0.7819536106317296,0.7819536106317296,-1,0.7004612835660362,0.7004612835660362,0.7732333443067642,0.7732333443067642,0.000999000999000999,0.00333000333000333,0.003909134343916952,0.000999000999000999,0.00666000666000666,0.2621990941466976,0.4304436605091189,0.519754516485032,2.982289520017315,supported,strong_above_null,True,X_leads_Y_with_same_day_component,PC1_yes_with_same_day_coupling,PC1_lead_lag_yes,PC1_Tier1b_audit_stable_with_same_day,PC1 main yes; audit-FDR pass; same-day coupling present,,same_day_coupling_present,,ok,moderate,pc1_mode_unstable,pc1_mode_unstable,0.008720266324965142,-0.02363032376352891,0.04949732260427204,0.667,0.333,lag_tau0_close_uncertain,0.08149232706569376,0.022142559632641483,0.16051356006339065,0.994,0.006,stable_forward_over_reverse,1.0,0.995,0.031479065945166765,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
T1,V_PC1,H_PC1,V,H,V,H,V→H,1,0.44211544026243804,0.44211544026243804,-1,0.4434247496078288,0.4434247496078288,0.4728296011618463,0.4728296011618463,0.003996003996003996,0.00888000888000888,0.011601301923882569,0.006993006993006993,0.0222000222000222,0.2643334560906295,0.32204913209523717,0.17778198417180852,1.6725670930994603,supported,strong_above_null,True,same_day_dominant,PC1_ambiguous_same_day_dominant,PC1_lead_lag_ambiguous,PC1_Tier4b_ambiguous_same_day,same-day dominant/mixed,same_day_exceeds_positive_lag,same_day_dominant,,ok,none,pc1_mode_unstable,pc1_mode_moderate,-0.030714160899408316,-0.06782435140261417,0.0017633069457744848,0.061,0.939,mixed_lag_tau0_unstable,-0.0013093093453900861,-0.07129289937889073,0.06190349224478656,0.497,0.503,forward_reverse_close,1.0,0.998,0.014427214860176138,peak_lag_stable,pc1_mode_limited,source_or_target_PC1_mode_unstable; do not use as strong EOF-PC1 lead-lag evidence
