window_id,target_name,object_A,object_B,score_bin,score_bin_index,n_bootstrap,score_min,score_max,score_mean,delta_median,delta_q025,delta_q975,P_A_earlier,P_B_earlier,P_same_day,dominant_order_direction,dominant_order_probability,order_level
W045,W045_P_vs_Jw_delta_peak,P,Jw,Q5,5,200,0.5184659681519398,1.8839434109149176,0.8479028873539447,3.0,-5.0,9.025000000000006,0.83,0.115,0.055,P_earlier,0.83,weak_or_none
W045,W045_V_vs_H_delta_peak,V,H,Q1,1,200,-1.3125585411150293,-0.3909063692613255,-0.6361460645224196,-10.0,-16.049999999999997,6.0,0.1,0.88,0.02,H_earlier,0.88,weak_or_none
W045,W045_V_vs_H_delta_peak,V,H,Q2,2,200,-0.3894110575357148,-0.10789277477698522,-0.23409346197374548,-9.0,-15.024999999999999,7.025000000000006,0.16,0.81,0.03,H_earlier,0.81,weak_or_none
W045,W045_V_vs_H_delta_peak,V,H,Q3,3,200,-0.10648590849912237,0.11844590060265103,0.009904932726306246,-9.5,-17.025,8.025000000000006,0.145,0.805,0.05,H_earlier,0.805,weak_or_none
W045,W045_V_vs_H_delta_peak,V,H,Q4,4,200,0.11846682532160027,0.3789581328970903,0.24073138214382453,-9.0,-14.0,10.0,0.26,0.695,0.045,H_earlier,0.695,weak_or_none
W045,W045_V_vs_H_delta_peak,V,H,Q5,5,200,0.3802801217583139,1.387488700168333,0.6196032116260342,-1.0,-14.0,14.0,0.435,0.515,0.05,H_earlier,0.515,weak_or_none
W045,W045_V_vs_Je_delta_peak,V,Je,Q1,1,200,-2.104058527765787,-0.4696558563367994,-0.7805957434548023,-1.0,-6.0,2.0,0.18,0.63,0.19,Je_earlier,0.63,weak_or_none
W045,W045_V_vs_Je_delta_peak,V,Je,Q2,2,200,-0.4689663122742819,-0.15106615631865125,-0.3031448106844087,0.0,-4.0,3.0,0.485,0.23,0.285,V_earlier,0.485,weak_or_none
W045,W045_V_vs_Je_delta_peak,V,Je,Q3,3,200,-0.15055907127007326,0.14173193472716628,0.0027210032533590577,1.0,-3.0249999999999995,6.0,0.615,0.185,0.2,V_earlier,0.615,weak_or_none
W045,W045_V_vs_Je_delta_peak,V,Je,Q4,4,200,0.1421789338169048,0.47592335741427994,0.29579791825430407,2.0,-4.0,7.025000000000006,0.795,0.095,0.11,V_earlier,0.795,weak_or_none
W045,W045_V_vs_Je_delta_peak,V,Je,Q5,5,200,0.4791457606025079,1.902879224874208,0.785221632631548,3.0,-1.0,8.0,0.935,0.035,0.03,V_earlier,0.935,usable_90
W045,W045_V_vs_Jw_delta_peak,V,Jw,Q1,1,200,-1.9856365345945082,-0.48966346073378886,-0.8039959463601934,-5.0,-11.024999999999999,0.0,0.015,0.97,0.015,Jw_earlier,0.97,credible_95
W045,W045_V_vs_Jw_delta_peak,V,Jw,Q2,2,200,-0.4879404614139723,-0.14237887338540006,-0.3065709158374187,-4.0,-10.024999999999999,4.025000000000006,0.07,0.86,0.07,Jw_earlier,0.86,weak_or_none
W045,W045_V_vs_Jw_delta_peak,V,Jw,Q3,3,200,-0.14163496271616252,0.13450800404569718,-0.000913732459574832,-3.0,-9.0,4.0,0.165,0.77,0.065,Jw_earlier,0.77,weak_or_none
W045,W045_V_vs_Jw_delta_peak,V,Jw,Q4,4,200,0.1349199742189197,0.49358767426999506,0.3055061941070543,-0.5,-7.0,5.025000000000006,0.4,0.5,0.1,Jw_earlier,0.5,weak_or_none
W045,W045_V_vs_Jw_delta_peak,V,Jw,Q5,5,200,0.4958915508818765,1.7978887707295452,0.8059744005501328,2.0,-5.0249999999999995,7.0,0.735,0.19,0.075,V_earlier,0.735,weak_or_none
W045,W045_H_vs_Je_delta_peak,H,Je,Q1,1,200,-1.7761856563115168,-0.42788606442039323,-0.7294919994738198,0.0,-12.0,16.0,0.47,0.455,0.075,H_earlier,0.47,weak_or_none
W045,W045_H_vs_Je_delta_peak,H,Je,Q2,2,200,-0.423289686704056,-0.13321722208024517,-0.2716052159586858,10.0,-9.0,16.0,0.71,0.26,0.03,H_earlier,0.71,weak_or_none
W045,W045_H_vs_Je_delta_peak,H,Je,Q3,3,200,-0.13269554145400703,0.13377833045994045,0.0016927326936206689,10.0,-8.0,18.025000000000006,0.745,0.175,0.08,H_earlier,0.745,weak_or_none
W045,W045_H_vs_Je_delta_peak,H,Je,Q4,4,200,0.13389050801428895,0.45118280133368194,0.2891346271970792,11.0,-7.0,17.0,0.865,0.115,0.02,H_earlier,0.865,weak_or_none
W045,W045_H_vs_Je_delta_peak,H,Je,Q5,5,200,0.4515480620437327,1.8204076737494266,0.7102698555418059,11.0,-6.0,16.025000000000006,0.895,0.09,0.015,H_earlier,0.895,weak_or_none
W045,W045_H_vs_Jw_delta_peak,H,Jw,Q1,1,200,-1.8734696673309408,-0.4851439120062291,-0.8216145139478727,3.0,-14.0,10.025000000000006,0.56,0.43,0.01,H_earlier,0.56,weak_or_none
W045,W045_H_vs_Jw_delta_peak,H,Jw,Q2,2,200,-0.4831824775954509,-0.16095480981726848,-0.3182997714887341,5.0,-13.024999999999999,15.025000000000006,0.66,0.33,0.01,H_earlier,0.66,weak_or_none
W045,W045_H_vs_Jw_delta_peak,H,Jw,Q3,3,200,-0.15806017443705767,0.11814553017707966,-0.02437633529749899,6.0,-11.024999999999999,14.025000000000006,0.74,0.235,0.025,H_earlier,0.74,weak_or_none
W045,W045_H_vs_Jw_delta_peak,H,Jw,Q4,4,200,0.11823674704847671,0.5186786781610261,0.29782865612313136,7.0,-9.024999999999999,17.0,0.8,0.17,0.03,H_earlier,0.8,weak_or_none
W045,W045_H_vs_Jw_delta_peak,H,Jw,Q5,5,200,0.5191245362877452,2.3069255934306683,0.8664619646109746,10.0,-7.0,16.025000000000006,0.85,0.145,0.005,H_earlier,0.85,weak_or_none
W045,W045_Je_vs_Jw_delta_peak,Je,Jw,Q1,1,200,-1.88413100453559,-0.4925621476432326,-0.8330794052241086,-6.0,-11.0,-1.0,0.015,0.98,0.005,Jw_earlier,0.98,credible_95
W045,W045_Je_vs_Jw_delta_peak,Je,Jw,Q2,2,200,-0.48846586387759783,-0.17559108983012917,-0.31489086885416273,-5.0,-11.0,2.0,0.03,0.965,0.005,Jw_earlier,0.965,credible_95
W045,W045_Je_vs_Jw_delta_peak,Je,Jw,Q3,3,200,-0.17552288175762873,0.14011037546343424,-0.023134298090551845,-4.0,-10.0,4.0,0.14,0.82,0.04,Jw_earlier,0.82,weak_or_none
W045,W045_Je_vs_Jw_delta_peak,Je,Jw,Q4,4,200,0.14054745606237162,0.5053886028596832,0.31351670553702193,-1.0,-8.024999999999999,6.025000000000006,0.34,0.54,0.12,Jw_earlier,0.54,weak_or_none
W045,W045_Je_vs_Jw_delta_peak,Je,Jw,Q5,5,200,0.5073021176925369,1.805939009932564,0.8575878666318011,1.0,-8.024999999999999,6.0,0.61,0.27,0.12,Je_earlier,0.61,weak_or_none
W081,W081_P_vs_V_delta_peak,P,V,Q1,1,200,-1.483687278286474,-0.4009100697325525,-0.6405110962015098,-4.0,-13.024999999999999,0.0,0.015,0.93,0.055,V_earlier,0.93,usable_90
W081,W081_P_vs_V_delta_peak,P,V,Q2,2,200,-0.4001882438562272,-0.14036811739326102,-0.2590439858716123,-2.0,-14.024999999999999,3.0250000000000057,0.1,0.805,0.095,V_earlier,0.805,weak_or_none
W081,W081_P_vs_V_delta_peak,P,V,Q3,3,200,-0.13463606894874408,0.12443161724934543,-0.0020374241194997555,-1.5,-9.024999999999999,4.050000000000011,0.175,0.705,0.12,V_earlier,0.705,weak_or_none
W081,W081_P_vs_V_delta_peak,P,V,Q4,4,200,0.1252279110588865,0.3887860915649937,0.2553128365835238,-1.0,-6.0,7.100000000000023,0.255,0.555,0.19,V_earlier,0.555,weak_or_none
W081,W081_P_vs_V_delta_peak,P,V,Q5,5,200,0.3888521059382984,1.412295429380389,0.6462796696090978,0.0,-6.0,11.050000000000011,0.445,0.37,0.185,P_earlier,0.445,weak_or_none
W081,W081_P_vs_H_delta_peak,P,H,Q1,1,200,-1.9529205359153183,-0.4078815288759443,-0.6698916125884183,-7.0,-15.0,1.0250000000000057,0.035,0.96,0.005,H_earlier,0.96,credible_95
W081,W081_P_vs_H_delta_peak,P,H,Q2,2,200,-0.40647460206000496,-0.14197605620554204,-0.2755672437232725,-5.0,-12.024999999999999,6.0,0.045,0.915,0.04,H_earlier,0.915,usable_90
W081,W081_P_vs_H_delta_peak,P,H,Q3,3,200,-0.14158353711707003,0.12508203666044107,-0.006756117467073208,-4.0,-10.024999999999999,7.0,0.08,0.88,0.04,H_earlier,0.88,weak_or_none
W081,W081_P_vs_H_delta_peak,P,H,Q4,4,200,0.1251251946193755,0.42247594582575476,0.25933080109602685,-3.0,-10.024999999999999,1.0250000000000057,0.065,0.9,0.035,H_earlier,0.9,usable_90
W081,W081_P_vs_H_delta_peak,P,H,Q5,5,200,0.42332796102529935,1.676902824038276,0.6928841726827372,-2.0,-7.0,4.0,0.085,0.82,0.095,H_earlier,0.82,weak_or_none
W081,W081_P_vs_Je_delta_peak,P,Je,Q1,1,199,-1.4215194565839546,-0.45470622020163165,-0.7314982155693314,-5.0,-13.0,7.0,0.1507537688442211,0.8190954773869347,0.03015075376884422,Je_earlier,0.8190954773869347,weak_or_none
W081,W081_P_vs_Je_delta_peak,P,Je,Q2,2,198,-0.44839431189169726,-0.13328297274779172,-0.27957162775550193,-3.0,-12.075,9.0,0.22727272727272727,0.7222222222222222,0.050505050505050504,Je_earlier,0.7222222222222222,weak_or_none
W081,W081_P_vs_Je_delta_peak,P,Je,Q3,3,198,-0.1313759930774109,0.13448470727712886,0.0013238203685324653,-2.0,-10.149999999999999,7.0,0.29797979797979796,0.6161616161616161,0.08585858585858586,Je_earlier,0.6161616161616161,weak_or_none
W081,W081_P_vs_Je_delta_peak,P,Je,Q4,4,198,0.13622344225924235,0.47777021695031324,0.29009368634886895,0.0,-9.0,9.0,0.41414141414141414,0.4797979797979798,0.10606060606060606,Je_earlier,0.4797979797979798,weak_or_none
W081,W081_P_vs_Je_delta_peak,P,Je,Q5,5,198,0.47782241498323086,1.6236985662667216,0.7233467720396002,1.0,-10.224999999999998,9.074999999999989,0.5909090909090909,0.30303030303030304,0.10606060606060606,P_earlier,0.5909090909090909,weak_or_none
W081,W081_P_vs_Jw_delta_peak,P,Jw,Q1,1,200,-1.762970651381594,-0.47339723384517285,-0.7636387911378182,-3.0,-12.024999999999999,7.025000000000006,0.16,0.77,0.07,Jw_earlier,0.77,weak_or_none
W081,W081_P_vs_Jw_delta_peak,P,Jw,Q2,2,200,-0.47211152263534834,-0.14139517964821854,-0.29377405827556713,-1.0,-8.0,8.025000000000006,0.25,0.62,0.13,Jw_earlier,0.62,weak_or_none
W081,W081_P_vs_Jw_delta_peak,P,Jw,Q3,3,200,-0.14121798906127003,0.14675529372920845,-0.0030936602179226337,0.0,-7.0,6.0,0.435,0.445,0.12,Jw_earlier,0.445,weak_or_none
W081,W081_P_vs_Jw_delta_peak,P,Jw,Q4,4,200,0.15090260709772374,0.481371275638583,0.31976381503618573,1.0,-5.0,10.0,0.575,0.275,0.15,P_earlier,0.575,weak_or_none
W081,W081_P_vs_Jw_delta_peak,P,Jw,Q5,5,199,0.48244141902395254,1.5470094887932586,0.74446501969359,3.0,-3.05,10.0,0.8090452261306532,0.12060301507537688,0.07035175879396985,P_earlier,0.8090452261306532,weak_or_none
W081,W081_V_vs_H_delta_peak,V,H,Q1,1,200,-1.4948722874441558,-0.42317247588754775,-0.7082404235624449,-4.0,-14.0,1.0250000000000057,0.035,0.9,0.065,H_earlier,0.9,usable_90
W081,W081_V_vs_H_delta_peak,V,H,Q2,2,200,-0.42275242687003095,-0.13592964271332103,-0.2755497585241489,-4.0,-12.0,5.0,0.075,0.88,0.045,H_earlier,0.88,weak_or_none
W081,W081_V_vs_H_delta_peak,V,H,Q3,3,200,-0.13548513694323133,0.12862020927646503,-0.00646454091444197,-2.0,-8.0,7.025000000000006,0.12,0.795,0.085,H_earlier,0.795,weak_or_none
W081,W081_V_vs_H_delta_peak,V,H,Q4,4,200,0.1291162239005032,0.44543900212613435,0.2869275893676035,-2.0,-6.0249999999999995,6.0,0.16,0.74,0.1,H_earlier,0.74,weak_or_none
W081,W081_V_vs_H_delta_peak,V,H,Q5,5,200,0.4465788622423814,1.642684979836806,0.7033271336334321,0.0,-3.0249999999999995,10.0,0.325,0.455,0.22,H_earlier,0.455,weak_or_none
W081,W081_V_vs_Je_delta_peak,V,Je,Q1,1,199,-1.4411287327387996,-0.45161668152056605,-0.747516831186676,-4.0,-13.0,7.0,0.16080402010050251,0.7738693467336684,0.06532663316582915,Je_earlier,0.7738693467336684,weak_or_none
W081,W081_V_vs_Je_delta_peak,V,Je,Q2,2,198,-0.4469160640615861,-0.13100269254438546,-0.2864443820360064,-2.0,-11.0,7.074999999999989,0.32323232323232326,0.6060606060606061,0.0707070707070707,Je_earlier,0.6060606060606061,weak_or_none
W081,W081_V_vs_Je_delta_peak,V,Je,Q3,3,198,-0.1302555076915766,0.16158564512950674,0.010912640944657406,0.0,-11.224999999999998,9.074999999999989,0.4696969696969697,0.4090909090909091,0.12121212121212122,V_earlier,0.4696969696969697,weak_or_none
W081,W081_V_vs_Je_delta_peak,V,Je,Q4,4,198,0.16561437522388614,0.4514656898968017,0.3079411637887948,2.0,-7.0,12.074999999999989,0.7070707070707071,0.2222222222222222,0.0707070707070707,V_earlier,0.7070707070707071,weak_or_none
W081,W081_V_vs_Je_delta_peak,V,Je,Q5,5,198,0.4543314240132947,1.3462835584863122,0.7188827460204761,4.0,-5.224999999999998,13.074999999999989,0.797979797979798,0.14646464646464646,0.05555555555555555,V_earlier,0.797979797979798,weak_or_none
W081,W081_V_vs_Jw_delta_peak,V,Jw,Q1,1,200,-1.5361432098208094,-0.43550270970840765,-0.7203207783286009,-2.0,-11.024999999999999,5.0,0.205,0.66,0.135,Jw_earlier,0.66,weak_or_none
W081,W081_V_vs_Jw_delta_peak,V,Jw,Q2,2,200,-0.4325124523215841,-0.14532597143503592,-0.2949633155597902,1.0,-7.099999999999998,8.025000000000006,0.55,0.315,0.135,V_earlier,0.55,weak_or_none
W081,W081_V_vs_Jw_delta_peak,V,Jw,Q3,3,200,-0.14230852418646844,0.14198730453465835,0.003758899886133591,2.0,-4.0249999999999995,14.0,0.69,0.21,0.1,V_earlier,0.69,weak_or_none
W081,W081_V_vs_Jw_delta_peak,V,Jw,Q4,4,200,0.14754473027163306,0.4418007185258668,0.29624929684229917,3.0,-5.0249999999999995,15.0,0.88,0.09,0.03,V_earlier,0.88,weak_or_none
W081,W081_V_vs_Jw_delta_peak,V,Jw,Q5,5,199,0.4439635776386074,1.401825565885487,0.7188702484019683,5.0,-0.04999999999999982,14.049999999999983,0.964824120603015,0.02512562814070352,0.010050251256281407,V_earlier,0.964824120603015,credible_95
W081,W081_H_vs_Je_delta_peak,H,Je,Q1,1,199,-1.7517899531021548,-0.41622020871363985,-0.7052458146864264,-1.0,-10.05,10.0,0.3768844221105528,0.5276381909547738,0.09547738693467336,Je_earlier,0.5276381909547738,weak_or_none
W081,W081_H_vs_Je_delta_peak,H,Je,Q2,2,198,-0.416187178705745,-0.12760890930072671,-0.26924705662982185,1.0,-10.149999999999999,12.0,0.5303030303030303,0.3333333333333333,0.13636363636363635,H_earlier,0.5303030303030303,weak_or_none
W081,W081_H_vs_Je_delta_peak,H,Je,Q3,3,198,-0.12334684607279654,0.16660321323434057,0.02492798337460191,3.0,-5.074999999999999,14.0,0.7070707070707071,0.18181818181818182,0.1111111111111111,H_earlier,0.7070707070707071,weak_or_none
W081,W081_H_vs_Je_delta_peak,H,Je,Q4,4,198,0.16680391934565905,0.40847917838876835,0.2831605778647574,4.0,-6.224999999999998,14.0,0.797979797979798,0.13131313131313133,0.0707070707070707,H_earlier,0.797979797979798,weak_or_none
W081,W081_H_vs_Je_delta_peak,H,Je,Q5,5,198,0.4096988715241994,1.588819016995833,0.6699661576258101,5.0,-7.0,14.074999999999989,0.898989898989899,0.08080808080808081,0.020202020202020204,H_earlier,0.898989898989899,weak_or_none
W081,W081_H_vs_Jw_delta_peak,H,Jw,Q1,1,200,-1.4517409261166132,-0.36248968323942754,-0.6567554143512723,0.0,-9.024999999999999,8.050000000000011,0.41,0.48,0.11,Jw_earlier,0.48,weak_or_none
W081,W081_H_vs_Jw_delta_peak,H,Jw,Q2,2,200,-0.35956060854710814,-0.09944845596472734,-0.21716834209751315,3.0,-5.0,11.0,0.78,0.165,0.055,H_earlier,0.78,weak_or_none
W081,W081_H_vs_Jw_delta_peak,H,Jw,Q3,3,200,-0.09943645331933325,0.12020980747904568,0.008974064756924775,5.0,-4.0,13.025000000000006,0.875,0.08,0.045,H_earlier,0.875,weak_or_none
W081,W081_H_vs_Jw_delta_peak,H,Jw,Q4,4,200,0.12141521416802681,0.3741068645183504,0.23736886685706718,6.0,-1.0,14.0,0.935,0.03,0.035,H_earlier,0.935,usable_90
W081,W081_H_vs_Jw_delta_peak,H,Jw,Q5,5,199,0.37660385476737707,1.334943481261499,0.6307344973214006,8.0,1.9500000000000002,15.049999999999983,0.9798994974874372,0.010050251256281407,0.010050251256281407,H_earlier,0.9798994974874372,credible_95
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,Q1,1,198,-1.6273388431411187,-0.3874345321189204,-0.6540129799848093,-3.0,-10.0,14.0,0.16666666666666666,0.7575757575757576,0.07575757575757576,Jw_earlier,0.7575757575757576,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,Q2,2,198,-0.3849772080436001,-0.1012436602452899,-0.23688508059016494,0.0,-8.0,12.149999999999977,0.41919191919191917,0.4595959595959596,0.12121212121212122,Jw_earlier,0.4595959595959596,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,Q3,3,198,-0.10062449065382958,0.12840575957620318,0.02003155721960806,1.0,-6.0,11.0,0.6111111111111112,0.2727272727272727,0.11616161616161616,Je_earlier,0.6111111111111112,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,Q4,4,198,0.13079764190299834,0.37873253545031443,0.2532859031262642,3.0,-5.0,13.074999999999989,0.7626262626262627,0.1717171717171717,0.06565656565656566,Je_earlier,0.7626262626262627,weak_or_none
W081,W081_Je_vs_Jw_delta_peak,Je,Jw,Q5,5,198,0.3808742367025803,1.513683693660384,0.6175806002291021,6.0,-4.074999999999999,15.0,0.7676767676767676,0.18181818181818182,0.050505050505050504,Je_earlier,0.7676767676767676,weak_or_none
W113,W113_P_vs_V_delta_peak,P,V,Q1,1,200,-1.5656758025653492,-0.4034355219432593,-0.703350086968248,-3.0,-8.0,3.0,0.125,0.82,0.055,V_earlier,0.82,weak_or_none
W113,W113_P_vs_V_delta_peak,P,V,Q2,2,200,-0.4026703613087577,-0.11745309638787971,-0.2531482362427957,0.0,-5.0,5.0,0.4,0.41,0.19,V_earlier,0.41,weak_or_none
W113,W113_P_vs_V_delta_peak,P,V,Q3,3,200,-0.11418560357007157,0.14395139669891208,0.017754881594678657,1.0,-4.0,10.0,0.66,0.215,0.125,P_earlier,0.66,weak_or_none
W113,W113_P_vs_V_delta_peak,P,V,Q4,4,200,0.1448131276497993,0.42934231260604044,0.27464412066001354,3.0,-4.0249999999999995,13.025000000000006,0.87,0.09,0.04,P_earlier,0.87,weak_or_none
W113,W113_P_vs_V_delta_peak,P,V,Q5,5,200,0.42942795971936487,1.222598078605744,0.6640993209563513,6.0,-9.0,16.025000000000006,0.935,0.055,0.01,P_earlier,0.935,usable_90
W113,W113_P_vs_H_delta_peak,P,H,Q1,1,200,-1.63583510675905,-0.41501584535812946,-0.7078681501761384,-1.0,-6.0,2.0,0.22,0.58,0.2,H_earlier,0.58,weak_or_none
W113,W113_P_vs_H_delta_peak,P,H,Q2,2,200,-0.41405437653835253,-0.11385987504781711,-0.2557794125463658,1.0,-3.0,5.0,0.635,0.175,0.19,P_earlier,0.635,weak_or_none
W113,W113_P_vs_H_delta_peak,P,H,Q3,3,200,-0.11190586932532039,0.14840561008774233,0.0022489076542697097,2.0,-3.0,7.0,0.83,0.07,0.1,P_earlier,0.83,weak_or_none
W113,W113_P_vs_H_delta_peak,P,H,Q4,4,200,0.149125457319667,0.42854611145849186,0.28364060541286307,3.0,-4.0249999999999995,12.025000000000006,0.925,0.05,0.025,P_earlier,0.925,usable_90
W113,W113_P_vs_H_delta_peak,P,H,Q5,5,200,0.42990038885728366,1.4294323324339304,0.6777580496553713,5.0,-8.0,14.025000000000006,0.94,0.05,0.01,P_earlier,0.94,usable_90
W113,W113_P_vs_Je_delta_peak,P,Je,Q1,1,200,-1.6122990908491777,-0.44182290859876533,-0.7489764802258171,-5.0,-13.024999999999999,2.0500000000000114,0.06,0.895,0.045,Je_earlier,0.895,weak_or_none
W113,W113_P_vs_Je_delta_peak,P,Je,Q2,2,200,-0.43804871099351034,-0.14318644236995084,-0.29548120112509346,-3.0,-11.024999999999999,3.0250000000000057,0.09,0.82,0.09,Je_earlier,0.82,weak_or_none
W113,W113_P_vs_Je_delta_peak,P,Je,Q3,3,200,-0.14191605104742763,0.15785374570223643,0.0026658242273315215,-2.0,-11.0,4.025000000000006,0.17,0.68,0.15,Je_earlier,0.68,weak_or_none
W113,W113_P_vs_Je_delta_peak,P,Je,Q4,4,200,0.15821991309376038,0.4651631074128583,0.2986017818572885,-1.0,-6.0249999999999995,6.025000000000006,0.26,0.585,0.155,Je_earlier,0.585,weak_or_none
W113,W113_P_vs_Je_delta_peak,P,Je,Q5,5,199,0.4659013703435933,1.7941724545434503,0.7469246987600909,0.0,-4.0,11.0,0.4723618090452261,0.35175879396984927,0.17587939698492464,P_earlier,0.4723618090452261,weak_or_none
W113,W113_P_vs_Jw_delta_peak,P,Jw,Q1,1,200,-1.5430849326724392,-0.3854583904306427,-0.6469243787010535,-9.0,-17.0,2.0250000000000057,0.055,0.92,0.025,Jw_earlier,0.92,usable_90
W113,W113_P_vs_Jw_delta_peak,P,Jw,Q2,2,200,-0.38543718831096446,-0.12402605560957074,-0.24721548201050994,-6.5,-15.024999999999999,2.0,0.05,0.925,0.025,Jw_earlier,0.925,usable_90
W113,W113_P_vs_Jw_delta_peak,P,Jw,Q3,3,200,-0.12207967683330911,0.11853921564871076,-0.006018729441923622,-5.0,-13.024999999999999,3.0250000000000057,0.06,0.9,0.04,Jw_earlier,0.9,usable_90
W113,W113_P_vs_Jw_delta_peak,P,Jw,Q4,4,200,0.1202477948264411,0.38912883789311214,0.24674642506052216,-3.0,-11.075,3.0250000000000057,0.09,0.845,0.065,Jw_earlier,0.845,weak_or_none
W113,W113_P_vs_Jw_delta_peak,P,Jw,Q5,5,200,0.3904786859263401,1.5275998953055325,0.6534121650929648,-1.0,-8.0,4.025000000000006,0.155,0.69,0.155,Jw_earlier,0.69,weak_or_none
W113,W113_V_vs_H_delta_peak,V,H,Q1,1,200,-1.4516409162014654,-0.39800017703848295,-0.641166314400095,-1.0,-9.0,2.0,0.095,0.735,0.17,H_earlier,0.735,weak_or_none
W113,W113_V_vs_H_delta_peak,V,H,Q2,2,200,-0.3940998925295807,-0.1497812145385641,-0.26867466286119585,-1.0,-7.0,5.025000000000006,0.24,0.51,0.25,H_earlier,0.51,weak_or_none
W113,W113_V_vs_H_delta_peak,V,H,Q3,3,200,-0.14951688666210738,0.10328288430723225,-0.023701322811136967,0.0,-5.0,4.025000000000006,0.49,0.255,0.255,V_earlier,0.49,weak_or_none
