object,window_id,candidate_id,replicate_id,matched_peak_day,match_type
P,W001,CP001,97,24,near
P,W001,CP001,98,18,strict
P,W001,CP001,99,15,matched
P,W001,CP001,100,18,strict
P,W001,CP001,101,19,strict
P,W001,CP001,102,20,strict
P,W001,CP001,103,19,strict
P,W001,CP001,104,16,strict
P,W001,CP001,106,19,strict
P,W001,CP001,107,19,strict
P,W001,CP001,109,18,strict
P,W001,CP001,110,16,strict
P,W001,CP001,111,22,matched
P,W001,CP001,112,19,strict
P,W001,CP001,113,18,strict
P,W001,CP001,114,17,strict
P,W001,CP001,115,15,matched
P,W001,CP001,116,18,strict
P,W001,CP001,120,18,strict
P,W001,CP001,121,18,strict
P,W001,CP001,122,18,strict
P,W001,CP001,123,16,strict
P,W001,CP001,124,18,strict
P,W001,CP001,125,22,matched
P,W001,CP001,127,18,strict
P,W001,CP001,128,17,strict
P,W001,CP001,129,15,matched
P,W001,CP001,131,19,strict
P,W001,CP001,132,15,matched
P,W001,CP001,133,19,strict
P,W001,CP001,134,22,matched
P,W001,CP001,135,24,near
P,W001,CP001,137,19,strict
P,W001,CP001,139,19,strict
P,W001,CP001,140,20,strict
P,W001,CP001,141,15,matched
P,W001,CP001,142,19,strict
P,W001,CP001,143,26,near
P,W001,CP001,144,19,strict
P,W001,CP001,145,17,strict
P,W001,CP001,146,19,strict
P,W001,CP001,147,20,strict
P,W001,CP001,148,18,strict
P,W001,CP001,149,19,strict
P,W001,CP001,150,19,strict
P,W001,CP001,151,20,strict
P,W001,CP001,152,19,strict
P,W001,CP001,153,18,strict
P,W001,CP001,154,20,strict
P,W001,CP001,155,19,strict
P,W001,CP001,156,18,strict
P,W001,CP001,158,20,strict
P,W001,CP001,159,19,strict
P,W001,CP001,160,26,near
P,W001,CP001,161,18,strict
P,W001,CP001,163,20,strict
P,W001,CP001,164,19,strict
P,W001,CP001,166,19,strict
P,W001,CP001,168,21,matched
P,W001,CP001,169,18,strict
P,W001,CP001,170,19,strict
P,W001,CP001,171,19,strict
P,W001,CP001,172,22,matched
P,W001,CP001,173,18,strict
P,W001,CP001,174,18,strict
P,W001,CP001,175,16,strict
P,W001,CP001,176,18,strict
P,W001,CP001,177,22,matched
P,W001,CP001,178,19,strict
P,W001,CP001,180,19,strict
P,W001,CP001,181,19,strict
P,W001,CP001,182,19,strict
P,W001,CP001,183,19,strict
P,W001,CP001,184,18,strict
P,W001,CP001,185,15,matched
P,W001,CP001,186,16,strict
P,W001,CP001,187,19,strict
P,W001,CP001,189,19,strict
P,W001,CP001,190,15,matched
P,W001,CP001,191,19,strict
P,W001,CP001,193,15,matched
P,W001,CP001,195,20,strict
P,W001,CP001,196,19,strict
P,W001,CP001,197,19,strict
P,W001,CP001,198,23,matched
P,W001,CP001,199,20,strict
P,W001,CP001,200,22,matched
P,W001,CP001,201,15,matched
P,W001,CP001,203,16,strict
P,W001,CP001,204,15,matched
P,W001,CP001,205,18,strict
P,W001,CP001,206,15,matched
P,W001,CP001,207,23,matched
P,W001,CP001,208,20,strict
P,W001,CP001,209,22,matched
P,W001,CP001,210,19,strict
P,W001,CP001,211,17,strict
P,W001,CP001,213,20,strict
P,W001,CP001,214,15,matched
P,W001,CP001,215,20,strict
P,W001,CP001,216,18,strict
P,W001,CP001,217,15,matched
P,W001,CP001,218,24,near
P,W001,CP001,220,23,matched
P,W001,CP001,221,19,strict
P,W001,CP001,222,16,strict
P,W001,CP001,223,20,strict
P,W001,CP001,224,17,strict
P,W001,CP001,225,20,strict
P,W001,CP001,226,15,matched
P,W001,CP001,227,19,strict
P,W001,CP001,228,19,strict
P,W001,CP001,229,16,strict
P,W001,CP001,230,24,near
P,W001,CP001,231,15,matched
P,W001,CP001,234,19,strict
P,W001,CP001,235,18,strict
P,W001,CP001,236,19,strict
P,W001,CP001,238,18,strict
P,W001,CP001,239,20,strict
P,W001,CP001,240,15,matched
P,W001,CP001,241,20,strict
P,W001,CP001,242,19,strict
P,W001,CP001,243,22,matched
P,W001,CP001,244,16,strict
P,W001,CP001,245,20,strict
P,W001,CP001,246,26,near
P,W001,CP001,247,26,near
P,W001,CP001,248,19,strict
P,W001,CP001,249,20,strict
P,W001,CP001,250,20,strict
P,W001,CP001,251,15,matched
P,W001,CP001,252,15,matched
P,W001,CP001,253,16,strict
P,W001,CP001,254,18,strict
P,W001,CP001,255,19,strict
P,W001,CP001,256,23,matched
P,W001,CP001,257,15,matched
P,W001,CP001,258,16,strict
P,W001,CP001,261,19,strict
P,W001,CP001,263,18,strict
P,W001,CP001,264,16,strict
P,W001,CP001,265,15,matched
P,W001,CP001,266,15,matched
P,W001,CP001,267,22,matched
P,W001,CP001,268,20,strict
P,W001,CP001,269,20,strict
P,W001,CP001,270,15,matched
P,W001,CP001,271,19,strict
P,W001,CP001,272,23,matched
P,W001,CP001,273,19,strict
P,W001,CP001,274,19,strict
P,W001,CP001,277,18,strict
P,W001,CP001,279,19,strict
P,W001,CP001,280,15,matched
P,W001,CP001,282,18,strict
P,W001,CP001,285,20,strict
P,W001,CP001,287,15,matched
P,W001,CP001,289,19,strict
P,W001,CP001,290,19,strict
P,W001,CP001,291,20,strict
P,W001,CP001,292,19,strict
P,W001,CP001,293,18,strict
P,W001,CP001,294,16,strict
P,W001,CP001,295,17,strict
P,W001,CP001,297,20,strict
P,W001,CP001,298,18,strict
P,W001,CP001,300,19,strict
P,W001,CP001,301,18,strict
P,W001,CP001,302,19,strict
P,W001,CP001,303,15,matched
P,W001,CP001,304,19,strict
P,W001,CP001,306,20,strict
P,W001,CP001,307,16,strict
P,W001,CP001,309,19,strict
P,W001,CP001,310,18,strict
P,W001,CP001,311,18,strict
P,W001,CP001,312,17,strict
P,W001,CP001,315,19,strict
P,W001,CP001,316,19,strict
P,W001,CP001,317,19,strict
P,W001,CP001,318,18,strict
P,W001,CP001,319,15,matched
P,W001,CP001,320,16,strict
P,W001,CP001,321,19,strict
P,W001,CP001,322,19,strict
P,W001,CP001,323,16,strict
P,W001,CP001,324,15,matched
P,W001,CP001,325,19,strict
P,W001,CP001,328,17,strict
P,W001,CP001,329,19,strict
P,W001,CP001,330,16,strict
P,W001,CP001,331,19,strict
P,W001,CP001,332,18,strict
P,W001,CP001,333,16,strict
P,W001,CP001,334,15,matched
P,W001,CP001,336,15,matched
P,W001,CP001,337,18,strict
P,W001,CP001,338,15,matched
P,W001,CP001,339,15,matched
P,W001,CP001,340,16,strict
P,W001,CP001,342,19,strict
P,W001,CP001,343,22,matched
P,W001,CP001,344,19,strict
P,W001,CP001,345,16,strict
P,W001,CP001,346,24,near
P,W001,CP001,347,19,strict
P,W001,CP001,348,17,strict
P,W001,CP001,349,18,strict
P,W001,CP001,350,20,strict
P,W001,CP001,351,15,matched
P,W001,CP001,352,19,strict
P,W001,CP001,353,21,matched
P,W001,CP001,354,23,matched
P,W001,CP001,355,20,strict
P,W001,CP001,358,19,strict
P,W001,CP001,359,23,matched
P,W001,CP001,360,19,strict
P,W001,CP001,361,19,strict
P,W001,CP001,362,23,matched
P,W001,CP001,363,22,matched
P,W001,CP001,364,24,near
P,W001,CP001,365,16,strict
P,W001,CP001,366,15,matched
P,W001,CP001,367,15,matched
P,W001,CP001,368,18,strict
P,W001,CP001,369,18,strict
P,W001,CP001,370,15,matched
P,W001,CP001,373,15,matched
P,W001,CP001,375,19,strict
P,W001,CP001,377,22,matched
P,W001,CP001,379,19,strict
P,W001,CP001,381,19,strict
P,W001,CP001,383,15,matched
P,W001,CP001,385,19,strict
P,W001,CP001,387,16,strict
P,W001,CP001,389,18,strict
P,W001,CP001,394,16,strict
P,W001,CP001,395,19,strict
P,W001,CP001,396,20,strict
P,W001,CP001,397,20,strict
P,W001,CP001,398,19,strict
P,W001,CP001,399,18,strict
P,W001,CP001,400,24,near
P,W001,CP001,401,18,strict
P,W001,CP001,402,20,strict
P,W001,CP001,403,18,strict
P,W001,CP001,405,20,strict
P,W001,CP001,406,16,strict
P,W001,CP001,408,19,strict
P,W001,CP001,409,18,strict
P,W001,CP001,410,17,strict
P,W001,CP001,412,17,strict
P,W001,CP001,413,17,strict
P,W001,CP001,415,18,strict
P,W001,CP001,416,19,strict
P,W001,CP001,418,21,matched
P,W001,CP001,419,22,matched
P,W001,CP001,420,23,matched
P,W001,CP001,421,18,strict
P,W001,CP001,422,23,matched
P,W001,CP001,423,17,strict
P,W001,CP001,425,22,matched
P,W001,CP001,426,18,strict
P,W001,CP001,428,18,strict
P,W001,CP001,429,18,strict
P,W001,CP001,430,22,matched
P,W001,CP001,431,20,strict
P,W001,CP001,432,19,strict
P,W001,CP001,433,17,strict
P,W001,CP001,434,15,matched
P,W001,CP001,435,15,matched
P,W001,CP001,437,22,matched
P,W001,CP001,438,15,matched
P,W001,CP001,439,19,strict
P,W001,CP001,440,16,strict
P,W001,CP001,441,19,strict
P,W001,CP001,442,20,strict
P,W001,CP001,443,23,matched
P,W001,CP001,444,16,strict
P,W001,CP001,447,19,strict
P,W001,CP001,449,21,matched
P,W001,CP001,451,20,strict
P,W001,CP001,452,15,matched
P,W001,CP001,453,16,strict
P,W001,CP001,454,19,strict
P,W001,CP001,457,20,strict
P,W001,CP001,459,19,strict
P,W001,CP001,460,16,strict
P,W001,CP001,461,18,strict
P,W001,CP001,462,18,strict
P,W001,CP001,463,22,matched
P,W001,CP001,464,15,matched
P,W001,CP001,465,19,strict
P,W001,CP001,466,15,matched
P,W001,CP001,467,15,matched
P,W001,CP001,468,23,matched
P,W001,CP001,469,22,matched
P,W001,CP001,470,23,matched
P,W001,CP001,471,20,strict
P,W001,CP001,472,16,strict
P,W001,CP001,474,18,strict
P,W001,CP001,475,19,strict
P,W001,CP001,476,19,strict
P,W001,CP001,477,22,matched
P,W001,CP001,478,19,strict
P,W001,CP001,479,19,strict
P,W001,CP001,480,16,strict
P,W001,CP001,481,20,strict
P,W001,CP001,482,22,matched
P,W001,CP001,484,18,strict
P,W001,CP001,486,17,strict
P,W001,CP001,487,18,strict
P,W001,CP001,488,20,strict
P,W001,CP001,489,19,strict
P,W001,CP001,490,18,strict
P,W001,CP001,492,15,matched
P,W001,CP001,494,19,strict
P,W001,CP001,496,20,strict
P,W001,CP001,497,15,matched
P,W001,CP001,498,20,strict
P,W001,CP001,499,18,strict
P,W001,CP001,501,20,strict
P,W001,CP001,502,19,strict
P,W001,CP001,503,15,matched
P,W001,CP001,504,20,strict
P,W001,CP001,505,20,strict
P,W001,CP001,506,23,matched
P,W001,CP001,507,18,strict
P,W001,CP001,508,19,strict
P,W001,CP001,509,18,strict
P,W001,CP001,510,16,strict
P,W001,CP001,511,18,strict
P,W001,CP001,512,16,strict
P,W001,CP001,513,20,strict
P,W001,CP001,515,15,matched
P,W001,CP001,516,18,strict
P,W001,CP001,517,19,strict
P,W001,CP001,519,18,strict
P,W001,CP001,520,17,strict
P,W001,CP001,521,15,matched
P,W001,CP001,522,19,strict
P,W001,CP001,523,19,strict
P,W001,CP001,524,24,near
P,W001,CP001,525,20,strict
P,W001,CP001,526,19,strict
P,W001,CP001,527,15,matched
P,W001,CP001,528,19,strict
P,W001,CP001,531,20,strict
P,W001,CP001,532,17,strict
P,W001,CP001,533,22,matched
P,W001,CP001,534,20,strict
P,W001,CP001,535,19,strict
P,W001,CP001,537,15,matched
P,W001,CP001,538,19,strict
P,W001,CP001,539,15,matched
P,W001,CP001,540,16,strict
P,W001,CP001,542,25,near
P,W001,CP001,543,15,matched
P,W001,CP001,544,23,matched
P,W001,CP001,546,21,matched
P,W001,CP001,547,18,strict
P,W001,CP001,548,18,strict
P,W001,CP001,549,20,strict
P,W001,CP001,550,19,strict
P,W001,CP001,553,22,matched
P,W001,CP001,554,19,strict
P,W001,CP001,556,19,strict
P,W001,CP001,557,18,strict
P,W001,CP001,558,16,strict
P,W001,CP001,559,17,strict
P,W001,CP001,561,20,strict
P,W001,CP001,563,18,strict
P,W001,CP001,564,23,matched
P,W001,CP001,568,16,strict
P,W001,CP001,569,17,strict
P,W001,CP001,570,19,strict
P,W001,CP001,571,20,strict
P,W001,CP001,572,19,strict
P,W001,CP001,573,20,strict
P,W001,CP001,574,19,strict
P,W001,CP001,576,15,matched
P,W001,CP001,577,19,strict
P,W001,CP001,578,18,strict
P,W001,CP001,579,16,strict
P,W001,CP001,580,19,strict
P,W001,CP001,581,22,matched
P,W001,CP001,582,15,matched
P,W001,CP001,583,16,strict
P,W001,CP001,584,23,matched
P,W001,CP001,585,18,strict
P,W001,CP001,586,18,strict
P,W001,CP001,587,15,matched
P,W001,CP001,589,24,near
P,W001,CP001,590,19,strict
P,W001,CP001,591,20,strict
P,W001,CP001,593,19,strict
P,W001,CP001,595,20,strict
P,W001,CP001,596,15,matched
P,W001,CP001,598,19,strict
P,W001,CP001,599,25,near
P,W001,CP001,600,20,strict
P,W001,CP001,601,22,matched
P,W001,CP001,602,17,strict
P,W001,CP001,603,20,strict
P,W001,CP001,604,21,matched
P,W001,CP001,605,19,strict
P,W001,CP001,606,20,strict
P,W001,CP001,607,18,strict
P,W001,CP001,608,26,near
P,W001,CP001,609,18,strict
P,W001,CP001,610,15,matched
P,W001,CP001,611,20,strict
P,W001,CP001,612,24,near
P,W001,CP001,613,17,strict
P,W001,CP001,614,16,strict
P,W001,CP001,615,19,strict
P,W001,CP001,616,22,matched
P,W001,CP001,617,15,matched
P,W001,CP001,618,17,strict
P,W001,CP001,619,20,strict
P,W001,CP001,620,20,strict
P,W001,CP001,621,19,strict
P,W001,CP001,624,16,strict
P,W001,CP001,625,19,strict
P,W001,CP001,626,18,strict
P,W001,CP001,628,19,strict
P,W001,CP001,629,15,matched
P,W001,CP001,630,19,strict
P,W001,CP001,631,20,strict
P,W001,CP001,632,20,strict
P,W001,CP001,633,18,strict
P,W001,CP001,634,23,matched
P,W001,CP001,635,20,strict
P,W001,CP001,636,20,strict
P,W001,CP001,637,19,strict
P,W001,CP001,638,18,strict
P,W001,CP001,639,23,matched
P,W001,CP001,640,22,matched
P,W001,CP001,641,23,matched
P,W001,CP001,642,19,strict
P,W001,CP001,643,22,matched
P,W001,CP001,644,16,strict
P,W001,CP001,645,19,strict
P,W001,CP001,646,19,strict
P,W001,CP001,647,20,strict
P,W001,CP001,648,20,strict
P,W001,CP001,649,19,strict
P,W001,CP001,652,19,strict
P,W001,CP001,653,15,matched
P,W001,CP001,654,19,strict
P,W001,CP001,655,21,matched
P,W001,CP001,657,19,strict
P,W001,CP001,658,20,strict
P,W001,CP001,660,21,matched
P,W001,CP001,661,22,matched
P,W001,CP001,662,16,strict
P,W001,CP001,663,19,strict
P,W001,CP001,664,20,strict
P,W001,CP001,665,19,strict
P,W001,CP001,666,19,strict
P,W001,CP001,667,20,strict
P,W001,CP001,671,15,matched
P,W001,CP001,673,20,strict
P,W001,CP001,675,23,matched
P,W001,CP001,676,19,strict
P,W001,CP001,678,20,strict
P,W001,CP001,679,15,matched
P,W001,CP001,680,21,matched
P,W001,CP001,681,18,strict
P,W001,CP001,685,19,strict
P,W001,CP001,686,22,matched
P,W001,CP001,687,19,strict
P,W001,CP001,688,16,strict
P,W001,CP001,689,16,strict
P,W001,CP001,690,18,strict
P,W001,CP001,691,22,matched
P,W001,CP001,692,15,matched
P,W001,CP001,693,15,matched
P,W001,CP001,694,18,strict
P,W001,CP001,695,20,strict
P,W001,CP001,697,18,strict
P,W001,CP001,698,20,strict
P,W001,CP001,699,15,matched
P,W001,CP001,700,19,strict
P,W001,CP001,701,19,strict
P,W001,CP001,702,17,strict
P,W001,CP001,703,20,strict
P,W001,CP001,704,18,strict
P,W001,CP001,705,24,near
P,W001,CP001,706,19,strict
P,W001,CP001,707,19,strict
P,W001,CP001,708,19,strict
P,W001,CP001,709,16,strict
P,W001,CP001,710,16,strict
P,W001,CP001,711,22,matched
P,W001,CP001,712,18,strict
P,W001,CP001,713,20,strict
P,W001,CP001,714,16,strict
P,W001,CP001,715,19,strict
P,W001,CP001,716,19,strict
P,W001,CP001,717,16,strict
P,W001,CP001,718,17,strict
P,W001,CP001,719,19,strict
P,W001,CP001,720,19,strict
P,W001,CP001,721,19,strict
P,W001,CP001,722,15,matched
P,W001,CP001,723,15,matched
P,W001,CP001,724,15,matched
P,W001,CP001,725,19,strict
P,W001,CP001,726,16,strict
P,W001,CP001,727,15,matched
P,W001,CP001,728,18,strict
P,W001,CP001,730,15,matched
P,W001,CP001,731,20,strict
P,W001,CP001,732,19,strict
P,W001,CP001,733,19,strict
P,W001,CP001,734,17,strict
P,W001,CP001,735,17,strict
P,W001,CP001,736,16,strict
P,W001,CP001,737,15,matched
P,W001,CP001,738,15,matched
P,W001,CP001,739,19,strict
P,W001,CP001,740,16,strict
P,W001,CP001,741,23,matched
P,W001,CP001,742,20,strict
P,W001,CP001,743,15,matched
P,W001,CP001,744,16,strict
P,W001,CP001,745,18,strict
P,W001,CP001,746,19,strict
P,W001,CP001,747,24,near
P,W001,CP001,748,16,strict
P,W001,CP001,750,18,strict
P,W001,CP001,751,26,near
P,W001,CP001,752,19,strict
P,W001,CP001,753,19,strict
P,W001,CP001,755,19,strict
P,W001,CP001,756,18,strict
P,W001,CP001,757,18,strict
P,W001,CP001,758,22,matched
P,W001,CP001,759,19,strict
P,W001,CP001,760,19,strict
P,W001,CP001,761,15,matched
P,W001,CP001,762,19,strict
P,W001,CP001,763,19,strict
P,W001,CP001,765,17,strict
P,W001,CP001,766,19,strict
P,W001,CP001,767,21,matched
P,W001,CP001,770,20,strict
P,W001,CP001,772,19,strict
P,W001,CP001,773,19,strict
P,W001,CP001,774,19,strict
P,W001,CP001,775,19,strict
P,W001,CP001,776,19,strict
P,W001,CP001,777,19,strict
P,W001,CP001,778,23,matched
P,W001,CP001,779,18,strict
P,W001,CP001,780,22,matched
P,W001,CP001,781,20,strict
P,W001,CP001,782,15,matched
P,W001,CP001,783,19,strict
P,W001,CP001,784,15,matched
P,W001,CP001,785,20,strict
P,W001,CP001,786,19,strict
P,W001,CP001,787,18,strict
P,W001,CP001,788,16,strict
P,W001,CP001,789,20,strict
P,W001,CP001,790,19,strict
P,W001,CP001,791,19,strict
P,W001,CP001,792,22,matched
P,W001,CP001,793,15,matched
P,W001,CP001,794,19,strict
P,W001,CP001,795,19,strict
P,W001,CP001,796,20,strict
P,W001,CP001,797,20,strict
P,W001,CP001,798,18,strict
P,W001,CP001,800,21,matched
P,W001,CP001,802,18,strict
P,W001,CP001,803,19,strict
P,W001,CP001,805,15,matched
P,W001,CP001,806,18,strict
P,W001,CP001,807,19,strict
P,W001,CP001,810,20,strict
P,W001,CP001,811,23,matched
P,W001,CP001,812,22,matched
P,W001,CP001,813,19,strict
P,W001,CP001,814,19,strict
P,W001,CP001,816,19,strict
P,W001,CP001,817,20,strict
P,W001,CP001,818,16,strict
P,W001,CP001,819,18,strict
P,W001,CP001,820,18,strict
P,W001,CP001,821,18,strict
P,W001,CP001,822,15,matched
P,W001,CP001,823,15,matched
P,W001,CP001,824,15,matched
P,W001,CP001,825,19,strict
P,W001,CP001,826,16,strict
P,W001,CP001,827,20,strict
P,W001,CP001,828,19,strict
P,W001,CP001,829,15,matched
P,W001,CP001,831,24,near
P,W001,CP001,833,26,near
P,W001,CP001,835,17,strict
P,W001,CP001,837,19,strict
P,W001,CP001,839,18,strict
P,W001,CP001,840,16,strict
P,W001,CP001,841,19,strict
P,W001,CP001,842,18,strict
P,W001,CP001,843,15,matched
P,W001,CP001,844,20,strict
P,W001,CP001,845,18,strict
P,W001,CP001,846,21,matched
P,W001,CP001,847,19,strict
P,W001,CP001,849,16,strict
P,W001,CP001,850,24,near
P,W001,CP001,851,15,matched
P,W001,CP001,853,19,strict
P,W001,CP001,854,19,strict
P,W001,CP001,856,19,strict
P,W001,CP001,858,18,strict
P,W001,CP001,861,15,matched
P,W001,CP001,862,16,strict
P,W001,CP001,863,15,matched
P,W001,CP001,865,19,strict
P,W001,CP001,866,23,matched
P,W001,CP001,867,19,strict
P,W001,CP001,868,19,strict
P,W001,CP001,869,19,strict
P,W001,CP001,870,19,strict
P,W001,CP001,872,19,strict
P,W001,CP001,873,19,strict
P,W001,CP001,874,19,strict
P,W001,CP001,875,18,strict
P,W001,CP001,876,18,strict
P,W001,CP001,877,15,matched
P,W001,CP001,878,20,strict
P,W001,CP001,879,20,strict
P,W001,CP001,881,19,strict
P,W001,CP001,882,15,matched
P,W001,CP001,883,20,strict
P,W001,CP001,884,15,matched
P,W001,CP001,885,18,strict
P,W001,CP001,886,15,matched
P,W001,CP001,888,18,strict
P,W001,CP001,889,20,strict
P,W001,CP001,891,18,strict
P,W001,CP001,892,15,matched
P,W001,CP001,895,16,strict
P,W001,CP001,896,19,strict
P,W001,CP001,897,20,strict
P,W001,CP001,898,23,matched
P,W001,CP001,899,16,strict
P,W001,CP001,900,20,strict
P,W001,CP001,901,22,matched
P,W001,CP001,902,15,matched
P,W001,CP001,903,15,matched
P,W001,CP001,905,23,matched
P,W001,CP001,906,19,strict
P,W001,CP001,907,24,near
P,W001,CP001,909,19,strict
P,W001,CP001,911,19,strict
P,W001,CP001,912,15,matched
P,W001,CP001,913,15,matched
P,W001,CP001,914,20,strict
P,W001,CP001,915,18,strict
P,W001,CP001,916,17,strict
P,W001,CP001,917,15,matched
P,W001,CP001,919,18,strict
P,W001,CP001,920,17,strict
P,W001,CP001,922,19,strict
P,W001,CP001,923,15,matched
P,W001,CP001,925,19,strict
P,W001,CP001,926,15,matched
P,W001,CP001,927,15,matched
P,W001,CP001,928,19,strict
P,W001,CP001,929,18,strict
P,W001,CP001,931,19,strict
P,W001,CP001,932,19,strict
P,W001,CP001,933,16,strict
P,W001,CP001,934,15,matched
P,W001,CP001,935,16,strict
P,W001,CP001,936,22,matched
P,W001,CP001,938,18,strict
P,W001,CP001,939,20,strict
P,W001,CP001,940,23,matched
P,W001,CP001,941,21,matched
P,W001,CP001,942,23,matched
P,W001,CP001,944,18,strict
P,W001,CP001,945,19,strict
P,W001,CP001,946,15,matched
P,W001,CP001,947,19,strict
P,W001,CP001,948,17,strict
P,W001,CP001,949,15,matched
P,W001,CP001,951,15,matched
P,W001,CP001,952,23,matched
P,W001,CP001,953,18,strict
P,W001,CP001,954,16,strict
P,W001,CP001,955,18,strict
P,W001,CP001,956,18,strict
P,W001,CP001,957,19,strict
P,W001,CP001,958,25,near
P,W001,CP001,959,15,matched
P,W001,CP001,960,20,strict
P,W001,CP001,961,22,matched
P,W001,CP001,962,16,strict
P,W001,CP001,963,20,strict
P,W001,CP001,964,22,matched
P,W001,CP001,966,18,strict
P,W001,CP001,968,18,strict
P,W001,CP001,969,15,matched
P,W001,CP001,970,18,strict
P,W001,CP001,972,19,strict
P,W001,CP001,973,18,strict
P,W001,CP001,974,19,strict
P,W001,CP001,975,18,strict
P,W001,CP001,977,18,strict
P,W001,CP001,978,20,strict
P,W001,CP001,979,18,strict
P,W001,CP001,980,18,strict
P,W001,CP001,981,15,matched
P,W001,CP001,982,19,strict
P,W001,CP001,983,20,strict
P,W001,CP001,984,19,strict
P,W001,CP001,985,19,strict
P,W001,CP001,986,17,strict
P,W001,CP001,987,20,strict
P,W001,CP001,990,15,matched
P,W001,CP001,991,15,matched
P,W001,CP001,992,19,strict
P,W001,CP001,993,23,matched
P,W001,CP001,994,19,strict
P,W001,CP001,995,18,strict
P,W001,CP001,996,15,matched
P,W001,CP001,997,19,strict
P,W001,CP001,998,24,near
P,W001,CP001,999,19,strict
P,W002,CP002,0,34,strict
P,W002,CP002,1,26,near
P,W002,CP002,2,35,strict
P,W002,CP002,3,32,strict
P,W002,CP002,4,42,near
P,W002,CP002,5,33,strict
P,W002,CP002,6,26,near
P,W002,CP002,8,28,near
P,W002,CP002,9,34,strict
P,W002,CP002,10,34,strict
P,W002,CP002,11,34,strict
P,W002,CP002,12,36,strict
P,W002,CP002,15,34,strict
P,W002,CP002,16,35,strict
P,W002,CP002,17,34,strict
P,W002,CP002,18,34,strict
P,W002,CP002,20,34,strict
P,W002,CP002,21,33,strict
P,W002,CP002,22,42,near
P,W002,CP002,24,32,strict
P,W002,CP002,25,42,near
P,W002,CP002,26,31,matched
P,W002,CP002,27,32,strict
P,W002,CP002,29,33,strict
P,W002,CP002,30,30,matched
P,W002,CP002,31,35,strict
P,W002,CP002,32,35,strict
P,W002,CP002,35,33,strict
P,W002,CP002,36,34,strict
P,W002,CP002,37,34,strict
P,W002,CP002,38,34,strict
P,W002,CP002,39,41,near
P,W002,CP002,40,34,strict
P,W002,CP002,41,42,near
P,W002,CP002,42,42,near
P,W002,CP002,44,30,matched
P,W002,CP002,45,39,matched
P,W002,CP002,46,33,strict
P,W002,CP002,48,33,strict
P,W002,CP002,49,33,strict
P,W002,CP002,50,34,strict
P,W002,CP002,51,32,strict
P,W002,CP002,52,42,near
P,W002,CP002,53,41,near
P,W002,CP002,56,34,strict
P,W002,CP002,57,33,strict
P,W002,CP002,58,34,strict
P,W002,CP002,59,27,near
P,W002,CP002,60,34,strict
P,W002,CP002,61,33,strict
P,W002,CP002,62,34,strict
