bootstrap_id,Y_delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag,window_id,target_name,object_A,object_B
27,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
28,9.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
29,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
30,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
31,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
32,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
33,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
34,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
35,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
36,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
37,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
38,12.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
39,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
40,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
41,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
42,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
43,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
44,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
45,17.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
46,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
47,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
48,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
49,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
50,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
51,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
52,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
53,16.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
54,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
55,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
56,-8.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
57,12.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
58,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
59,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
60,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
61,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
62,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
63,16.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
64,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
65,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
66,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
67,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
68,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
69,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
70,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
71,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
72,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
73,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
74,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
75,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
76,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
77,13.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
78,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
79,17.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
80,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
81,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
82,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
83,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
84,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
85,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
86,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
87,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
88,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
89,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
90,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
91,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
92,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
93,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
94,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
95,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
96,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
97,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
98,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
99,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
100,-7.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
101,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
102,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
103,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
104,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
105,16.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
106,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
107,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
108,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
109,-9.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
110,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
111,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
112,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
113,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
114,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
115,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
116,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
117,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
118,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
119,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
120,-8.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
121,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
122,17.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
123,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
124,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
125,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
126,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
127,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
128,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
129,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
130,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
131,13.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
132,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
133,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
134,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
135,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
136,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
137,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
138,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
139,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
140,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
141,15.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
142,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
143,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
144,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
145,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
146,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
147,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
148,-7.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
149,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
150,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
151,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
152,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
153,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
154,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
155,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
156,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
157,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
158,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
159,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
160,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
161,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
162,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
163,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
164,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
165,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
166,9.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
167,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
168,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
169,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
170,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
171,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
172,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
173,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
174,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
175,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
176,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
177,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
178,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
179,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
180,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
181,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
182,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
183,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
184,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
185,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
186,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
187,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
188,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
189,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
190,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
191,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
192,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
193,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
194,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
195,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
196,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
197,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
198,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
199,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
200,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
201,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
202,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
203,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
204,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
205,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
206,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
207,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
208,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
209,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
210,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
211,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
212,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
213,12.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
214,-6.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
215,14.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
216,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
217,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
218,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
219,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
220,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
221,-7.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
222,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
223,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
224,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
225,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
226,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
227,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
228,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
229,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
230,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
231,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
232,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
233,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
234,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
235,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
236,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
237,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
238,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
239,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
240,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
241,12.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
242,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
243,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
244,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
245,14.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
246,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
247,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
248,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
249,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
250,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
251,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
252,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
253,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
254,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
255,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
256,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
257,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
258,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
259,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
260,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
261,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
262,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
263,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
264,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
265,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
266,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
267,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
268,-6.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
269,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
270,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
271,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
272,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
273,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
274,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
275,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
276,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
277,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
278,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
279,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
280,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
281,9.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
282,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
283,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
284,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
285,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
286,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
287,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
288,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
289,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
290,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
291,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
292,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
293,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
294,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
295,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
296,15.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
297,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
298,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
299,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
300,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
301,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
302,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
303,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
304,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
305,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
306,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
307,-9.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
308,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
309,16.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
310,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
311,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
312,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
313,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
314,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
315,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
316,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
317,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
318,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
319,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
320,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
321,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
322,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
323,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
324,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
325,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
326,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
327,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
328,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
329,11.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
330,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
331,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
332,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
333,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
334,-8.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
335,-7.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
336,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
337,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
338,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
339,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
340,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
341,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
342,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
343,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
344,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
345,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
346,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
347,-4.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
348,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
349,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
350,12.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
351,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
352,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
353,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
354,-5.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
355,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
356,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
357,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
358,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
359,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
360,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
361,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
362,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
363,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
364,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
365,9.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
366,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
367,6.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
368,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
369,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
370,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
371,-10.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
372,16.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
373,4.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
374,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
375,8.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
376,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
377,7.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
378,5.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
379,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
380,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
381,2.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
382,10.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
383,1.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
384,-1.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
385,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
386,-3.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
387,-16.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
388,0.0,False,False,True,W113,W113_P_vs_V_delta_peak,P,V
389,3.0,True,False,False,W113,W113_P_vs_V_delta_peak,P,V
390,-2.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
391,-17.0,False,True,False,W113,W113_P_vs_V_delta_peak,P,V
