smoothing,window_id,object,config_id,detector_scale,detector_width,band_half_width,search_mode,search_start_day,search_end_day,selection_rule,selected_peak_day,selected_peak_date,selected_window_start,selected_window_end,selected_candidate_id,candidate_rank_by_score,detector_score,distance_to_anchor,overlap_with_system_window,support_class,relation_to_system_window,detector_source,is_v9_baseline_peak,v9_baseline_peak_day,delta_from_v9_baseline
smooth9,W160,H,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,145,175,closest_anchor,164,9月12日,156,172,CP003,3,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,145,175,closest_anchor,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,145,175,closest_anchor,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,145,175,max_overlap,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,145,175,max_overlap,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,145,175,max_overlap,164,9月12日,156,172,CP003,3,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,145,175,max_overlap,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,145,175,max_overlap,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,119,182,baseline_rule,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,119,182,baseline_rule,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,119,182,baseline_rule,164,9月12日,156,172,CP004,4,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,119,182,baseline_rule,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,119,182,baseline_rule,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,119,182,max_score,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,119,182,max_score,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,119,182,max_score,170,9月18日,162,178,CP001,1,68.59375593730302,10.0,4.0,candidate_window,late_or_post,local_prepost_contrast_score,False,155,15
smooth9,W160,Je,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,119,182,max_score,170,9月18日,162,178,CP001,1,39.03352760988337,10.0,4.0,candidate_window,late_or_post,local_prepost_contrast_score,False,162,8
smooth9,W160,Jw,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,119,182,max_score,170,9月18日,162,178,CP001,1,31.3479415382714,10.0,4.0,candidate_window,late_or_post,local_prepost_contrast_score,False,152,18
smooth9,W160,P,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,119,182,closest_anchor,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,119,182,closest_anchor,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,119,182,closest_anchor,164,9月12日,156,172,CP004,4,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,119,182,closest_anchor,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,119,182,closest_anchor,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,119,182,max_overlap,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,119,182,max_overlap,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,119,182,max_overlap,164,9月12日,156,172,CP004,4,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,119,182,max_overlap,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,119,182,max_overlap,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,119,182,baseline_rule,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,119,182,baseline_rule,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,119,182,baseline_rule,164,9月12日,156,172,CP004,4,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,119,182,baseline_rule,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,119,182,baseline_rule,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,119,182,max_score,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,119,182,max_score,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,119,182,max_score,170,9月18日,162,178,CP001,1,68.59375593730302,10.0,4.0,candidate_window,late_or_post,local_prepost_contrast_score,False,155,15
smooth9,W160,Je,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,119,182,max_score,170,9月18日,162,178,CP001,1,39.03352760988337,10.0,4.0,candidate_window,late_or_post,local_prepost_contrast_score,False,162,8
smooth9,W160,Jw,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,119,182,max_score,170,9月18日,162,178,CP001,1,31.3479415382714,10.0,4.0,candidate_window,late_or_post,local_prepost_contrast_score,False,152,18
smooth9,W160,P,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,119,182,closest_anchor,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,119,182,closest_anchor,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,119,182,closest_anchor,164,9月12日,156,172,CP004,4,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,119,182,closest_anchor,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,119,182,closest_anchor,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,119,182,max_overlap,157,9月5日,149,165,CP001,1,8.705342073334585,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,119,182,max_overlap,162,9月10日,154,170,CP001,1,8.182117810857362,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,119,182,max_overlap,164,9月12日,156,172,CP004,4,41.36009182104057,4.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,9
smooth9,W160,Je,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,119,182,max_overlap,161,9月9日,153,169,CP002,2,37.153205261299,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,119,182,max_overlap,158,9月6日,150,166,CP003,3,25.190529758274543,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,6
smooth9,W160,P,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,145,175,baseline_rule,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,145,175,baseline_rule,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,145,175,baseline_rule,163,9月11日,153,173,CP003,3,40.765764774062895,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,8
smooth9,W160,Je,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,145,175,baseline_rule,161,9月9日,151,171,CP002,2,43.838877764000074,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,145,175,baseline_rule,162,9月10日,152,172,CP002,2,32.58671982435933,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,10
smooth9,W160,P,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,145,175,max_score,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,145,175,max_score,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,145,175,max_score,169,9月17日,159,179,CP001,1,72.1479179176137,9.0,7.0,candidate_window,late_or_post,local_prepost_contrast_score,False,155,14
smooth9,W160,Je,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,145,175,max_score,168,9月16日,158,178,CP001,1,44.98499702787346,8.0,8.0,candidate_window,late_or_post,local_prepost_contrast_score,False,162,6
smooth9,W160,Jw,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,145,175,max_score,168,9月16日,158,178,CP001,1,36.82447094019317,8.0,8.0,candidate_window,late_or_post,local_prepost_contrast_score,False,152,16
smooth9,W160,P,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,145,175,closest_anchor,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,145,175,closest_anchor,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,145,175,closest_anchor,163,9月11日,153,173,CP003,3,40.765764774062895,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,8
smooth9,W160,Je,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,145,175,closest_anchor,161,9月9日,151,171,CP002,2,43.838877764000074,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,145,175,closest_anchor,162,9月10日,152,172,CP002,2,32.58671982435933,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,10
smooth9,W160,P,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,145,175,max_overlap,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,145,175,max_overlap,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,145,175,max_overlap,163,9月11日,153,173,CP003,3,40.765764774062895,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,8
smooth9,W160,Je,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,145,175,max_overlap,161,9月9日,151,171,CP002,2,43.838877764000074,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,145,175,max_overlap,162,9月10日,152,172,CP002,2,32.58671982435933,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,10
smooth9,W160,P,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,119,182,baseline_rule,158,9月6日,148,168,CP001,1,21.186921722771807,2.0,11.0,accepted_window,within_system_window,v9_original_candidates,True,158,0
smooth9,W160,V,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,119,182,baseline_rule,161,9月9日,151,168,CP001,1,34.08042868585578,1.0,11.0,candidate_window,within_system_window,v9_original_candidates,True,161,0
smooth9,W160,H,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,119,182,baseline_rule,155,9月3日,145,165,CP001,1,9.746850391531572,5.0,11.0,candidate_window,within_system_window,v9_original_candidates,True,155,0
smooth9,W160,Je,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,119,182,baseline_rule,162,9月10日,152,168,CP001,1,20.266046161694703,2.0,11.0,accepted_window,within_system_window,v9_original_candidates,True,162,0
smooth9,W160,Jw,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,119,182,baseline_rule,152,8月31日,142,162,CP002,2,11.561730035015003,8.0,8.0,weak_window,front_or_early,v9_original_candidates,True,152,0
smooth9,W160,P,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,119,182,max_score,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,119,182,max_score,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,119,182,max_score,169,9月17日,159,179,CP001,1,72.1479179176137,9.0,7.0,candidate_window,late_or_post,local_prepost_contrast_score,False,155,14
smooth9,W160,Je,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,119,182,max_score,168,9月16日,158,178,CP001,1,44.98499702787346,8.0,8.0,candidate_window,late_or_post,local_prepost_contrast_score,False,162,6
smooth9,W160,Jw,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,119,182,max_score,168,9月16日,158,178,CP001,1,36.82447094019317,8.0,8.0,candidate_window,late_or_post,local_prepost_contrast_score,False,152,16
smooth9,W160,P,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,119,182,closest_anchor,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,119,182,closest_anchor,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,119,182,closest_anchor,163,9月11日,153,173,CP004,4,40.765764774062895,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,8
smooth9,W160,Je,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,119,182,closest_anchor,161,9月9日,151,171,CP002,2,43.838877764000074,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,119,182,closest_anchor,162,9月10日,152,172,CP002,2,32.58671982435933,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,10
smooth9,W160,P,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,119,182,max_overlap,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,119,182,max_overlap,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,119,182,max_overlap,163,9月11日,153,173,CP004,4,40.765764774062895,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,8
smooth9,W160,Je,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,119,182,max_overlap,161,9月9日,151,171,CP002,2,43.838877764000074,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,119,182,max_overlap,162,9月10日,152,172,CP002,2,32.58671982435933,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,10
smooth9,W160,P,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,119,182,baseline_rule,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,119,182,baseline_rule,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,119,182,baseline_rule,163,9月11日,153,173,CP004,4,40.765764774062895,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,155,8
smooth9,W160,Je,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,119,182,baseline_rule,161,9月9日,151,171,CP002,2,43.838877764000074,1.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,162,-1
smooth9,W160,Jw,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,119,182,baseline_rule,162,9月10日,152,172,CP002,2,32.58671982435933,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,152,10
smooth9,W160,P,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,119,182,max_score,157,9月5日,147,167,CP001,1,9.86729028523183,3.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,158,-1
smooth9,W160,V,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,119,182,max_score,162,9月10日,152,172,CP001,1,9.167034986009172,2.0,11.0,accepted_window,within_system_window,local_prepost_contrast_score,False,161,1
smooth9,W160,H,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,119,182,max_score,169,9月17日,159,179,CP001,1,72.1479179176137,9.0,7.0,candidate_window,late_or_post,local_prepost_contrast_score,False,155,14
smooth9,W160,Je,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,119,182,max_score,168,9月16日,158,178,CP001,1,44.98499702787346,8.0,8.0,candidate_window,late_or_post,local_prepost_contrast_score,False,162,6
