window_id,object_A,object_B,tau_sync_primary,tau_sync_q50,tau_sync_q75,tau_sync_q90,delta_observed,delta_median,delta_q025,delta_q975,P_within_tau_q50,P_within_tau_q75,P_within_tau_q90,synchrony_decision,tau_quality_flag,mode,phase_group,phase_group_size,years_in_phase_group,group_role
W045,H,Je,4.0,1.0,4.0,11.0,13.0,2.0,-8.524999999999999,16.0,0.232,0.45,0.752,synchrony_indeterminate,normal,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,4.0,1.0,4.0,11.0,8.0,-3.0,-12.0,14.0,0.096,0.336,0.926,synchrony_indeterminate,normal,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,4.0,1.0,4.0,11.0,-5.0,-5.0,-11.524999999999999,3.0,0.042,0.39,0.97,synchrony_indeterminate,normal,1,PC_low,15,1979;1981;1982;1984;1985;1989;1992;1996;1997;1999;2000;2007;2008;2009;2013,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,5.0,2.0,5.0,10.0,2.0,2.0,-9.0,8.0,0.524,0.846,0.978,synchrony_tendency,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,5.0,2.0,5.0,10.0,5.0,4.0,-14.0,13.0,0.242,0.592,0.872,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,5.0,2.0,5.0,10.0,8.0,6.0,-9.524999999999999,13.0,0.138,0.438,0.822,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,5.0,2.0,5.0,10.0,-2.0,-1.0,-11.524999999999999,12.0,0.308,0.492,0.9,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,5.0,2.0,5.0,10.0,3.0,1.5,-15.524999999999999,11.0,0.372,0.708,0.898,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,5.0,2.0,5.0,10.0,6.0,4.0,-8.524999999999999,11.524999999999977,0.246,0.602,0.934,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,5.0,2.0,5.0,10.0,-4.0,-2.0,-12.524999999999999,10.0,0.166,0.452,0.924,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,5.0,2.0,5.0,10.0,3.0,2.0,-10.0,21.0,0.392,0.638,0.838,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,5.0,2.0,5.0,10.0,-7.0,-3.0,-13.0,16.524999999999977,0.164,0.448,0.856,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,5.0,2.0,5.0,10.0,-10.0,-5.0,-18.0,10.0,0.166,0.408,0.718,synchrony_indeterminate,normal,1,PC_mid,15,1986;1988;1990;1993;2001;2002;2004;2005;2006;2011;2012;2014;2017;2020;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,4.0,2.0,4.0,7.0,-2.0,-2.0,-8.0,8.0,0.462,0.74,0.93,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,4.0,2.0,4.0,7.0,2.0,-1.0,-11.0,12.0,0.388,0.646,0.834,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,4.0,2.0,4.0,7.0,2.0,1.0,-11.0,12.0,0.456,0.728,0.838,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,4.0,2.0,4.0,7.0,-2.0,-1.0,-13.0,9.0,0.538,0.762,0.918,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,4.0,2.0,4.0,7.0,4.0,1.0,-10.0,10.0,0.312,0.568,0.802,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,4.0,2.0,4.0,7.0,4.0,4.0,-11.0,10.0,0.206,0.48,0.784,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,4.0,2.0,4.0,7.0,0.0,2.0,-11.0,8.0,0.538,0.79,0.926,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,4.0,2.0,4.0,7.0,0.0,2.0,-14.0,12.0,0.302,0.456,0.746,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,4.0,2.0,4.0,7.0,-4.0,0.0,-11.0,11.0,0.314,0.522,0.83,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,4.0,2.0,4.0,7.0,-4.0,-1.0,-13.0,12.0,0.364,0.556,0.808,synchrony_indeterminate,normal,2,PC_high,15,1980;1984;1989;1991;1995;1996;1999;2000;2008;2013;2014;2015;2019;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,2.0,1.0,2.0,3.0,-1.0,-1.0,-4.0,6.0,0.61,0.812,0.918,synchrony_tendency,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,2.0,1.0,2.0,3.0,0.0,1.0,-3.5249999999999986,6.0,0.624,0.832,0.902,synchrony_tendency,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,2.0,1.0,2.0,3.0,-1.0,-1.0,-4.524999999999999,4.0,0.52,0.746,0.888,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,2.0,1.0,2.0,3.0,-8.0,-7.0,-12.524999999999999,4.0,0.05,0.094,0.172,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,2.0,1.0,2.0,3.0,1.0,1.0,-4.0,6.0,0.428,0.678,0.84,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,2.0,1.0,2.0,3.0,0.0,0.0,-4.0,3.0,0.49,0.792,0.922,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,2.0,1.0,2.0,3.0,-7.0,-6.0,-12.0,4.0,0.052,0.094,0.152,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,2.0,1.0,2.0,3.0,-1.0,-1.0,-6.0,3.0,0.446,0.694,0.838,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,2.0,1.0,2.0,3.0,-8.0,-8.0,-14.0,3.0,0.05,0.102,0.164,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,2.0,1.0,2.0,3.0,-7.0,-6.0,-11.0,4.0,0.048,0.104,0.158,synchrony_indeterminate,normal,2,PC_low,15,1979;1981;1982;1985;1988;1992;1993;1997;1998;2002;2003;2004;2005;2011;2020,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,6.0,2.0,6.0,11.0,3.0,3.0,-2.0,7.0,0.464,0.962,0.996,synchrony_tendency,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,6.0,2.0,6.0,11.0,-9.0,-4.0,-13.0,7.524999999999977,0.25,0.682,0.954,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,6.0,2.0,6.0,11.0,-7.0,1.0,-11.0,13.0,0.29,0.686,0.922,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,6.0,2.0,6.0,11.0,5.0,4.0,-8.0,9.0,0.166,0.722,0.986,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,6.0,2.0,6.0,11.0,-12.0,-7.0,-15.0,5.0,0.178,0.48,0.812,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,6.0,2.0,6.0,11.0,-10.0,-2.0,-14.0,11.0,0.288,0.678,0.908,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,6.0,2.0,6.0,11.0,2.0,2.0,-11.0,6.0,0.412,0.894,0.974,synchrony_tendency,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,6.0,2.0,6.0,11.0,2.0,4.0,-10.524999999999999,19.524999999999977,0.298,0.54,0.818,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,6.0,2.0,6.0,11.0,14.0,8.0,-8.0,17.0,0.138,0.362,0.762,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,6.0,2.0,6.0,11.0,12.0,3.0,-15.0,15.0,0.232,0.582,0.842,synchrony_indeterminate,normal,2,PC_mid,15,1983;1986;1987;1990;1994;2001;2006;2007;2009;2010;2012;2016;2017;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,4.0,2.0,4.0,8.0,-5.0,-2.0,-11.0,9.0,0.38,0.572,0.86,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,4.0,2.0,4.0,8.0,2.0,1.0,-10.0,9.0,0.412,0.67,0.918,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,4.0,2.0,4.0,8.0,7.0,3.0,-10.0,11.524999999999977,0.26,0.558,0.878,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,4.0,2.0,4.0,8.0,0.0,0.0,-8.0,9.524999999999977,0.444,0.722,0.936,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,4.0,2.0,4.0,8.0,7.0,5.0,-9.0,11.0,0.264,0.414,0.848,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,4.0,2.0,4.0,8.0,12.0,6.0,-8.0,14.0,0.118,0.262,0.666,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,4.0,2.0,4.0,8.0,5.0,3.0,-9.0,13.0,0.268,0.55,0.866,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,4.0,2.0,4.0,8.0,5.0,2.5,-12.0,11.0,0.304,0.514,0.86,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,4.0,2.0,4.0,8.0,-2.0,-1.0,-9.0,8.0,0.406,0.71,0.956,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,4.0,2.0,4.0,8.0,-7.0,-3.0,-11.0,10.0,0.28,0.476,0.864,synchrony_indeterminate,normal,3,PC_high,15,1979;1981;1983;1986;1994;1995;1999;2002;2003;2008;2009;2010;2012;2019;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,4.0,1.0,4.0,10.0,2.0,2.0,-2.0,7.0,0.42,0.834,1.0,synchrony_tendency,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,4.0,1.0,4.0,10.0,0.0,0.0,-15.0,13.0,0.394,0.59,0.758,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,4.0,1.0,4.0,10.0,3.0,2.0,-9.0,9.0,0.266,0.626,0.978,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,4.0,1.0,4.0,10.0,-4.0,-1.0,-13.0,9.0,0.178,0.554,0.9,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,4.0,1.0,4.0,10.0,-2.0,-1.0,-18.0,11.0,0.248,0.576,0.74,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,4.0,1.0,4.0,10.0,1.0,1.0,-11.524999999999999,7.0,0.378,0.812,0.958,synchrony_tendency,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,4.0,1.0,4.0,10.0,-6.0,-3.5,-16.0,6.524999999999977,0.16,0.484,0.892,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,4.0,1.0,4.0,10.0,3.0,2.0,-12.524999999999999,19.524999999999977,0.266,0.568,0.748,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,4.0,1.0,4.0,10.0,-4.0,-1.0,-16.0,19.0,0.092,0.374,0.716,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,4.0,1.0,4.0,10.0,-7.0,-5.0,-18.0,14.0,0.12,0.39,0.792,synchrony_indeterminate,normal,3,PC_low,15,1980;1982;1988;1989;1991;1996;1997;2004;2006;2011;2013;2015;2017;2020;2021,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,V,4.0,2.0,4.0,7.0,-1.0,0.0,-9.524999999999999,10.0,0.548,0.74,0.916,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,H,4.0,2.0,4.0,7.0,0.0,-1.0,-14.0,10.0,0.356,0.482,0.59,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Je,4.0,2.0,4.0,7.0,0.0,0.0,-8.0,8.0,0.63,0.83,0.944,synchrony_tendency,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,P,Jw,4.0,2.0,4.0,7.0,-4.0,-4.0,-10.0,6.0,0.232,0.55,0.896,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,H,4.0,2.0,4.0,7.0,1.0,-4.0,-17.0,9.0,0.29,0.434,0.63,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Je,4.0,2.0,4.0,7.0,1.0,0.0,-8.0,9.0,0.458,0.712,0.93,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,V,Jw,4.0,2.0,4.0,7.0,-3.0,-4.0,-10.0,6.0,0.292,0.544,0.844,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Je,4.0,2.0,4.0,7.0,0.0,1.0,-8.0,14.0,0.382,0.508,0.622,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,H,Jw,4.0,2.0,4.0,7.0,-4.0,-1.0,-9.0,12.0,0.162,0.34,0.628,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W045,Je,Jw,4.0,2.0,4.0,7.0,-4.0,-3.0,-9.0,4.524999999999977,0.346,0.606,0.864,synchrony_indeterminate,normal,3,PC_mid,15,1984;1985;1987;1990;1992;1993;1998;2000;2001;2005;2007;2014;2016;2018;2022,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,V,10.0,3.0,10.0,16.0,-3.0,-2.0,-16.0,11.524999999999977,0.458,0.91,0.98,synchrony_tendency,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
W081,P,H,10.0,3.0,10.0,16.0,-5.0,-4.0,-23.0,8.0,0.3258655804480652,0.8044806517311609,0.9287169042769857,synchrony_tendency,normal,1,PC_high,15,1980;1987;1988;1991;1996;1998;1999;2011;2013;2015;2016;2018;2020;2021;2023,PC_phase_group_multi_year_peak_not_single_year_peak
