smoothing,window_id,object,config_id,detector_scale,detector_width,band_half_width,search_mode,search_start_day,search_end_day,selection_rule,selected_peak_day,selected_peak_date,selected_window_start,selected_window_end,selected_candidate_id,candidate_rank_by_score,detector_score,distance_to_anchor,overlap_with_system_window,support_class,relation_to_system_window,detector_source,is_v9_baseline_peak,v9_baseline_peak_day,delta_from_v9_baseline
smooth9,W081,P,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,66,96,closest_anchor,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,66,96,closest_anchor,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,66,96,closest_anchor,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,66,96,closest_anchor,80,6月20日,72,88,CP001,1,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__narrow_search__closest_anchor,narrow,16,8,narrow_search,66,96,closest_anchor,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,66,96,max_overlap,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,66,96,max_overlap,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,66,96,max_overlap,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,66,96,max_overlap,80,6月20日,72,88,CP001,1,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__narrow_search__max_overlap,narrow,16,8,narrow_search,66,96,max_overlap,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,49,102,baseline_rule,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,49,102,baseline_rule,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,49,102,baseline_rule,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,49,102,baseline_rule,80,6月20日,72,88,CP001,1,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__baseline_search__baseline_rule,narrow,16,8,baseline_search,49,102,baseline_rule,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,49,102,max_score,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,49,102,max_score,76,6月16日,68,84,CP001,1,7.9200296036321545,5.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-4
smooth9,W081,H,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,49,102,max_score,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,49,102,max_score,80,6月20日,72,88,CP001,1,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__baseline_search__max_score,narrow,16,8,baseline_search,49,102,max_score,76,6月16日,68,84,CP001,1,34.70875013204228,5.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-7
smooth9,W081,P,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,49,102,closest_anchor,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,49,102,closest_anchor,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,49,102,closest_anchor,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,49,102,closest_anchor,80,6月20日,72,88,CP001,1,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__baseline_search__closest_anchor,narrow,16,8,baseline_search,49,102,closest_anchor,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,49,102,max_overlap,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,49,102,max_overlap,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,49,102,max_overlap,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,49,102,max_overlap,80,6月20日,72,88,CP001,1,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__baseline_search__max_overlap,narrow,16,8,baseline_search,49,102,max_overlap,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,49,107,baseline_rule,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,49,107,baseline_rule,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,49,107,baseline_rule,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,49,107,baseline_rule,80,6月20日,72,88,CP002,2,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__wide_search__baseline_rule,narrow,16,8,wide_search,49,107,baseline_rule,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,49,107,max_score,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,49,107,max_score,76,6月16日,68,84,CP001,1,7.9200296036321545,5.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-4
smooth9,W081,H,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,49,107,max_score,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,49,107,max_score,107,7月17日,99,107,CP001,1,42.64413973930136,26.0,0.0,weak_window,post_window,local_prepost_contrast_score,False,81,26
smooth9,W081,Jw,smooth9__narrow_w16_b8__wide_search__max_score,narrow,16,8,wide_search,49,107,max_score,76,6月16日,68,84,CP001,1,34.70875013204228,5.0,10.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-7
smooth9,W081,P,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,49,107,closest_anchor,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,49,107,closest_anchor,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,49,107,closest_anchor,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,49,107,closest_anchor,80,6月20日,72,88,CP002,2,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__wide_search__closest_anchor,narrow,16,8,wide_search,49,107,closest_anchor,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,49,107,max_overlap,82,6月22日,74,90,CP001,1,16.108186080060097,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,82,0
smooth9,W081,V,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,49,107,max_overlap,82,6月22日,74,90,CP002,2,7.201007294245128,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,2
smooth9,W081,H,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,49,107,max_overlap,78,6月18日,70,86,CP001,1,123.49520827197166,3.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,1
smooth9,W081,Je,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,49,107,max_overlap,80,6月20日,72,88,CP002,2,40.973775265525624,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,81,-1
smooth9,W081,Jw,smooth9__narrow_w16_b8__wide_search__max_overlap,narrow,16,8,wide_search,49,107,max_overlap,82,6月22日,74,90,CP002,2,31.569544225963764,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,66,96,baseline_rule,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,66,96,baseline_rule,83,6月23日,73,93,CP003,3,7.932041204750875,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,3
smooth9,W081,H,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,66,96,baseline_rule,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,66,96,baseline_rule,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__narrow_search__baseline_rule,baseline,20,10,narrow_search,66,96,baseline_rule,82,6月22日,72,92,CP002,2,38.09872866918179,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,66,96,max_score,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,66,96,max_score,77,6月17日,67,87,CP001,1,9.329114746252728,4.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-3
smooth9,W081,H,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,66,96,max_score,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,66,96,max_score,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__narrow_search__max_score,baseline,20,10,narrow_search,66,96,max_score,76,6月16日,66,86,CP001,1,41.43942040702912,5.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-7
smooth9,W081,P,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,66,96,closest_anchor,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,66,96,closest_anchor,83,6月23日,73,93,CP003,3,7.932041204750875,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,3
smooth9,W081,H,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,66,96,closest_anchor,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,66,96,closest_anchor,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__narrow_search__closest_anchor,baseline,20,10,narrow_search,66,96,closest_anchor,82,6月22日,72,92,CP002,2,38.09872866918179,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,66,96,max_overlap,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,66,96,max_overlap,77,6月17日,67,87,CP001,1,9.329114746252728,4.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-3
smooth9,W081,H,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,66,96,max_overlap,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,66,96,max_overlap,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__narrow_search__max_overlap,baseline,20,10,narrow_search,66,96,max_overlap,82,6月22日,72,92,CP002,2,38.09872866918179,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,49,102,baseline_rule,82,6月22日,72,92,CP001,1,59.21762425438138,1.0,13.0,candidate_window,within_system_window,v9_original_candidates,True,82,0
smooth9,W081,V,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,49,102,baseline_rule,80,6月20日,70,90,CP001,1,20.958436491781047,1.0,13.0,candidate_window,within_system_window,v9_original_candidates,True,80,0
smooth9,W081,H,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,49,102,baseline_rule,77,6月17日,67,87,CP001,1,13.498661553176769,4.0,13.0,candidate_window,within_system_window,v9_original_candidates,True,77,0
smooth9,W081,Je,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,49,102,baseline_rule,81,6月21日,71,91,CP001,1,5.948923321784777,0.0,13.0,weak_window,within_system_window,v9_original_candidates,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__baseline_search__baseline_rule,baseline,20,10,baseline_search,49,102,baseline_rule,83,6月23日,73,92,CP001,1,14.807843176914874,2.0,13.0,candidate_window,within_system_window,v9_original_candidates,True,83,0
smooth9,W081,P,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,49,102,max_score,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,49,102,max_score,77,6月17日,67,87,CP001,1,9.329114746252728,4.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-3
smooth9,W081,H,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,49,102,max_score,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,49,102,max_score,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__baseline_search__max_score,baseline,20,10,baseline_search,49,102,max_score,76,6月16日,66,86,CP001,1,41.43942040702912,5.0,12.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-7
smooth9,W081,P,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,49,102,closest_anchor,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,49,102,closest_anchor,83,6月23日,73,93,CP003,3,7.932041204750875,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,3
smooth9,W081,H,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,49,102,closest_anchor,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,49,102,closest_anchor,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__baseline_search__closest_anchor,baseline,20,10,baseline_search,49,102,closest_anchor,82,6月22日,72,92,CP002,2,38.09872866918179,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,49,102,max_overlap,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,49,102,max_overlap,77,6月17日,67,87,CP001,1,9.329114746252728,4.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-3
smooth9,W081,H,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,49,102,max_overlap,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,49,102,max_overlap,81,6月21日,71,91,CP001,1,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__baseline_search__max_overlap,baseline,20,10,baseline_search,49,102,max_overlap,82,6月22日,72,92,CP002,2,38.09872866918179,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,49,107,baseline_rule,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,49,107,baseline_rule,83,6月23日,73,93,CP003,3,7.932041204750875,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,3
smooth9,W081,H,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,49,107,baseline_rule,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,49,107,baseline_rule,81,6月21日,71,91,CP002,2,48.95897482686369,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,True,81,0
smooth9,W081,Jw,smooth9__baseline_w20_b10__wide_search__baseline_rule,baseline,20,10,wide_search,49,107,baseline_rule,82,6月22日,72,92,CP002,2,38.09872866918179,1.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,83,-1
smooth9,W081,P,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,49,107,max_score,81,6月21日,71,91,CP001,1,18.26679891873571,0.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,82,-1
smooth9,W081,V,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,49,107,max_score,77,6月17日,67,87,CP001,1,9.329114746252728,4.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,80,-3
smooth9,W081,H,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,49,107,max_score,79,6月19日,69,89,CP001,1,144.1078714985686,2.0,13.0,accepted_window,within_system_window,local_prepost_contrast_score,False,77,2
smooth9,W081,Je,smooth9__baseline_w20_b10__wide_search__max_score,baseline,20,10,wide_search,49,107,max_score,107,7月17日,97,107,CP001,1,51.05618105398107,26.0,0.0,weak_window,post_window,local_prepost_contrast_score,False,81,26
