bootstrap_id,Y_delta_B_minus_A,A_earlier_flag,B_earlier_flag,same_day_flag,window_id,target_name,object_A,object_B
108,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
109,6.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
110,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
111,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
112,-13.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
113,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
114,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
115,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
116,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
117,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
118,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
119,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
120,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
121,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
122,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
123,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
124,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
125,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
126,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
127,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
128,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
129,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
130,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
131,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
132,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
133,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
134,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
135,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
136,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
137,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
138,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
139,7.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
140,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
141,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
142,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
143,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
144,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
145,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
146,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
147,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
148,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
149,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
150,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
151,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
152,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
153,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
154,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
155,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
156,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
157,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
158,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
159,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
160,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
161,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
162,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
163,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
164,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
165,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
166,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
167,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
168,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
169,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
170,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
171,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
172,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
173,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
174,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
175,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
176,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
177,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
178,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
179,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
180,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
181,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
182,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
183,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
184,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
185,-11.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
186,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
187,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
188,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
189,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
190,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
191,5.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
192,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
193,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
194,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
195,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
196,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
197,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
198,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
199,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
200,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
201,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
202,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
203,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
204,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
205,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
206,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
207,5.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
208,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
209,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
210,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
211,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
212,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
213,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
214,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
215,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
216,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
217,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
218,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
219,3.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
220,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
221,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
222,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
223,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
224,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
225,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
226,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
227,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
228,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
229,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
230,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
231,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
232,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
233,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
234,6.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
235,13.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
236,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
237,12.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
238,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
239,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
240,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
241,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
242,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
243,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
244,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
245,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
246,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
247,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
248,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
249,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
250,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
251,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
252,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
253,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
254,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
255,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
256,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
257,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
258,-11.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
259,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
260,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
261,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
262,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
263,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
264,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
265,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
266,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
267,3.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
268,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
269,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
270,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
271,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
272,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
273,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
274,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
275,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
276,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
277,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
278,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
279,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
280,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
281,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
282,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
283,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
284,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
285,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
286,5.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
287,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
288,4.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
289,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
290,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
291,3.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
292,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
293,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
294,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
295,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
296,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
297,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
298,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
299,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
300,-8.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
301,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
302,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
303,1.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
304,3.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
305,-1.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
306,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
307,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
308,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
309,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
310,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
311,5.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
312,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
313,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
314,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
315,-5.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
316,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
317,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
318,-4.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
319,-12.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
320,-10.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
321,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
322,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
323,-7.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
324,-14.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
325,-9.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
326,-6.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
327,0.0,False,False,True,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
328,-2.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
329,-11.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
330,-3.0,False,True,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
331,2.0,True,False,False,W045,W045_Je_vs_Jw_delta_peak,Je,Jw
