window_id,target_name,feature_col,targeted_svd_coefficient
W081,W081_V_earlier_minus_Jw_earlier,31,-0.014151907051147366
W081,W081_V_earlier_minus_Jw_earlier,32,-0.019301555046581046
W081,W081_V_earlier_minus_Jw_earlier,33,-0.03215913329577387
W081,W081_V_earlier_minus_Jw_earlier,34,-0.014508187997113606
W081,W081_V_earlier_minus_Jw_earlier,35,0.0023456658451163166
W081,W081_V_earlier_minus_Jw_earlier,36,0.007257619733523636
W081,W081_V_earlier_minus_Jw_earlier,37,-0.005655112917201352
W081,W081_V_earlier_minus_Jw_earlier,38,-0.0013462009110989514
W081,W081_V_earlier_minus_Jw_earlier,39,0.009218719027627416
W081,W081_V_earlier_minus_Jw_earlier,40,0.014848880369302757
W081,W081_V_earlier_minus_Jw_earlier,41,0.028804458505570528
W081,W081_V_earlier_minus_Jw_earlier,42,0.021455241486812476
W081,W081_V_earlier_minus_Jw_earlier,43,0.006033074044708073
W081,W081_V_earlier_minus_Jw_earlier,44,-0.012972860598950121
W081,W081_V_earlier_minus_Jw_earlier,45,-0.0207088191698339
W081,W081_V_earlier_minus_Jw_earlier,46,-0.03574729244901917
W081,W081_V_earlier_minus_Jw_earlier,47,-0.01699898445881033
W081,W081_V_earlier_minus_Jw_earlier,48,-0.0025576452993253673
W081,W081_V_earlier_minus_Jw_earlier,49,0.004062568321291328
W081,W081_V_earlier_minus_Jw_earlier,50,-0.00731935422078566
W081,W081_V_earlier_minus_Jw_earlier,51,-0.005704242445430454
W081,W081_V_earlier_minus_Jw_earlier,52,0.009411006502048798
W081,W081_V_earlier_minus_Jw_earlier,53,0.01529741695064798
W081,W081_V_earlier_minus_Jw_earlier,54,0.027598716916521805
W081,W081_V_earlier_minus_Jw_earlier,55,0.024189543300687896
W081,W081_V_earlier_minus_Jw_earlier,56,0.005672852330259073
W081,W081_V_earlier_minus_Jw_earlier,57,-0.011550652329969713
W081,W081_V_earlier_minus_Jw_earlier,58,-0.019286688944554046
W081,W081_V_earlier_minus_Jw_earlier,59,-0.033047761328846736
W081,W081_V_earlier_minus_Jw_earlier,60,-0.01955544967638655
W081,W081_V_earlier_minus_Jw_earlier,61,-0.008198795849094961
W081,W081_V_earlier_minus_Jw_earlier,62,0.003193005017642389
W081,W081_V_earlier_minus_Jw_earlier,63,-0.0083114613019004
W081,W081_V_earlier_minus_Jw_earlier,64,-0.007949393331079446
W081,W081_V_earlier_minus_Jw_earlier,65,0.006632137533145429
W081,W081_V_earlier_minus_Jw_earlier,66,0.013568174728353604
W081,W081_V_earlier_minus_Jw_earlier,67,0.02667869124286645
W081,W081_V_earlier_minus_Jw_earlier,68,0.026294444239610772
W081,W081_V_earlier_minus_Jw_earlier,69,0.006828779374614435
W081,W081_V_earlier_minus_Jw_earlier,70,-0.011237068981243525
W081,W081_V_earlier_minus_Jw_earlier,71,-0.02263060064324859
W081,W081_V_earlier_minus_Jw_earlier,72,-0.025190019543556624
W081,W081_V_earlier_minus_Jw_earlier,73,-0.010667689698973373
W081,W081_V_earlier_minus_Jw_earlier,74,-0.003808536516817575
W081,W081_V_earlier_minus_Jw_earlier,75,0.005562499888145317
W081,W081_V_earlier_minus_Jw_earlier,76,-0.008721182873061697
W081,W081_V_earlier_minus_Jw_earlier,77,-0.008870594854511188
W081,W081_V_earlier_minus_Jw_earlier,78,0.004129161248737194
W081,W081_V_earlier_minus_Jw_earlier,79,0.011014941217674651
W081,W081_V_earlier_minus_Jw_earlier,80,0.022709396185675045
W081,W081_V_earlier_minus_Jw_earlier,81,0.021725553245191504
W081,W081_V_earlier_minus_Jw_earlier,82,0.005318923023953521
W081,W081_V_earlier_minus_Jw_earlier,83,-0.010715664826240725
W081,W081_V_earlier_minus_Jw_earlier,84,-0.017583960588243384
W081,W081_V_earlier_minus_Jw_earlier,85,-0.004441526182481905
W081,W081_V_earlier_minus_Jw_earlier,86,0.0023845331583779122
W081,W081_V_earlier_minus_Jw_earlier,87,-0.0007731615640378167
W081,W081_V_earlier_minus_Jw_earlier,88,0.006301359496254612
W081,W081_V_earlier_minus_Jw_earlier,89,-0.010212550699719313
W081,W081_V_earlier_minus_Jw_earlier,90,-0.011511531928187607
W081,W081_V_earlier_minus_Jw_earlier,91,0.004377234041919209
W081,W081_V_earlier_minus_Jw_earlier,92,0.008362541433054869
W081,W081_V_earlier_minus_Jw_earlier,93,0.017763578061957906
W081,W081_V_earlier_minus_Jw_earlier,94,0.01820380726888613
W081,W081_V_earlier_minus_Jw_earlier,95,-0.00031006369649778725
W081,W081_V_earlier_minus_Jw_earlier,96,-0.012275018055002553
W081,W081_V_earlier_minus_Jw_earlier,97,-0.014327147939632705
W081,W081_V_earlier_minus_Jw_earlier,98,0.00825792690067919
W081,W081_V_earlier_minus_Jw_earlier,99,0.008609288255307233
W081,W081_V_earlier_minus_Jw_earlier,100,-0.0009408027313616478
W081,W081_V_earlier_minus_Jw_earlier,101,0.0023900254990744966
W081,W081_V_earlier_minus_Jw_earlier,102,-0.010795679623607668
W081,W081_V_earlier_minus_Jw_earlier,103,-0.012369196838313282
W081,W081_V_earlier_minus_Jw_earlier,104,0.006741060926726025
W081,W081_V_earlier_minus_Jw_earlier,105,0.009951671225385187
W081,W081_V_earlier_minus_Jw_earlier,106,0.01554576533801532
W081,W081_V_earlier_minus_Jw_earlier,107,0.014790522575571516
W081,W081_V_earlier_minus_Jw_earlier,108,-0.007353383119462408
W081,W081_V_earlier_minus_Jw_earlier,109,-0.015142892954339304
W081,W081_V_earlier_minus_Jw_earlier,110,-0.014491733146623779
W081,W081_V_earlier_minus_Jw_earlier,111,0.009184583147735152
W081,W081_V_earlier_minus_Jw_earlier,112,0.009880491358935765
W081,W081_V_earlier_minus_Jw_earlier,113,-0.0027818465359657676
W081,W081_V_earlier_minus_Jw_earlier,114,-0.0065976816363471115
W081,W081_V_earlier_minus_Jw_earlier,115,-0.011346014758384555
W081,W081_V_earlier_minus_Jw_earlier,116,-0.010217760605058824
W081,W081_V_earlier_minus_Jw_earlier,117,0.00907065582765914
W081,W081_V_earlier_minus_Jw_earlier,118,0.013422581031385682
W081,W081_V_earlier_minus_Jw_earlier,119,0.015257814310880167
W081,W081_V_earlier_minus_Jw_earlier,120,0.0119931081325254
W081,W081_V_earlier_minus_Jw_earlier,121,-0.009893147940230768
W081,W081_V_earlier_minus_Jw_earlier,122,-0.01928157435333388
W081,W081_V_earlier_minus_Jw_earlier,123,-0.01758372478939448
W081,W081_V_earlier_minus_Jw_earlier,124,0.0023445897359505815
W081,W081_V_earlier_minus_Jw_earlier,125,0.0059480273003744005
W081,W081_V_earlier_minus_Jw_earlier,126,0.0035285642108793865
W081,W081_V_earlier_minus_Jw_earlier,127,-0.00721571556314469
W081,W081_V_earlier_minus_Jw_earlier,128,-0.008049550439479972
W081,W081_V_earlier_minus_Jw_earlier,129,-0.006912516538676345
W081,W081_V_earlier_minus_Jw_earlier,130,0.010232444609351767
W081,W081_V_earlier_minus_Jw_earlier,131,0.01486914666409909
W081,W081_V_earlier_minus_Jw_earlier,132,0.014666490359558857
W081,W081_V_earlier_minus_Jw_earlier,133,0.01053116179925395
W081,W081_V_earlier_minus_Jw_earlier,134,-0.00927039857079118
W081,W081_V_earlier_minus_Jw_earlier,135,-0.020939607626460625
W081,W081_V_earlier_minus_Jw_earlier,136,-0.02204485792851938
W081,W081_V_earlier_minus_Jw_earlier,137,-0.0002086148798880404
W081,W081_V_earlier_minus_Jw_earlier,138,0.004890835335868165
W081,W081_V_earlier_minus_Jw_earlier,139,0.0017640162645691556
W081,W081_V_earlier_minus_Jw_earlier,140,-0.011758713080560564
W081,W081_V_earlier_minus_Jw_earlier,141,-0.00647037164216389
W081,W081_V_earlier_minus_Jw_earlier,142,-0.004467341077115005
W081,W081_V_earlier_minus_Jw_earlier,143,0.010456337450107196
W081,W081_V_earlier_minus_Jw_earlier,144,0.013733231006831693
W081,W081_V_earlier_minus_Jw_earlier,145,0.012784657829361893
W081,W081_V_earlier_minus_Jw_earlier,146,0.008200662072028719
W081,W081_V_earlier_minus_Jw_earlier,147,-0.01170692961648055
W081,W081_V_earlier_minus_Jw_earlier,148,-0.02252933602396654
W081,W081_V_earlier_minus_Jw_earlier,149,-0.02034306350407597
W081,W081_V_earlier_minus_Jw_earlier,150,0.0061236911126598586
W081,W081_V_earlier_minus_Jw_earlier,151,0.015149116577236554
W081,W081_V_earlier_minus_Jw_earlier,152,0.004641076383508763
W081,W081_V_earlier_minus_Jw_earlier,153,-0.016354108365290446
W081,W081_V_earlier_minus_Jw_earlier,154,-0.007262117109363467
W081,W081_V_earlier_minus_Jw_earlier,155,-0.009957928906544629
W081,W081_V_earlier_minus_Jw_earlier,156,0.009601626829503574
W081,W081_V_earlier_minus_Jw_earlier,157,0.014238933158415496
W081,W081_V_earlier_minus_Jw_earlier,158,0.01187928203990036
W081,W081_V_earlier_minus_Jw_earlier,159,0.005152093513592993
W081,W081_V_earlier_minus_Jw_earlier,160,-0.013761247051646372
W081,W081_V_earlier_minus_Jw_earlier,161,-0.02422440569788282
W081,W081_V_earlier_minus_Jw_earlier,162,-0.014957708652279505
W081,W081_V_earlier_minus_Jw_earlier,163,0.014067643475601818
W081,W081_V_earlier_minus_Jw_earlier,164,0.01909620404953113
W081,W081_V_earlier_minus_Jw_earlier,165,0.006950035523376409
W081,W081_V_earlier_minus_Jw_earlier,166,-0.015864963144441642
W081,W081_V_earlier_minus_Jw_earlier,167,-0.009859539070269562
W081,W081_V_earlier_minus_Jw_earlier,168,-0.012889621381085346
W081,W081_V_earlier_minus_Jw_earlier,169,0.00892264160442611
W081,W081_V_earlier_minus_Jw_earlier,170,0.013829914321452457
W081,W081_V_earlier_minus_Jw_earlier,171,0.010640186202686294
W081,W081_V_earlier_minus_Jw_earlier,172,0.0037626557710260613
W081,W081_V_earlier_minus_Jw_earlier,173,-0.011996508985828764
W081,W081_V_earlier_minus_Jw_earlier,174,-0.023094187836439035
W081,W081_V_earlier_minus_Jw_earlier,175,-0.008823108547379005
W081,W081_V_earlier_minus_Jw_earlier,176,0.016567148377567818
W081,W081_V_earlier_minus_Jw_earlier,177,0.01866710143874965
W081,W081_V_earlier_minus_Jw_earlier,178,0.004711621869871836
W081,W081_V_earlier_minus_Jw_earlier,179,-0.01802058136310511
W081,W081_V_earlier_minus_Jw_earlier,180,-0.009641019781892269
W081,W081_V_earlier_minus_Jw_earlier,181,-0.0106474144226534
W081,W081_V_earlier_minus_Jw_earlier,182,0.0059560981103359565
W081,W081_V_earlier_minus_Jw_earlier,183,0.012927370758786064
W081,W081_V_earlier_minus_Jw_earlier,184,0.0065715233475979505
W081,W081_V_earlier_minus_Jw_earlier,185,0.00024098309221778384
W081,W081_V_earlier_minus_Jw_earlier,186,-0.009118610748470283
W081,W081_V_earlier_minus_Jw_earlier,187,-0.020341360052815696
W081,W081_V_earlier_minus_Jw_earlier,188,-0.0031892846775314013
W081,W081_V_earlier_minus_Jw_earlier,189,0.015863900817131908
W081,W081_V_earlier_minus_Jw_earlier,190,0.012169934306471142
W081,W081_V_earlier_minus_Jw_earlier,191,0.003081472551575962
W081,W081_V_earlier_minus_Jw_earlier,192,-0.020486350436494657
W081,W081_V_earlier_minus_Jw_earlier,193,-0.010867247022330101
W081,W081_V_earlier_minus_Jw_earlier,194,-0.012439118532612701
W081,W081_V_earlier_minus_Jw_earlier,195,0.0017537394546011372
W081,W081_V_earlier_minus_Jw_earlier,196,0.00853534570653921
W081,W081_V_earlier_minus_Jw_earlier,197,0.0026685932250525572
W081,W081_V_earlier_minus_Jw_earlier,198,-0.0021827289488702663
W081,W081_V_earlier_minus_Jw_earlier,199,-0.006749801058813247
W081,W081_V_earlier_minus_Jw_earlier,200,-0.015393310500787388
W081,W081_V_earlier_minus_Jw_earlier,201,-0.002294379315328881
W081,W081_V_earlier_minus_Jw_earlier,202,0.01224935936235657
W081,W081_V_earlier_minus_Jw_earlier,203,0.0021791684293745875
W081,W081_V_earlier_minus_Jw_earlier,204,9.464742682169405e-05
W081,W081_V_earlier_minus_Jw_earlier,205,-0.02114693949837558
W081,W081_V_earlier_minus_Jw_earlier,206,-0.01168269776469454
W081,W081_V_earlier_minus_Jw_earlier,207,-0.015932756120678272
W081,W081_V_earlier_minus_Jw_earlier,208,-0.004473927371031543
W081,W081_V_earlier_minus_Jw_earlier,209,-0.0017143961162627225
W081,W081_V_earlier_minus_Jw_earlier,210,-0.002758215917494144
W081,W081_V_earlier_minus_Jw_earlier,211,-0.005484365652402706
W081,W081_V_earlier_minus_Jw_earlier,212,-0.004497155739336465
W081,W081_V_earlier_minus_Jw_earlier,213,-0.011044539938338628
W081,W081_V_earlier_minus_Jw_earlier,214,0.0011710454458215159
W081,W081_V_earlier_minus_Jw_earlier,215,0.014508159159721064
W081,W081_V_earlier_minus_Jw_earlier,216,0.0028675599932240607
W081,W081_V_earlier_minus_Jw_earlier,217,0.0022712221669118245
W081,W081_V_earlier_minus_Jw_earlier,218,-0.0202055591679747
W081,W081_V_earlier_minus_Jw_earlier,219,-0.015165226440295356
W081,W081_V_earlier_minus_Jw_earlier,220,-0.02126633209380412
W081,W081_V_earlier_minus_Jw_earlier,221,-0.01107927533401072
W081,W081_V_earlier_minus_Jw_earlier,222,-0.011047072780545645
W081,W081_V_earlier_minus_Jw_earlier,223,-0.011681875691882136
W081,W081_V_earlier_minus_Jw_earlier,224,-0.008213463410433426
W081,W081_V_earlier_minus_Jw_earlier,225,-0.003528462518871603
W081,W081_V_earlier_minus_Jw_earlier,226,-0.0055596462065182544
W081,W081_V_earlier_minus_Jw_earlier,227,0.0070032686107286
W081,W081_V_earlier_minus_Jw_earlier,228,0.016594642666141406
W081,W081_V_earlier_minus_Jw_earlier,229,0.0013117274052588351
W081,W081_V_earlier_minus_Jw_earlier,230,-0.00027138377684782146
W081,W081_V_earlier_minus_Jw_earlier,231,-0.018136494433693227
W081,W081_V_earlier_minus_Jw_earlier,232,-0.01669539859008483
W081,W081_V_earlier_minus_Jw_earlier,233,-0.026773137211924272
W081,W081_V_earlier_minus_Jw_earlier,234,-0.01630872743353635
W081,W081_V_earlier_minus_Jw_earlier,235,-0.0201308390868338
W081,W081_V_earlier_minus_Jw_earlier,236,-0.016672854182308953
W081,W081_V_earlier_minus_Jw_earlier,237,-0.010744252958306144
W081,W081_V_earlier_minus_Jw_earlier,238,-0.0037468544878848545
W081,W081_V_earlier_minus_Jw_earlier,239,-0.0028798021417656755
W081,W081_V_earlier_minus_Jw_earlier,240,0.009886304902858434
W081,W081_V_earlier_minus_Jw_earlier,241,0.02186342757907717
W081,W081_V_earlier_minus_Jw_earlier,242,0.001983012547301355
W081,W081_V_earlier_minus_Jw_earlier,243,-0.009837864682258094
W081,W081_V_earlier_minus_Jw_earlier,244,-0.023156978909770465
W081,W081_V_earlier_minus_Jw_earlier,245,-0.022522397288753018
W081,W081_V_earlier_minus_Jw_earlier,246,-0.027731689593390063
W081,W081_V_earlier_minus_Jw_earlier,247,-0.021116564696963883
W081,W081_V_earlier_minus_Jw_earlier,248,-0.022800294682550824
W081,W081_V_earlier_minus_Jw_earlier,249,-0.017809248230932037
W081,W081_V_earlier_minus_Jw_earlier,250,-0.011635708668116801
W081,W081_V_earlier_minus_Jw_earlier,251,-0.0032133228445491045
W081,W081_V_earlier_minus_Jw_earlier,252,-0.0002849275317199529
W081,W081_V_earlier_minus_Jw_earlier,253,0.01299409236440777
W081,W081_V_earlier_minus_Jw_earlier,254,0.023013226584216593
W081,W081_V_earlier_minus_Jw_earlier,255,-0.0009451491031751701
W081,W081_V_earlier_minus_Jw_earlier,256,-0.01979066163422001
W081,W081_V_earlier_minus_Jw_earlier,257,-0.023566686697303517
W081,W081_V_earlier_minus_Jw_earlier,258,-0.0248103097391626
W081,W081_V_earlier_minus_Jw_earlier,259,-0.0323921080621396
W081,W081_V_earlier_minus_Jw_earlier,260,-0.024812957259615714
W081,W081_V_earlier_minus_Jw_earlier,261,-0.024429703442508305
W081,W081_V_earlier_minus_Jw_earlier,262,-0.01619862461015242
W081,W081_V_earlier_minus_Jw_earlier,263,-0.00556267473375506
W081,W081_V_earlier_minus_Jw_earlier,264,0.00010532846438804243
W081,W081_V_earlier_minus_Jw_earlier,265,0.0031906873606711663
W081,W081_V_earlier_minus_Jw_earlier,266,0.014352901829745263
W081,W081_V_earlier_minus_Jw_earlier,267,0.018557112602608963
W081,W081_V_earlier_minus_Jw_earlier,268,-0.006167025177641489
W081,W081_V_earlier_minus_Jw_earlier,269,-0.023301446422834434
W081,W081_V_earlier_minus_Jw_earlier,270,-0.026578463270310684
W081,W081_V_earlier_minus_Jw_earlier,271,-0.025099899313181264
W081,W081_V_earlier_minus_Jw_earlier,272,-0.03260896332182736
W081,W081_V_earlier_minus_Jw_earlier,273,-0.028655938389043446
W081,W081_V_earlier_minus_Jw_earlier,274,-0.02525558282686852
W081,W081_V_earlier_minus_Jw_earlier,275,-0.015063547839025323
W081,W081_V_earlier_minus_Jw_earlier,276,-0.0006000226847361319
W081,W081_V_earlier_minus_Jw_earlier,277,0.002901346821734698
W081,W081_V_earlier_minus_Jw_earlier,278,0.005610823470084119
W081,W081_V_earlier_minus_Jw_earlier,279,0.016476081603925843
W081,W081_V_earlier_minus_Jw_earlier,280,0.013341575897576107
W081,W081_V_earlier_minus_Jw_earlier,281,-0.007745795110357635
W081,W081_V_earlier_minus_Jw_earlier,282,-0.027711975634746415
W081,W081_V_earlier_minus_Jw_earlier,283,-0.03362809685565341
W081,W081_V_earlier_minus_Jw_earlier,284,-0.0235230466360614
W081,W081_V_earlier_minus_Jw_earlier,285,-0.030418080786087463
W081,W081_V_earlier_minus_Jw_earlier,286,-0.030512452443583343
W081,W081_V_earlier_minus_Jw_earlier,287,-0.027581286870427452
W081,W081_V_earlier_minus_Jw_earlier,288,-0.014983465043817085
W081,W081_V_earlier_minus_Jw_earlier,289,0.0008180597563978786
W081,W081_V_earlier_minus_Jw_earlier,290,0.004029649911560861
W081,W081_V_earlier_minus_Jw_earlier,291,0.00923420227110967
W081,W081_V_earlier_minus_Jw_earlier,292,0.017412386049659882
W081,W081_V_earlier_minus_Jw_earlier,293,0.007543003294239077
W081,W081_V_earlier_minus_Jw_earlier,294,-0.008438108482986194
W081,W081_V_earlier_minus_Jw_earlier,295,-0.021515449339973614
W081,W081_V_earlier_minus_Jw_earlier,296,-0.026838609304198253
W081,W081_V_earlier_minus_Jw_earlier,297,-0.014682877837663838
W081,W081_V_earlier_minus_Jw_earlier,298,-0.024183851409432494
W081,W081_V_earlier_minus_Jw_earlier,299,-0.02864656663406442
W081,W081_V_earlier_minus_Jw_earlier,300,-0.029091452786148858
W081,W081_V_earlier_minus_Jw_earlier,301,-0.013428006236251719
W081,W081_V_earlier_minus_Jw_earlier,302,0.002500549547871986
W081,W081_V_earlier_minus_Jw_earlier,303,0.002763662637268903
W081,W081_V_earlier_minus_Jw_earlier,304,0.01239426663049848
W081,W081_V_earlier_minus_Jw_earlier,305,0.018731942615131537
W081,W081_V_earlier_minus_Jw_earlier,306,0.006087169219602598
W081,W081_V_earlier_minus_Jw_earlier,307,-0.006981158314257167
W081,W081_V_earlier_minus_Jw_earlier,308,-0.01705833352466172
W081,W081_V_earlier_minus_Jw_earlier,309,-0.01952989477686874
W081,W081_V_earlier_minus_Jw_earlier,310,-0.014683260408354005
W081,W081_V_earlier_minus_Jw_earlier,311,-0.021858003465260897
W081,W081_V_earlier_minus_Jw_earlier,312,-0.026991714936688928
W081,W081_V_earlier_minus_Jw_earlier,313,-0.02793095330184145
W081,W081_V_earlier_minus_Jw_earlier,314,-0.011912416164575206
W081,W081_V_earlier_minus_Jw_earlier,315,0.004781132196689587
W081,W081_V_earlier_minus_Jw_earlier,316,0.00409837928227028
W081,W081_V_earlier_minus_Jw_earlier,317,0.013899251491315965
W081,W081_V_earlier_minus_Jw_earlier,318,0.018996979266435912
W081,W081_V_earlier_minus_Jw_earlier,319,0.003174910480004808
W081,W081_V_earlier_minus_Jw_earlier,320,-0.00286365535041166
W081,W081_V_earlier_minus_Jw_earlier,321,-0.01461275714299018
W081,W081_V_earlier_minus_Jw_earlier,322,-0.01742175971116305
W081,W081_V_earlier_minus_Jw_earlier,323,-0.016104447775355094
W081,W081_V_earlier_minus_Jw_earlier,324,-0.023174941034673283
W081,W081_V_earlier_minus_Jw_earlier,325,-0.024608061453856953
W081,W081_V_earlier_minus_Jw_earlier,326,-0.02420804589888742
W081,W081_V_earlier_minus_Jw_earlier,327,-0.008992051197098866
W081,W081_V_earlier_minus_Jw_earlier,328,0.007086659452376727
W081,W081_V_earlier_minus_Jw_earlier,329,0.006038775745727569
W081,W081_V_earlier_minus_Jw_earlier,330,0.013858787578677007
W081,W081_V_earlier_minus_Jw_earlier,331,0.017325550509854754
W081,W081_V_earlier_minus_Jw_earlier,332,0.0004817845283574126
W081,W081_V_earlier_minus_Jw_earlier,333,-0.0012952891227885864
W081,W081_V_earlier_minus_Jw_earlier,334,-0.010843214445361299
W081,W081_V_earlier_minus_Jw_earlier,335,-0.014091346540220193
W081,W081_V_earlier_minus_Jw_earlier,336,-0.008485198265410922
W081,W081_V_earlier_minus_Jw_earlier,337,-0.017503944569454775
W081,W081_V_earlier_minus_Jw_earlier,338,-0.01965668220360183
W081,W081_V_earlier_minus_Jw_earlier,339,-0.019930527759375108
W081,W081_V_earlier_minus_Jw_earlier,340,-0.0060924851848685535
W081,W081_V_earlier_minus_Jw_earlier,341,0.006705485115119036
W081,W081_V_earlier_minus_Jw_earlier,342,0.007455270430288736
W081,W081_V_earlier_minus_Jw_earlier,343,0.013571189519780005
W081,W081_V_earlier_minus_Jw_earlier,344,0.01616642409616837
W081,W081_V_earlier_minus_Jw_earlier,345,0.0019340357934723178
W081,W081_V_earlier_minus_Jw_earlier,346,-0.0017334746983912516
W081,W081_V_earlier_minus_Jw_earlier,347,-0.007040631277573905
W081,W081_V_earlier_minus_Jw_earlier,348,-0.008319719788242662
W081,W081_V_earlier_minus_Jw_earlier,349,-0.005337968574195565
W081,W081_V_earlier_minus_Jw_earlier,350,-0.009484393332911449
W081,W081_V_earlier_minus_Jw_earlier,351,-0.01524223496652207
W081,W081_V_earlier_minus_Jw_earlier,352,-0.014400738269985067
W081,W081_V_earlier_minus_Jw_earlier,353,-0.004913782732368373
W081,W081_V_earlier_minus_Jw_earlier,354,0.006137462140921795
W081,W081_V_earlier_minus_Jw_earlier,355,0.006887605941155537
W081,W081_V_earlier_minus_Jw_earlier,356,0.014162904353096473
W081,W081_V_earlier_minus_Jw_earlier,357,0.015158827390049132
W081,W081_V_earlier_minus_Jw_earlier,358,0.002737994370976997
W081,W081_V_earlier_minus_Jw_earlier,359,-0.0006770866431627396
W081,W081_V_earlier_minus_Jw_earlier,360,-0.005524751274134098
W081,W081_V_earlier_minus_Jw_earlier,361,-0.008020004435942429
W081,W081_V_earlier_minus_Jw_earlier,362,-0.004564240349623721
W081,W081_V_earlier_minus_Jw_earlier,363,-0.008790454181971441
W081,W081_V_earlier_minus_Jw_earlier,364,-0.010510622410752646
W081,W081_V_earlier_minus_Jw_earlier,365,-0.009982992191822094
W081,W081_V_earlier_minus_Jw_earlier,366,-0.0043934129136986785
W081,W081_V_earlier_minus_Jw_earlier,367,0.0046621476272783145
W081,W081_V_earlier_minus_Jw_earlier,368,0.003770610674791939
W081,W081_V_earlier_minus_Jw_earlier,369,0.010902531270679737
W081,W081_V_earlier_minus_Jw_earlier,370,0.013958089902689545
W081,W081_V_earlier_minus_Jw_earlier,371,0.003908721862393227
W081,W081_V_earlier_minus_Jw_earlier,372,0.002586248506335249
W081,W081_V_earlier_minus_Jw_earlier,373,0.002576333297853072
W081,W081_V_earlier_minus_Jw_earlier,374,-0.0027648382430970854
W081,W081_V_earlier_minus_Jw_earlier,375,-0.006581378074596816
W081,W081_V_earlier_minus_Jw_earlier,376,-0.003589349188143517
W081,W081_V_earlier_minus_Jw_earlier,377,-0.007097915865197854
W081,W081_V_earlier_minus_Jw_earlier,378,-0.0071660543583469665
W081,W081_V_earlier_minus_Jw_earlier,379,-0.006688675810574723
W081,W081_V_earlier_minus_Jw_earlier,380,-0.004740112255636578
W081,W081_V_earlier_minus_Jw_earlier,381,-0.001927286183273952
W081,W081_V_earlier_minus_Jw_earlier,382,0.007433391444305522
W081,W081_V_earlier_minus_Jw_earlier,383,0.013353043606112653
W081,W081_V_earlier_minus_Jw_earlier,384,0.0052927759359888875
W081,W081_V_earlier_minus_Jw_earlier,385,0.010783345517581427
W081,W081_V_earlier_minus_Jw_earlier,386,0.0150679663172206
W081,W081_V_earlier_minus_Jw_earlier,387,0.004814027613902599
W081,W081_V_earlier_minus_Jw_earlier,388,-0.0013597361981730236
W081,W081_V_earlier_minus_Jw_earlier,389,-0.0017631707214903623
W081,W081_V_earlier_minus_Jw_earlier,390,-0.0016002322746686564
W081,W081_V_earlier_minus_Jw_earlier,391,-0.006809583773862287
W081,W081_V_earlier_minus_Jw_earlier,392,-0.009140513007070503
W081,W081_V_earlier_minus_Jw_earlier,393,-0.01078927116052857
W081,W081_V_earlier_minus_Jw_earlier,394,-0.007166193387963907
W081,W081_V_earlier_minus_Jw_earlier,395,0.006098917673991413
W081,W081_V_earlier_minus_Jw_earlier,396,0.011874108571494651
W081,W081_V_earlier_minus_Jw_earlier,397,0.006936789435367432
W081,W081_V_earlier_minus_Jw_earlier,398,0.019367184496608018
W081,W081_V_earlier_minus_Jw_earlier,399,0.032540337486040356
W081,W081_V_earlier_minus_Jw_earlier,400,0.01278629510178306
W081,W081_V_earlier_minus_Jw_earlier,401,0.0022043219185022994
